date,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,ma30,signal_0,signal_1,signal_2,signal,bcomm,scomm,berror,serror,bcount,bprice,scount,sprice,cash,position,assets
2017-03-02,300059.SZ,20170302,7.9933,8.0699,7.8496,7.864,7.955,-0.0910000000000002,-1.1439,366552.69,608794.509,7.921439999999994,7.973159999999997,7.855349999999999,7.776163333333344,0.0011011603556813074,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9522.146843999999,0,9522.15
2017-03-03,300059.SZ,20170303,7.8065,7.8448,7.7586,7.7921,7.864,-0.0719000000000003,-0.9143,302220.21,492046.715,7.8802399999999935,7.956869999999998,7.871629999999999,7.773766666666678,-0.010103371220445984,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9522.146843999999,0,9522.15
2017-03-06,300059.SZ,20170306,7.7586,7.9406,7.7586,7.9023,7.7921,0.11020000000000074,1.4143,412915.91,677908.2540000001,7.885999999999993,7.9453799999999974,7.889589999999998,7.791486666666677,0.0016109835872335572,1.0,1,0.0016109835872335572,34.137935999999996,0.0,,,1200,7.9023,0,0.0,5.24890799999875,1200,9488.01
2017-03-07,300059.SZ,20170307,7.9358,7.9406,7.84,7.8783,7.9023,-0.024000000000000018,-0.3037,328930.95,541244.498,7.878339999999993,7.923349999999997,7.910419999999998,7.798830000000011,-0.004060467080129408,1.0,1,-0.004060467080129408,0.0,37.81584,,,0,0.0,1200,7.8783,9421.393068000001,0,9421.39
2017-03-08,300059.SZ,20170308,7.8927,7.8975,7.7394,7.7634,7.8783,-0.11490000000000045,-1.4584,390950.37,636800.685,7.840019999999993,7.894619999999996,7.914729999999997,7.806653333333345,-0.019120045788042946,1.0,1,-0.019120045788042946,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-09,300059.SZ,20170309,7.7825,7.7825,7.591,7.6341,7.7634,-0.12929999999999975,-1.6655,363890.73,581371.562,7.794039999999993,7.857739999999997,7.912334999999997,7.809846666666678,-0.035164714335274856,1.0,1,-0.035164714335274856,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-10,300059.SZ,20170310,7.6389,7.682,7.6149,7.6628,7.6341,0.028699999999999726,0.3759,233657.97,373443.362,7.768179999999992,7.824209999999998,7.910894999999998,7.809686666666678,-0.03136117974009242,0.33333333333333326,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-13,300059.SZ,20170313,7.6532,7.6868,7.5287,7.6628,7.6628,0.0,0.0,244254.9,388575.63,7.720279999999993,7.803139999999999,7.892694999999998,7.8080900000000115,-0.029127566692998808,-0.33333333333333337,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-14,300059.SZ,20170314,7.6628,7.6963,7.5766,7.6006,7.6628,-0.06219999999999981,-0.8117,243787.16,388376.364,7.664739999999992,7.771539999999999,7.876414999999997,7.807773333333345,-0.03501783489061929,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-15,300059.SZ,20170315,7.591,7.7011,7.5096,7.6197,7.6006,0.01909999999999989,0.2513,437827.72,695499.238,7.635999999999991,7.738009999999998,7.861329999999997,7.808253333333345,-0.03073652931501377,0.33333333333333326,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-16,300059.SZ,20170316,7.6101,7.7347,7.591,7.7107,7.6197,0.0910000000000002,1.1943,440582.64,706661.9759999999,7.651319999999991,7.722679999999999,7.847919999999997,7.811126666666678,-0.017484887715470677,1.0,1,-0.017484887715470677,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-17,300059.SZ,20170317,7.7442,7.8927,7.6101,7.6149,7.7107,-0.09580000000000057,-1.2424,672499.27,1088269.929,7.6417399999999915,7.704959999999998,7.830914999999996,7.816073333333345,-0.02758489908267376,1.0,1,-0.02758489908267376,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-20,300059.SZ,20170320,7.5766,7.5958,7.476,7.5575,7.6149,-0.05739999999999945,-0.7538,399540.83,628324.312,7.620679999999991,7.6704799999999995,7.807929999999996,7.816553333333345,-0.032073801891153775,1.0,1,-0.032073801891153775,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-21,300059.SZ,20170321,7.591,7.591,7.4952,7.5239,7.5575,-0.03359999999999985,-0.4446,217724.84,342275.505,7.605339999999991,7.635039999999999,7.779194999999996,7.8186266666666775,-0.03281766301011814,1.0,1,-0.03281766301011814,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-22,300059.SZ,20170322,7.4712,7.5048,7.3946,7.4042,7.5239,-0.11969999999999993,-1.5909,313184.9,486341.659,7.562239999999991,7.599119999999999,7.746869999999996,7.809526666666678,-0.04423334843620659,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-23,300059.SZ,20170323,7.4234,7.4952,7.3371,7.409,7.4042,0.004799999999999471,0.0648,257597.72,399404.065,7.501899999999992,7.57661,7.717174999999995,7.800426666666678,-0.03993365447848406,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-24,300059.SZ,20170324,7.409,7.567,7.3707,7.4808,7.409,0.07180000000000053,0.9691,312558.94,487062.523,7.475079999999993,7.558409999999999,7.691309999999994,7.793400000000011,-0.027369849869527316,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-27,300059.SZ,20170327,7.5,7.5622,7.4329,7.4617,7.4808,-0.01909999999999989,-0.2553,307235.28,480688.599,7.455919999999992,7.538299999999998,7.670719999999994,7.774563333333345,-0.027249071795084907,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-28,300059.SZ,20170328,7.4569,7.5096,7.4473,7.4712,7.4617,0.009499999999999176,0.1273,156248.16,243792.664,7.445379999999991,7.525359999999997,7.648449999999995,7.759396666666678,-0.02317463015382144,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-29,300059.SZ,20170329,7.4856,7.5096,7.3707,7.3755,7.4712,-0.0956999999999999,-1.2809,259600.36,403003.92600000004,7.439639999999992,7.500939999999998,7.619474999999994,7.741200000000011,-0.032019922632464136,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-30,300059.SZ,20170330,7.3515,7.3611,7.1408,7.1504,7.3755,-0.2250999999999994,-3.052,440666.33,665197.3,7.387919999999991,7.444909999999998,7.583794999999993,7.713583333333344,-0.05714750992082371,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-03-31,300059.SZ,20170331,7.136,7.2318,7.1264,7.1743,7.1504,0.02389999999999937,0.3342,265548.36,397444.21,7.326619999999991,7.400849999999998,7.552904999999993,7.687560000000009,-0.05012707031268016,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-05,300059.SZ,20170405,7.1695,7.2653,7.0689,7.2414,7.1743,0.06709999999999994,0.9353,411970.83,619926.438,7.282559999999991,7.369239999999998,7.519859999999992,7.6617000000000095,-0.03702994470641649,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-06,300059.SZ,20170406,7.2414,7.2414,7.1695,7.1791,7.2414,-0.06229999999999958,-0.8603,261518.41,393095.75,7.224139999999991,7.334759999999998,7.4848999999999934,7.63105000000001,-0.04085558925302859,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-07,300059.SZ,20170407,7.1791,7.2078,7.1025,7.1121,7.1791,-0.06700000000000017,-0.9333,299979.04,447321.201,7.171459999999992,7.305549999999998,7.4523349999999935,7.5997633333333425,-0.045654818254948805,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-10,300059.SZ,20170410,7.1504,7.1504,6.9875,7.0115,7.1121,-0.10060000000000002,-1.4145,339795.42,501187.415,7.143679999999992,7.265799999999997,7.421204999999995,7.566716666666676,-0.0552073416648638,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-11,300059.SZ,20170411,6.9971,7.1025,6.954,7.0833,7.0115,0.07180000000000053,1.024,368855.45,540519.174,7.125479999999992,7.226049999999996,7.392229999999995,7.536223333333343,-0.041791178034232566,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-12,300059.SZ,20170412,7.0881,7.1743,7.0402,7.0881,7.0833,0.004799999999999471,0.0678,345109.76,512588.831,7.0948199999999915,7.188689999999997,7.363494999999995,7.510043333333343,-0.03740003897605625,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-13,300059.SZ,20170413,7.0785,7.1695,7.0642,7.1025,7.0881,0.01440000000000019,0.2032,205897.23,306158.309,7.0794999999999915,7.151819999999998,7.338589999999995,7.482906666666676,-0.032171030129765354,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-14,300059.SZ,20170414,7.0881,7.2318,7.0737,7.1599,7.1025,0.05740000000000034,0.8082,361837.81,539791.594,7.089059999999992,7.130259999999998,7.3155999999999946,7.456403333333342,-0.021283285034719542,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-17,300059.SZ,20170417,7.136,7.1456,6.9684,7.0067,7.1599,-0.1532,-2.1397,303432.66,446244.006,7.088099999999993,7.115889999999998,7.280399999999995,7.427826666666675,-0.03759408823690933,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-18,300059.SZ,20170418,7.0181,7.0238,6.6723,6.7184,7.0065,-0.2881,-4.1119,433875.13,515710.25299999997,7.015119999999993,7.070299999999998,7.2355749999999945,7.392036666666675,-0.0714766967379918,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-19,300059.SZ,20170419,6.6896,6.6896,6.4303,6.5283,6.7184,-0.19010000000000016,-2.8295,439938.75,497859.834,6.903159999999993,6.998989999999997,7.184114999999994,7.346236666666675,-0.0912868182093403,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-20,300059.SZ,20170420,6.4822,6.6263,6.4534,6.5686,6.5283,0.04030000000000023,0.6173,432346.67,490505.979,6.796379999999994,6.9379399999999976,7.136349999999995,7.302580000000009,-0.07955747686142009,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-21,300059.SZ,20170421,6.5398,6.5859,6.3958,6.4188,6.5686,-0.14979999999999993,-2.2805,366244.91,411404.084,6.648159999999993,6.8686099999999985,7.087079999999995,7.257760000000009,-0.09429553497350042,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-24,300059.SZ,20170424,6.3958,6.3958,6.0501,6.1538,6.4188,-0.2649999999999997,-4.1285,524581.01,562831.757,6.477579999999992,6.782839999999998,7.024319999999994,7.208416666666676,-0.12392943373878104,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-25,300059.SZ,20170425,6.1653,6.3093,6.1422,6.1653,6.1538,0.011499999999999844,0.1869,343134.93,370568.529,6.366959999999992,6.691039999999998,6.9585449999999955,7.158500000000009,-0.11399581378003532,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-26,300059.SZ,20170426,6.1595,6.2748,6.1019,6.1941,6.1653,0.028799999999999493,0.4671,340310.8,365687.61600000004,6.300119999999991,6.601639999999999,6.895164999999994,7.109543333333343,-0.10167486927433862,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-27,300059.SZ,20170427,6.1653,6.5341,5.9751,6.4188,6.1941,0.22470000000000034,3.6276,870320.91,948010.252,6.270159999999992,6.533269999999999,6.842544999999994,7.07015000000001,-0.06192798147472825,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-04-28,300059.SZ,20170428,6.3612,6.4131,6.3209,6.3958,6.4188,-0.022999999999999687,-0.3583,347583.7,384231.232,6.265559999999992,6.456859999999999,6.793559999999995,7.029353333333344,-0.0585495675316027,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-02,300059.SZ,20170502,6.3842,6.4188,6.3209,6.3497,6.3958,-0.04610000000000003,-0.7208,240479.31,265691.786,6.304739999999991,6.391159999999998,6.753524999999996,6.983986666666677,-0.05979469980491611,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-03,300059.SZ,20170503,6.3266,6.4131,6.2805,6.3554,6.3497,0.005700000000000038,0.0898,295787.48,325677.344,6.34275999999999,6.354859999999999,6.7125799999999956,6.942003333333344,-0.05321053901778383,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-04,300059.SZ,20170504,6.3382,6.367000000000001,6.1941,6.2056,6.3554,-0.14980000000000082,-2.3571,366639.34,399592.833,6.345059999999991,6.322589999999998,6.660789999999996,6.8969400000000105,-0.06833874059983826,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-05,300059.SZ,20170505,6.1422,6.1768,5.9809,5.9809,6.2056,-0.22469999999999946,-3.6209,500750.69,527292.838,6.257479999999991,6.263819999999997,6.600879999999995,6.845506666666677,-0.09392384045763522,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-08,300059.SZ,20170508,5.906000000000001,6.4534,5.8945,6.2978,5.9809,0.3168999999999995,5.2985,1099708.16,1192486.895,6.237879999999991,6.251719999999998,6.560164999999995,6.808626666666677,-0.03999365869608397,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-09,300059.SZ,20170509,6.269,6.4649,6.2287,6.4534,6.2978,0.15560000000000065,2.4707,849941.16,937585.0340000001,6.258619999999991,6.281679999999999,6.5322599999999955,6.776773333333343,-0.012072391484722795,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-10,300059.SZ,20170510,6.4073,6.4707,6.2229,6.2229,6.4534,-0.2305000000000001,-3.5718,561546.15,618196.309,6.23211999999999,6.287439999999998,6.489239999999995,6.734843333333344,-0.04104332710764209,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-11,300059.SZ,20170511,6.1653,6.4188,6.125,6.3382,6.2229,0.11529999999999953,1.8528,601119.11,657847.437,6.258639999999991,6.301849999999999,6.451744999999995,6.697393333333343,-0.017599114658126736,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-12,300059.SZ,20170512,6.2863,6.367000000000001,6.1826,6.2805,6.3382,-0.05769999999999964,-0.9104,512797.69,558641.44,6.31855999999999,6.288019999999999,6.410644999999995,6.657703333333343,-0.02030138932977811,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-15,300059.SZ,20170515,6.2921,6.3382,6.0789,6.125,6.2805,-0.15549999999999994,-2.4759,482387.58,521967.708,6.28399999999999,6.260939999999999,6.358899999999996,6.61602000000001,-0.036783091415181234,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-16,300059.SZ,20170516,6.0962,6.2805,5.9694,6.2805,6.125,0.15549999999999994,2.5388,555267.08,589328.199,6.24941999999999,6.254019999999999,6.322589999999996,6.5870233333333434,-0.006657081986969965,-1.0,0,-0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-17,300059.SZ,20170517,6.2575,6.9086,6.2402,6.5052,6.2805,0.22470000000000034,3.5777,1762145.38,2026829.445,6.30587999999999,6.268999999999998,6.311929999999996,6.56472000000001,0.03061979457947167,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-18,300059.SZ,20170518,6.4246,6.7184,6.4073,6.609,6.5052,0.10379999999999967,1.5956,1141409.45,1300465.2959999999,6.360039999999991,6.309339999999999,6.315964999999996,6.543640000000011,0.04639591891342089,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-19,300059.SZ,20170519,6.6378,6.6666,6.3958,6.4303,6.609,-0.17870000000000008,-2.7039,669299.07,753515.468,6.389999999999991,6.354279999999999,6.309049999999996,6.51868000000001,0.019218424326959586,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-22,300059.SZ,20170522,6.4015,6.5571,6.3497,6.3842,6.4303,-0.04610000000000003,-0.7169,577677.51,647855.064,6.44183999999999,6.362919999999999,6.307319999999995,6.494416666666677,0.012189012131936315,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-23,300059.SZ,20170523,6.3612,6.5168,6.3497,6.3727,6.3842,-0.011499999999999844,-0.1801,575133.85,642333.076,6.46027999999999,6.354849999999999,6.318264999999995,6.473123333333343,0.008615498083731082,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-24,300059.SZ,20170524,6.3382,6.5571,6.1999,6.5571,6.3727,0.18440000000000006,2.8936,918281.98,1026646.1290000001,6.47065999999999,6.388269999999999,6.337854999999996,6.455583333333342,0.034592934044720886,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-25,300059.SZ,20170525,6.5398,6.8913,6.4419,6.7415,6.5571,0.18440000000000006,2.8122,1337213.46,1548421.894,6.497159999999989,6.4285999999999985,6.365224999999995,6.4440300000000095,0.059114171140848173,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-26,300059.SZ,20170526,6.6781,6.8106,6.6378,6.6839,6.7415,-0.057599999999999874,-0.8544,785638.81,917322.196,6.5478799999999895,6.468939999999998,6.378479999999994,6.430076666666676,0.04788288118799562,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-05-31,300059.SZ,20170531,6.7933,6.972,6.73,6.7933,6.6839,0.10939999999999994,1.6368,1202337.9,1428227.7859999998,6.62969999999999,6.535769999999998,6.398354999999995,6.417856666666676,0.06172602176653304,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-06-01,300059.SZ,20170601,6.7415,6.9259,6.5686,6.609,6.7933,-0.18430000000000035,-2.713,859910.84,1007483.819,6.67695999999999,6.5686199999999975,6.411319999999995,6.40460000000001,0.030832964194581706,-1.0,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-06-02,300059.SZ,20170602,6.609,7.1448,6.5686,6.9893,6.609,0.3803000000000001,5.7543,1428742.79,1697369.6,6.76339999999999,6.617029999999997,6.443014999999994,6.41363000000001,0.08478716874010178,-0.33333333333333337,0,0.0,0.0,0.0,,,0,0.0,0,0.0,9421.393068000001,0,9421.39
2017-06-05,300059.SZ,20170605,6.9201,7.1564,6.9201,7.0353,6.9893,0.04600000000000026,0.6581,1165990.91,1421778.774,6.82215999999999,6.659659999999997,6.484499999999994,6.43053000000001,0.08494101318528899,1.0,1,0.08494101318528899,32.92520400000001,0.0,,,1300,7.0353,0,0.0,242.57786399999998,1300,9388.47
2017-06-06,300059.SZ,20170606,6.9835,7.1045,6.9489,7.0123,7.0353,-0.023000000000000576,-0.3269,638676.28,777202.7629999999,6.887839999999988,6.717859999999996,6.536069999999993,6.44532000000001,0.07286182675522246,1.0,1,0.07286182675522246,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9358.57
2017-06-07,300059.SZ,20170607,7.0296,7.3465,6.9893,7.2543,7.0123,0.242,3.4511,1267563.03,1583401.601,6.980039999999988,6.804869999999996,6.583894999999994,6.47317000000001,0.10182498353938003,1.0,1,0.10182498353938003,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9673.17
2017-06-08,300059.SZ,20170608,7.237,7.358,7.1794,7.2255,7.2543,-0.028799999999999493,-0.397,741945.4,932602.507,7.103339999999989,6.890149999999996,6.622499999999993,6.5088933333333445,0.09105322763307021,1.0,1,0.09105322763307021,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9635.73
2017-06-09,300059.SZ,20170609,7.2428,7.2889,7.1045,7.1621,7.2255,-0.06340000000000058,-0.8774,722632.84,898144.29,7.1378999999999895,6.950649999999996,6.669459999999994,6.542120000000011,0.0738650505438231,1.0,1,0.0738650505438231,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9553.31
2017-06-12,300059.SZ,20170612,7.1045,7.1679,7.0065,7.0642,7.1621,-0.0979000000000001,-1.3669,578091.19,710057.209,7.143679999999989,6.982919999999996,6.7057599999999935,6.571123333333345,0.053452554222042904,1.0,1,0.053452554222042904,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9426.04
2017-06-13,300059.SZ,20170613,7.0526,7.2831,7.0353,7.2024,7.0642,0.13820000000000032,1.9563,783032.24,974587.4659999999,7.1816999999999895,7.034769999999996,6.751854999999994,6.597243333333345,0.06672906927059402,1.0,1,0.06672906927059402,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9605.7
2017-06-14,300059.SZ,20170614,7.1967,7.1967,7.0526,7.0526,7.2024,-0.14979999999999993,-2.0799,544060.2,672044.928,7.141359999999989,7.060699999999995,6.798234999999994,6.619136666666678,0.037416329385495856,1.0,1,0.037416329385495856,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9410.96
2017-06-15,300059.SZ,20170615,7.0353,7.335,7.0238,7.2024,7.0526,0.14979999999999993,2.124,1013316.08,1268981.656,7.136739999999989,7.120039999999996,6.844329999999995,6.647560000000012,0.052316296847172074,1.0,1,0.052316296847172074,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9605.7
2017-06-16,300059.SZ,20170616,7.1909,7.2774,7.1275,7.1736,7.2024,-0.028799999999999493,-0.3999,433930.61,541947.8879999999,7.139039999999989,7.138469999999995,6.8777499999999945,6.6748333333333445,0.04301552106430245,1.0,1,0.04301552106430245,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9568.26
2017-06-19,300059.SZ,20170619,7.1333,7.2485,7.1275,7.2197,7.1736,0.046099999999999135,0.6426,420331.28,525083.439,7.170139999999989,7.1569099999999946,6.908284999999994,6.708636666666678,0.04507848185186422,1.0,1,0.04507848185186422,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9628.19
2017-06-20,300059.SZ,20170620,7.2197,7.3177,7.0526,7.0526,7.2197,-0.16709999999999958,-2.3145,771728.62,964399.584,7.140179999999989,7.160939999999995,6.939399999999995,6.744360000000012,0.016312649508603824,1.0,1,0.016312649508603824,0.0,0.0,,,0,0.0,0,0.0,242.57786399999998,1300,9410.96
2017-06-21,300059.SZ,20170621,7.0872,7.1391,6.8106,6.9201,7.0526,-0.13250000000000028,-1.8787,945938.23,1143573.244,7.11367999999999,7.127519999999995,6.966194999999995,6.765103333333345,-0.006616955167059626,1.0,1,-0.006616955167059626,0.0,35.984519999999996,,,0,0.0,1300,6.9201,9202.723344,0,9202.72
2017-06-22,300059.SZ,20170622,6.874,7.0008,6.7876,6.7933,6.9201,-0.12679999999999936,-1.8323,651332.28,778913.7579999999,7.031859999999989,7.084299999999996,6.987224999999993,6.776433333333345,-0.027754222885336195,1.0,1,-0.027754222885336195,0.0,0.0,,,0,0.0,0,0.0,9202.723344,0,9202.72
2017-06-23,300059.SZ,20170623,6.7703,6.8337,6.609,6.7761,6.7933,-0.01720000000000077,-0.2532,621307.0,724669.498,6.952359999999989,7.0456999999999965,6.9981749999999945,6.794873333333345,-0.0317332733176857,1.0,1,-0.0317332733176857,0.0,0.0,,,0,0.0,0,0.0,9202.723344,0,9202.72
2017-06-26,300059.SZ,20170626,6.7761,6.9374,6.7473,6.9316,6.7761,0.15550000000000086,2.2948,650411.91,773078.109,6.894739999999989,7.032439999999997,7.007679999999995,6.814653333333345,-0.010856660121466001,1.0,1,-0.010856660121466001,0.0,0.0,,,0,0.0,0,0.0,9202.723344,0,9202.72
2017-06-27,300059.SZ,20170627,6.9316,7.2313,6.9086,7.1160000000000005,6.9316,0.18439999999999926,2.6603,1072021.12,1320506.428,6.9074199999999895,7.023799999999997,7.029284999999996,6.842503333333346,0.01233624756998818,1.0,1,0.01233624756998818,30.741120000000002,0.0,,,1200,7.1160000000000005,0,0.0,632.7822239999992,1200,9171.98
2017-06-28,300059.SZ,20170628,7.0757,7.1103,6.9835,7.093,7.1160000000000005,-0.022999999999999687,-0.3232,491423.25,600869.254,6.94199999999999,7.027839999999998,7.044269999999996,6.874770000000012,0.006917679191740863,1.0,1,0.006917679191740863,0.0,0.0,,,0,0.0,0,0.0,632.7822239999992,1200,9144.38
2017-06-29,300059.SZ,20170629,7.1103,7.2485,7.0411,7.0872,7.093,-0.0057999999999998044,-0.0818,805975.43,998305.209,7.00077999999999,7.016319999999998,7.0681799999999955,6.901660000000012,0.002690933168086369,1.0,1,0.002690933168086369,0.0,0.0,,,0,0.0,0,0.0,632.7822239999992,1200,9137.42
2017-06-30,300059.SZ,20170630,7.0238,7.0353,6.8683,6.9259,7.0872,-0.16129999999999978,-2.2759,633172.54,764276.473,7.03073999999999,6.991549999999998,7.065009999999996,6.915683333333346,-0.019689993361650622,1.0,1,-0.019689993361650622,0.0,33.24432,,,0,0.0,1200,6.9259,8910.617903999999,0,8910.62
2017-07-03,300059.SZ,20170703,6.9259,7.1564,6.8913,7.1160000000000005,6.9259,0.19009999999999927,2.7448,735344.78,901783.23,7.067619999999991,6.9811799999999975,7.069044999999996,6.932583333333346,0.006642339948324702,1.0,1,0.006642339948324702,30.741120000000002,0.0,,,1200,7.1160000000000005,0,0.0,340.67678399999807,1200,8879.88
2017-07-04,300059.SZ,20170704,7.1160000000000005,7.1506,6.9893,7.0814,7.1160000000000005,-0.0345999999999993,-0.4862,561736.16,688699.788,7.060699999999992,6.984059999999998,7.072499999999995,6.95428666666668,0.0012583951926482886,1.0,1,0.0012583951926482886,0.0,0.0,,,0,0.0,0,0.0,340.67678399999807,1200,8838.36
2017-07-05,300059.SZ,20170705,7.0872,7.1679,6.972,7.1160000000000005,7.0814,0.0345999999999993,0.4886,683182.41,836338.663,7.065299999999992,7.003649999999999,7.065584999999996,6.978680000000014,0.007135290283820033,1.0,1,0.007135290283820033,0.0,0.0,,,0,0.0,0,0.0,340.67678399999807,1200,8879.88
