,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,002594.SZ,20210129,249.0,250.43,237.5,247.0,244.36,2.6399999999999864,1.0804,335982.69,8182542.031
1,002594.SZ,20210128,245.97,252.5,242.98,244.36,257.0,-12.639999999999986,-4.9183,326461.75,8081858.717
2,002594.SZ,20210127,250.2,259.44,234.5,257.0,254.22,2.780000000000001,1.0935,521351.0,12813494.921
3,002594.SZ,20210126,257.0,262.59,250.99,254.22,260.0,-5.780000000000001,-2.2231,394555.44,10115831.947
4,002594.SZ,20210125,246.5,262.95,245.0,260.0,242.92,17.080000000000013,7.0311,559388.94,14213433.428
5,002594.SZ,20210122,235.72,243.66,231.51,242.92,235.52,7.399999999999977,3.142,423886.78,10112061.191
6,002594.SZ,20210121,220.0,239.6,216.81,235.52,222.0,13.52000000000001,6.0901,585709.87,13384594.647
7,002594.SZ,20210120,219.9,226.3,218.01,222.0,216.2,5.800000000000011,2.6827,381401.08,8483028.913
8,002594.SZ,20210119,222.06,225.2,213.56,216.2,221.69,-5.490000000000009,-2.4764,276250.13,6035553.036
9,002594.SZ,20210118,220.0,224.0,216.26,221.69,225.2,-3.509999999999991,-1.5586,263789.33,5826658.747
10,002594.SZ,20210115,222.0,228.92,216.5,225.2,223.95,1.25,0.5582,377050.46,8420560.824
11,002594.SZ,20210114,232.0,235.45,222.34,223.95,239.3,-15.350000000000023,-6.4145,445955.02,10176085.741
12,002594.SZ,20210113,238.0,249.88,229.69,239.3,236.99,2.3100000000000023,0.9747,480347.87,11590837.002
13,002594.SZ,20210112,231.8,239.75,220.0,236.99,234.86,2.1299999999999955,0.9069,433124.58,9980651.742
14,002594.SZ,20210111,234.59,245.0,230.98,234.86,227.51,7.350000000000023,3.2306,534254.66,12681067.407
15,002594.SZ,20210108,233.0,234.32,220.7,227.51,225.04,2.469999999999999,1.0976,426758.36,9705879.745
16,002594.SZ,20210107,216.6,228.32,214.2,225.04,216.3,8.73999999999998,4.0407,428602.54,9516502.256
17,002594.SZ,20210106,219.72,222.18,212.0,216.3,219.9,-3.5999999999999943,-1.6371,434652.14,9376648.611
18,002594.SZ,20210105,206.0,221.23,202.01,219.9,206.76,13.140000000000015,6.3552,545305.97,11642247.812
19,002594.SZ,20210104,189.0,211.16,187.09,206.76,194.3,12.45999999999998,6.4128,589501.61,11803190.657
