,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
68,002475.SZ,20201026,56.4,57.99,55.53,57.5,56.75,0.75,1.3216,356388.29,2032764.339
69,002475.SZ,20201023,58.5,58.78,56.68,56.75,57.59,-0.8400000000000034,-1.4586,351780.82,2021984.015
70,002475.SZ,20201022,57.0,58.1,56.78,57.59,57.68,-0.0899999999999963,-0.156,304499.56,1748407.289
71,002475.SZ,20201021,59.22,59.22,56.88,57.68,59.22,-1.5399999999999991,-2.6005,550293.94,3168499.687
72,002475.SZ,20201020,58.47,59.29,57.49,59.22,58.47,0.75,1.2827,424607.39,2490141.316
73,002475.SZ,20201019,59.85,60.33,58.17,58.47,58.37,0.10000000000000142,0.1713,478610.11,2836535.714
74,002475.SZ,20201016,59.6,60.18,57.92,58.37,59.75,-1.3800000000000026,-2.3096,555530.42,3258277.136
75,002475.SZ,20201015,60.1,60.89,59.5,59.75,59.8,-0.04999999999999716,-0.0836,400380.7,2400907.195
76,002475.SZ,20201014,60.25,60.5,59.29,59.8,61.4,-1.6000000000000014,-2.6059,753333.78,4505310.808
77,002475.SZ,20201013,62.15,63.88,60.81,61.4,62.0,-0.6000000000000014,-0.9677,679718.67,4219500.54
78,002475.SZ,20201012,61.59,62.0,60.18,62.0,61.44,0.5600000000000023,0.9115,930954.58,5709973.661
79,002475.SZ,20201009,59.1,61.48,58.67,61.44,57.13,4.309999999999995,7.5442,1259310.74,7588394.619
80,002475.SZ,20200930,57.03,57.95,56.5,57.13,56.9,0.23000000000000398,0.4042,466276.4,2668926.188
81,002475.SZ,20200929,57.7,57.8,56.6,56.9,56.89,0.00999999999999801,0.0176,538912.85,3081495.82
82,002475.SZ,20200928,55.92,57.35,55.5,56.89,55.2,1.6899999999999977,3.0616,771850.84,4387532.467
83,002475.SZ,20200925,55.75,56.19,54.08,55.2,55.35,-0.14999999999999858,-0.271,465549.96,2572443.543
84,002475.SZ,20200924,55.5,57.21,55.21,55.35,56.4,-1.0499999999999972,-1.8617,621654.37,3482499.103
85,002475.SZ,20200923,56.05,57.35,55.79,56.4,55.75,0.6499999999999986,1.1659,562135.52,3184824.696
86,002475.SZ,20200922,55.23,56.9,55.0,55.75,54.81,0.9399999999999977,1.715,648483.61,3642234.779
87,002475.SZ,20200921,55.69,56.2,54.77,54.81,55.7,-0.8900000000000006,-1.5978,436331.34,2419479.046
88,002475.SZ,20200918,53.78,56.3,53.78,55.7,53.68,2.020000000000003,3.763,662938.43,3671722.765
89,002475.SZ,20200917,54.0,54.62,53.0,53.68,54.19,-0.509999999999998,-0.9411,428309.17,2305159.074
90,002475.SZ,20200916,55.0,55.09,53.33,54.19,55.49,-1.3000000000000043,-2.3428,566754.0,3061236.879
91,002475.SZ,20200915,55.95,56.0,54.6,55.49,56.21,-0.7199999999999989,-1.2809,488354.18,2700921.885
92,002475.SZ,20200914,56.05,57.5,55.31,56.21,55.95,0.259999999999998,0.4647,832244.07,4691008.263
93,002475.SZ,20200911,53.22,55.95,53.22,55.95,53.1,2.8500000000000014,5.3672,784705.14,4301738.733
94,002475.SZ,20200910,52.5,54.2,51.96,53.1,51.65,1.4500000000000028,2.8074,719881.66,3840690.0
95,002475.SZ,20200909,51.28,52.37,50.31,51.65,52.76,-1.1099999999999994,-2.1039,670274.5,3433074.245
96,002475.SZ,20200908,52.94,53.15,51.01,52.76,52.29,0.46999999999999886,0.8988,520475.14,2726339.249
97,002475.SZ,20200907,55.04,55.22,51.8,52.29,55.04,-2.75,-4.9964,729184.5,3877765.78
98,002475.SZ,20200904,53.0,55.38,53.0,55.04,55.6,-0.5600000000000023,-1.0072,541687.99,2948705.605
99,002475.SZ,20200903,56.6,56.78,55.15,55.6,57.33,-1.7299999999999969,-3.0176,656451.8,3674916.755
100,002475.SZ,20200902,58.0,59.19,57.28,57.33,57.01,0.3200000000000003,0.5613,945041.51,5496841.704
101,002475.SZ,20200901,54.89,57.27,54.3,57.01,55.0,2.009999999999998,3.6545,863960.19,4872766.129
102,002475.SZ,20200831,55.81,56.45,55.0,55.0,55.82,-0.8200000000000003,-1.469,568503.47,3164825.717
103,002475.SZ,20200828,54.52,56.2,53.78,55.82,55.2,0.6199999999999974,1.1232,554519.4,3056659.411
104,002475.SZ,20200827,55.3,55.67,54.4,55.2,54.97,0.23000000000000398,0.4184,497714.26,2740179.111
105,002475.SZ,20200826,56.1,57.0,54.08,54.97,56.26,-1.2899999999999991,-2.2929,832879.82,4607341.072
106,002475.SZ,20200825,57.45,57.54,55.69,56.26,57.45,-1.1900000000000048,-2.0714,1132787.33,6395254.51
107,002475.SZ,20200824,55.95,57.66,54.02,57.45,53.62,3.8300000000000054,7.1429,1460497.54,8202066.468
108,002475.SZ,20200821,52.5,54.5,52.5,53.62,51.31,2.309999999999995,4.502,1205466.69,6497282.282
109,002475.SZ,20200820,50.0,52.3,49.81,51.31,50.29,1.0200000000000031,2.0282,847336.91,4341292.559
110,002475.SZ,20200819,52.5,52.5,50.28,50.29,52.72,-2.4299999999999997,-4.6093,915385.67,4662815.401
111,002475.SZ,20200818,53.42,53.42,51.6,52.72,53.87,-1.1499999999999986,-2.1348,839636.2,4412058.61
112,002475.SZ,20200817,53.2,54.27,53.0,53.87,53.8,0.07000000000000028,0.1301,752167.0,4037332.666
113,002475.SZ,20200814,51.54,54.12,51.4,53.8,52.2,1.5999999999999943,3.0651,746294.32,3960857.917
114,002475.SZ,20200813,53.6,53.8,51.9,52.2,53.2,-1.0,-1.8797,577542.54,3028699.968
115,002475.SZ,20200812,51.6,53.49,50.28,53.2,52.18,1.0200000000000031,1.9548,1028640.66,5346700.257
116,002475.SZ,20200811,52.0,54.55,52.0,52.18,52.43,-0.25,-0.4768,893905.53,4770463.338
117,002475.SZ,20200810,51.0,53.12,49.5,52.43,53.65,-1.2199999999999989,-2.274,1238813.75,6392250.158
118,002475.SZ,20200807,56.72,57.2,52.7,53.65,56.24,-2.5900000000000034,-4.6053,1326359.65,7214367.264
119,002475.SZ,20200806,56.88,57.1,55.6,56.24,57.18,-0.9399999999999977,-1.6439,671657.68,3774932.432
120,002475.SZ,20200805,57.78,58.08,56.45,57.18,57.31,-0.13000000000000256,-0.2268,604401.55,3452526.674
121,002475.SZ,20200804,58.39,58.7,56.52,57.31,59.24,-1.9299999999999997,-3.2579,1050413.34,6040392.425
122,002475.SZ,20200803,59.88,60.33,57.92,59.24,58.59,0.6499999999999986,1.1094,1107375.37,6529153.514
123,002475.SZ,20200731,57.76,59.85,57.52,58.59,56.6,1.990000000000002,3.5159,1314551.04,7722920.912
124,002475.SZ,20200730,57.62,57.88,56.6,56.6,57.65,-1.0499999999999972,-1.8213,717320.44,4089209.257
125,002475.SZ,20200729,55.1,57.77,54.57,57.65,55.95,1.6999999999999957,3.0384,1203682.84,6800951.577
126,002475.SZ,20200728,53.9,56.36,53.34,55.95,52.68,3.270000000000003,6.2073,1282190.96,7044410.08
127,002475.SZ,20200727,53.33,54.47,52.0,52.68,53.1,-0.4200000000000017,-0.791,1006719.6,5358343.867
128,002475.SZ,20200724,56.23,56.63,53.0,53.1,57.38,-4.280000000000001,-7.459,1464597.76,7979749.776
129,002475.SZ,20200723,56.0,58.0,55.6,57.38,57.31,0.07000000000000028,0.1221,1356076.08,7708565.318
130,002475.SZ,20200722,56.44,58.45,55.63,57.31,56.0,1.3100000000000023,2.3393,1211398.31,6964505.684
131,002475.SZ,20200721,55.42,56.5,54.15,56.0,55.69,0.3100000000000023,0.5567,1120007.28,6197864.813
132,002475.SZ,20200720,59.0,59.0,54.43,55.69,55.16,0.5300000000000011,0.9608,1792554.98,10071444.25
133,002475.SZ,20200717,53.0,55.76,53.0,55.16,52.92,2.239999999999995,4.2328,1272709.14,6956297.265
134,002475.SZ,20200716,57.51,58.45,52.67,52.92,56.77,-3.8500000000000014,-6.7818,1767492.12,9724763.41
135,002475.SZ,20200715,59.8,61.12,56.56,56.77,58.96,-2.1899999999999977,-3.7144,1224340.26,7171518.876
136,002475.SZ,20200714,59.0,60.0,57.5,58.96,60.0,-1.0399999999999991,-1.7333,1141884.28,6698074.018
137,002475.SZ,20200713,56.25,60.0,56.25,60.0,56.17,3.8299999999999983,6.8186,1022298.23,6000437.019
138,002475.SZ,20200710,55.61,57.47,54.94,56.17,56.29,-0.11999999999999744,-0.2132,767917.43,4319566.72
139,002475.SZ,20200709,55.99,57.82,55.8,56.29,55.8,0.490000000000002,0.8781,964646.64,5453848.934
140,002475.SZ,20200708,54.75,56.27,53.92,55.8,54.7,1.0999999999999943,2.011,914162.04,5045022.392
141,002475.SZ,20200707,53.0,56.55,52.77,54.7,52.71,1.990000000000002,3.7754,1222246.99,6718833.299
142,002475.SZ,20200706,50.44,53.28,49.6,52.71,50.6,2.1099999999999994,4.17,1301078.1,6694354.302
143,002475.SZ,20200703,51.03,51.6,49.0,50.6,51.29,-0.6899999999999977,-1.3453,1058318.88,5299040.146
144,002475.SZ,20200702,51.01,52.02,50.58,51.29,51.7,-0.4100000000000037,-0.793,738657.49,3771686.721
145,002475.SZ,20200701,51.06,51.7,50.0,51.7,51.35,0.3500000000000014,0.6816,771150.15,3927911.729
146,002475.SZ,20200630,49.2,51.6,48.88,51.35,48.03,3.3200000000000003,6.9123,906676.12,4543470.074
147,002475.SZ,20200629,48.2,49.02,47.58,48.03,49.04,-1.009999999999998,-2.0595,707237.11,3408549.587
148,002475.SZ,20200624,49.03,49.55,47.88,49.04,49.05,-0.00999999999999801,-0.0204,781284.16,3807328.549
149,002475.SZ,20200623,48.0,49.4,46.86,49.05,47.33,1.7199999999999989,3.6341,857986.52,4119934.838
150,002475.SZ,20200622,45.6,47.55,45.6,47.33,45.6,1.7299999999999969,3.7939,856777.63,4003118.389
151,002475.SZ,20200619,45.4,46.2,45.01,45.6,45.65,-0.04999999999999716,-0.1095,725098.11,3313450.629
152,002475.SZ,20200618,42.9,45.65,42.7,45.65,42.89,2.759999999999998,6.4351,956376.79,4256759.354
153,002475.SZ,20200617,42.93,43.62,41.72,42.89,42.42,0.46999999999999886,1.108,600046.99,2560598.493
154,002475.SZ,20200616,42.082,43.0874,41.6062,42.4197,40.9845,1.4352000000000018,3.5018,543084.17,2994856.461
155,002475.SZ,20200615,41.4296,42.366,40.9691,40.9845,41.8287,-0.8442000000000007,-2.0182,498872.57,2697687.512
156,002475.SZ,20200612,41.2224,42.082,41.1764,41.8287,42.1127,-0.2839999999999989,-0.6744,592731.55,3209874.674
157,002475.SZ,20200611,41.9362,43.3637,41.491,42.1127,41.9208,0.19189999999999685,0.4578,713574.92,3936928.032
158,002475.SZ,20200610,39.9867,42.2739,39.9867,41.9208,39.603,2.3177999999999983,5.8526,867115.68,4671432.0
159,002475.SZ,20200609,39.2269,40.0635,38.8048,39.603,39.2653,0.3376999999999981,0.86,514378.98,2647688.048
160,002475.SZ,20200608,40.2937,41.5524,38.7587,39.2653,39.7949,-0.529599999999995,-1.3308,759508.1,3966688.442
161,002475.SZ,20200605,38.7587,40.1095,38.1831,39.7949,38.5285,1.2663999999999973,3.2869,686880.29,3511388.953
162,002475.SZ,20200604,39.2039,39.649,38.2061,38.5285,38.9122,-0.3836999999999975,-0.9861,556826.95,2806282.597
163,002475.SZ,20200603,37.3772,40.0481,36.8477,38.9122,37.0856,1.8265999999999991,4.9254,1091091.26,5506893.345
164,002475.SZ,20200602,36.8323,37.5384,36.7249,37.0856,36.7786,0.30700000000000216,0.8347,671230.4,3252571.657
165,002475.SZ,20200601,35.1515,37.2544,35.1515,36.7786,34.1537,2.6248999999999967,7.6856,949179.86,4500767.48
166,002475.SZ,20200529,33.7853,34.8291,33.5474,34.1537,34.1154,0.03829999999999956,0.1123,386208.22,1727895.614
167,002475.SZ,20200528,33.8084,34.2996,33.2327,34.1154,34.1844,-0.06899999999999551,-0.2018,436833.76,1922743.853
168,002475.SZ,20200527,35.0747,35.0824,33.9235,34.1844,35.305,-1.1206000000000031,-3.1741,451313.66,2024374.237
169,002475.SZ,20200526,34.3763,35.658,34.2151,35.305,33.8698,1.4352000000000018,4.2374,617092.26,2821772.088
170,002475.SZ,20200525,34.0693,34.2919,33.3402,33.8698,34.1921,-0.3223000000000056,-0.9426,450602.46,1982493.85
171,002475.SZ,20200522,35.1361,35.1361,34.0233,34.1921,35.305,-1.1128999999999962,-3.1522,563598.16,2531885.06
172,002475.SZ,20200521,35.5199,36.0571,35.2282,35.305,35.4662,-0.1612000000000009,-0.4545,464200.3,2154952.421
173,002475.SZ,20200520,36.2183,36.4562,35.1975,35.4662,35.965,-0.4988000000000028,-1.3869,576438.45,2676711.0
174,002475.SZ,20200519,35.5352,36.4102,35.4815,35.965,34.8675,1.0975000000000037,3.1476,659658.41,3085359.367
175,002475.SZ,20200518,35.919,36.0341,34.668,34.8675,37.0165,-2.149000000000001,-5.8055,1127494.0,5183530.664
176,002475.SZ,20200515,37.4924,37.6612,36.9628,37.0165,37.4617,-0.4451999999999998,-1.1884,517716.52,2512218.857
177,002475.SZ,20200514,37.1547,38.1447,37.1163,37.4617,37.9529,-0.4911999999999992,-1.2942,579818.39,2834110.017
178,002475.SZ,20200513,36.0725,38.375,35.5813,37.9529,36.579,1.373899999999999,3.756,1039515.22,5009538.866
179,002475.SZ,20200512,35.5736,36.7479,35.282,36.579,35.7962,0.7828000000000017,2.1868,634560.64,2983318.415
180,002475.SZ,20200511,36.6788,36.7249,35.4662,35.7962,36.2644,-0.46820000000000306,-1.2911,562514.25,2633840.808
181,002475.SZ,20200508,36.226,36.8246,35.6964,36.2644,35.9727,0.29169999999999874,0.8109,520444.69,2461420.528
182,002475.SZ,20200507,36.6558,37.1163,35.8806,35.9727,36.4639,-0.4911999999999992,-1.3471,514455.54,2430485.805
183,002475.SZ,20200506,35.7732,36.7018,35.5736,36.4639,36.3104,0.15350000000000108,0.4227,798789.62,3758204.622
184,002475.SZ,20200430,35.919,36.9935,35.8115,36.3104,35.3817,0.9286999999999992,2.6248,779093.28,3709652.012
185,002475.SZ,20200429,34.7294,35.4431,34.384,35.3817,34.9212,0.46050000000000324,1.3187,592438.52,2705976.265
186,002475.SZ,20200428,33.0869,35.3894,32.7492,34.9212,32.212,2.7091999999999956,8.4105,1391617.56,6196235.286
187,002475.SZ,20200427,31.9664,32.3117,31.1451,32.212,31.6517,0.5603000000000016,1.7702,432374.85,1800329.409
188,002475.SZ,20200424,31.7438,32.2964,31.291,31.6517,31.8129,-0.16119999999999735,-0.5067,466931.33,1939389.594
189,002475.SZ,20200423,32.235,32.3885,31.7515,31.8129,32.1199,-0.30700000000000216,-0.9558,374811.39,1564768.901
190,002475.SZ,20200422,31.4905,32.1736,31.2065,32.1199,31.7745,0.3454000000000015,1.087,409660.83,1701197.331
191,002475.SZ,20200421,32.235,32.4192,30.9149,31.7745,32.5343,-0.759800000000002,-2.3354,670748.05,2760355.188
192,002475.SZ,20200420,32.1352,32.6187,31.9894,32.5343,32.3041,0.2302000000000035,0.7126,386792.95,1627645.888
193,002475.SZ,20200417,32.8336,33.156,32.0892,32.3041,31.6824,0.621699999999997,1.9623,837565.41,3566255.679
194,002475.SZ,20200416,31.2296,31.8512,30.7767,31.6824,31.6747,0.007699999999999818,0.0243,399446.02,1634617.743
195,002475.SZ,20200415,31.8512,32.5497,31.4291,31.6747,31.6824,-0.007699999999999818,-0.0243,738877.58,3087871.572
196,002475.SZ,20200414,30.4544,31.6824,30.3162,31.6824,30.109,1.5733999999999995,5.2257,754024.76,3040083.37
197,002475.SZ,20200413,29.7636,30.416,29.2801,30.109,30.4314,-0.32239999999999824,-1.0594,496856.19,1928059.248
198,002475.SZ,20200410,31.4675,31.4675,30.109,30.4314,31.6517,-1.2203000000000017,-3.8554,792585.72,3155678.454
199,002475.SZ,20200409,32.6034,32.7415,31.4675,31.6517,32.5343,-0.8826,-2.7128,617362.75,2559817.073
200,002475.SZ,20200408,32.235,33.5397,31.9357,32.5343,32.3578,0.17650000000000432,0.5455,847944.42,3608645.532
201,002475.SZ,20200407,33.0025,33.0025,31.8743,32.3578,31.644,0.7137999999999991,2.2557,827870.45,3499129.713
202,002475.SZ,20200403,31.621,32.2734,31.007,31.644,32.2196,-0.5756000000000014,-1.7865,789300.66,3238399.649
203,002475.SZ,20200402,29.6639,32.4345,29.6408,32.2196,29.9709,2.2486999999999995,7.5029,1087659.22,4418461.571
204,002475.SZ,20200401,29.165,31.2219,29.0882,29.9709,29.2878,0.6830999999999996,2.3324,987490.66,3907435.47
205,002475.SZ,20200331,29.8481,30.0246,28.8887,29.2878,29.3031,-0.01529999999999987,-0.0522,677098.32,2592942.703
206,002475.SZ,20200330,27.7451,29.6255,27.4842,29.3031,28.4359,0.8672000000000004,3.0497,1260316.11,4674669.409
207,002475.SZ,20200327,29.4336,29.4336,27.8219,28.4359,28.6661,-0.23019999999999996,-0.803,915621.07,3418452.467
208,002475.SZ,20200326,29.5487,29.5718,28.6661,28.6661,29.8941,-1.2280000000000015,-4.1078,986156.43,3745481.436
209,002475.SZ,20200325,28.5356,29.8941,28.5126,29.8941,27.1772,2.7169000000000025,9.997,1388617.39,5333855.068
210,002475.SZ,20200324,27.1695,27.3767,26.0182,27.1772,26.402,0.7751999999999981,2.9361,1001008.8,3506019.338
211,002475.SZ,20200323,27.7298,28.244,26.402,26.402,29.3338,-2.931799999999999,-9.9946,1319124.04,4648531.716
212,002475.SZ,20200320,29.0345,29.6255,28.3975,29.3338,28.5356,0.7982000000000014,2.7972,1059396.45,4016192.324
213,002475.SZ,20200319,28.551,29.2264,27.346,28.5356,28.7198,-0.18420000000000059,-0.6414,1223728.93,4514530.636
214,002475.SZ,20200318,29.2417,30.5235,28.551,28.7198,28.904,-0.18420000000000059,-0.6373,969423.97,3746109.962
215,002475.SZ,20200317,30.086,30.6616,27.2846,28.904,29.6715,-0.7675000000000018,-2.5867,1276809.85,4801212.352
216,002475.SZ,20200316,32.7722,32.8336,29.6715,29.6715,32.9718,-3.3003,-10.0095,1402450.8,5604992.958
217,002475.SZ,20200313,30.8151,34.1077,30.7844,32.9718,33.179,-0.20720000000000027,-0.6245,847162.52,3591388.084
218,002475.SZ,20200312,32.5497,33.8314,32.3501,33.179,33.747,-0.5679999999999978,-1.6831,651609.83,2803008.753
219,002475.SZ,20200311,35.0671,35.1899,33.747,33.747,34.668,-0.9209999999999994,-2.6566,733967.28,3287281.827
220,002475.SZ,20200310,32.3348,34.9903,32.3348,34.668,32.6034,2.0645999999999987,6.3325,1138045.76,5019806.881
221,002475.SZ,20200309,33.9619,34.4684,32.4269,32.6034,34.9673,-2.363900000000001,-6.7603,1021806.62,4445537.254
222,002475.SZ,20200306,34.384,35.5659,34.054,34.9673,34.9059,0.06139999999999901,0.1759,685798.43,3132507.443
223,002475.SZ,20200305,35.7885,36.1799,34.0079,34.9059,35.1668,-0.26089999999999947,-0.7419,1005893.9,4572694.592
224,002475.SZ,20200304,36.6865,37.1163,34.3072,35.1668,36.9167,-1.7498999999999967,-4.7401,1233172.75,5706942.417
225,002475.SZ,20200303,38.4134,38.8355,36.3181,36.9167,37.2928,-0.376100000000001,-1.0085,1048220.69,5159042.659
226,002475.SZ,20200302,36.8477,37.9912,35.3203,37.2928,36.6865,0.6062999999999974,1.6527,1325610.82,6322187.427
227,002475.SZ,20200228,35.8883,37.9145,35.7655,36.6865,35.8883,0.7982000000000014,2.2241,1668783.56,7993261.446
228,002475.SZ,20200227,36.5407,37.3926,35.635,35.8883,36.5407,-0.6524000000000001,-1.7854,758947.37,3590902.253
229,002475.SZ,20200226,38.2368,38.4671,36.0802,36.5407,39.1732,-2.6325000000000003,-6.7202,960565.28,4683381.281
230,002475.SZ,20200225,37.9682,39.5109,37.1854,39.1732,39.1425,0.030700000000003058,0.0784,936914.61,4692685.351
