,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount
65,002556.SZ,20201029,8.56,8.62,8.44,8.46,8.66,-0.1999999999999993,-2.3095,73518.68,62390.91
66,002556.SZ,20201028,8.53,8.67,8.52,8.66,8.52,0.14000000000000057,1.6432,62669.61,53909.902
67,002556.SZ,20201027,8.44,8.61,8.4,8.52,8.49,0.02999999999999936,0.3534,60850.99,51696.691
68,002556.SZ,20201026,8.96,8.96,8.45,8.49,8.91,-0.41999999999999993,-4.7138,174014.75,149565.653
69,002556.SZ,20201023,9.04,9.1,8.9,8.91,9.05,-0.14000000000000057,-1.547,67515.71,60513.943
70,002556.SZ,20201022,9.01,9.15,8.9,9.05,9.07,-0.019999999999999574,-0.2205,78532.56,70787.332
71,002556.SZ,20201021,9.15,9.22,9.02,9.07,9.25,-0.17999999999999972,-1.9459,91968.2,83709.914
72,002556.SZ,20201020,9.14,9.32,9.05,9.25,9.11,0.14000000000000057,1.5368,109905.49,100913.696
73,002556.SZ,20201019,9.33,9.41,9.07,9.11,9.32,-0.21000000000000085,-2.2532,114237.45,105201.687
74,002556.SZ,20201016,9.33,9.4,9.2,9.32,9.33,-0.009999999999999787,-0.1072,105480.11,97974.728
75,002556.SZ,20201015,9.75,9.75,9.28,9.33,9.6,-0.2699999999999996,-2.8125,164998.96,155882.944
76,002556.SZ,20201014,9.73,9.78,9.48,9.6,9.75,-0.15000000000000036,-1.5385,136561.59,130839.951
77,002556.SZ,20201013,9.65,9.98,9.62,9.75,9.73,0.019999999999999574,0.2055,170658.95,167019.24
78,002556.SZ,20201012,9.69,9.78,9.56,9.73,9.64,0.08999999999999986,0.9336,160720.34,155047.179
79,002556.SZ,20201009,9.29,9.78,9.25,9.64,9.18,0.46000000000000085,5.0109,170983.87,163530.263
80,002556.SZ,20200930,9.49,9.56,9.15,9.18,9.46,-0.28000000000000114,-2.9598,134405.0,124583.355
81,002556.SZ,20200929,9.01,9.68,8.98,9.46,8.92,0.5400000000000009,6.0538,231085.2,217458.363
82,002556.SZ,20200928,9.2,9.33,8.9,8.92,9.25,-0.33000000000000007,-3.5676,169872.29,153448.066
83,002556.SZ,20200925,9.76,10.07,9.09,9.25,9.58,-0.33000000000000007,-3.4447,342142.5,321398.32
84,002556.SZ,20200924,9.98,9.98,9.57,9.58,10.0,-0.41999999999999993,-4.2,197668.52,192193.346
85,002556.SZ,20200923,10.05,10.14,9.82,10.0,9.96,0.03999999999999915,0.4016,169260.34,168812.254
86,002556.SZ,20200922,10.1,10.27,9.87,9.96,10.23,-0.2699999999999996,-2.6393,233195.5,233540.003
87,002556.SZ,20200921,9.78,10.45,9.63,10.23,9.78,0.45000000000000107,4.6012,431717.55,436854.341
88,002556.SZ,20200918,9.01,9.78,9.01,9.78,8.98,0.7999999999999989,8.9087,477817.26,451131.628
89,002556.SZ,20200917,9.13,9.38,8.92,8.98,8.69,0.2900000000000009,3.3372,266298.98,243546.784
90,002556.SZ,20200916,8.79,8.79,8.43,8.69,8.73,-0.040000000000000924,-0.4582,61769.43,53320.048
91,002556.SZ,20200915,8.69,8.78,8.47,8.73,8.66,0.07000000000000028,0.8083,74126.34,64096.205
92,002556.SZ,20200914,8.89,9.15,8.6,8.66,8.93,-0.2699999999999996,-3.0235,133649.01,117530.662
93,002556.SZ,20200911,8.74,8.94,8.73,8.93,8.84,0.08999999999999986,1.0181,70476.72,62334.704
94,002556.SZ,20200910,8.92,9.03,8.7,8.84,8.89,-0.05000000000000071,-0.5624,129775.57,115135.731
95,002556.SZ,20200909,9.0,9.26,8.89,8.89,9.1,-0.20999999999999908,-2.3077,168029.12,151968.565
96,002556.SZ,20200908,9.03,9.19,8.83,9.1,9.04,0.0600000000000005,0.6637,144736.17,130501.564
97,002556.SZ,20200907,9.25,9.35,8.96,9.04,9.25,-0.21000000000000085,-2.2703,168392.57,152865.214
98,002556.SZ,20200904,9.21,9.38,9.05,9.25,9.38,-0.13000000000000078,-1.3859,152689.97,140469.089
99,002556.SZ,20200903,9.5,9.65,9.38,9.38,9.44,-0.05999999999999872,-0.6356,195919.78,186123.25
100,002556.SZ,20200902,9.03,9.72,9.03,9.44,9.0,0.4399999999999995,4.8889,341659.83,324800.663
101,002556.SZ,20200901,8.97,9.09,8.85,9.0,9.0,0.0,0.0,133024.16,118955.112
102,002556.SZ,20200831,9.15,9.21,8.99,9.0,9.14,-0.14000000000000057,-1.5317,146735.24,132982.287
103,002556.SZ,20200828,9.21,9.31,8.97,9.14,9.31,-0.16999999999999993,-1.826,176016.6,160485.655
104,002556.SZ,20200827,8.76,9.4,8.61,9.31,8.8,0.5099999999999998,5.7955,286902.64,260393.739
105,002556.SZ,20200826,8.93,9.03,8.68,8.8,8.9,-0.09999999999999964,-1.1236,150536.18,132902.946
106,002556.SZ,20200825,9.17,9.2,8.84,8.9,9.13,-0.23000000000000043,-2.5192,216877.56,194625.441
107,002556.SZ,20200824,9.13,9.29,8.91,9.13,9.13,0.0,0.0,180486.99,164978.599
108,002556.SZ,20200821,9.44,9.55,8.99,9.13,9.42,-0.28999999999999915,-3.0786,347152.98,320454.24
109,002556.SZ,20200820,9.61,10.26,9.39,9.42,9.84,-0.41999999999999993,-4.2683,457739.8,446165.35
110,002556.SZ,20200819,9.89,10.38,9.66,9.84,9.48,0.35999999999999943,3.7975,631935.91,634213.461
111,002556.SZ,20200818,9.19,9.75,9.14,9.48,9.25,0.23000000000000043,2.4865,456420.35,433415.444
112,002556.SZ,20200817,8.83,9.36,8.82,9.25,8.92,0.33000000000000007,3.6996,390386.35,359491.832
113,002556.SZ,20200814,9.17,9.18,8.73,8.92,9.12,-0.1999999999999993,-2.193,299841.24,265963.042
114,002556.SZ,20200813,8.76,9.34,8.67,9.12,8.75,0.3699999999999992,4.2286,450193.6,410666.96
115,002556.SZ,20200812,8.9,9.12,8.51,8.75,8.91,-0.16000000000000014,-1.7957,331278.14,291092.048
116,002556.SZ,20200811,8.87,9.28,8.77,8.91,8.84,0.07000000000000028,0.7919,362003.97,325596.343
117,002556.SZ,20200810,8.8,9.04,8.65,8.84,8.8,0.03999999999999915,0.4545,251186.78,221968.614
118,002556.SZ,20200807,8.53,9.04,8.42,8.8,8.61,0.19000000000000128,2.2067,367420.03,323909.428
119,002556.SZ,20200806,8.47,8.8,8.4,8.61,8.47,0.1399999999999988,1.6529,277176.38,239122.94
120,002556.SZ,20200805,8.45,8.69,8.4,8.47,8.62,-0.14999999999999858,-1.7401,315572.33,269252.327
121,002556.SZ,20200804,8.9,9.04,8.5,8.62,8.55,0.06999999999999851,0.8187,530484.64,463932.96
122,002556.SZ,20200803,7.82,8.55,7.78,8.55,7.77,0.7800000000000011,10.0386,347405.98,288486.049
123,002556.SZ,20200731,7.81,7.92,7.7,7.77,7.8,-0.03000000000000025,-0.3846,114584.62,89112.936
124,002556.SZ,20200730,7.82,7.95,7.79,7.8,7.83,-0.03000000000000025,-0.3831,113311.5,88953.242
125,002556.SZ,20200729,7.75,7.84,7.64,7.83,7.76,0.07000000000000028,0.9021,93777.28,72863.214
126,002556.SZ,20200728,7.74,7.87,7.62,7.76,7.68,0.08000000000000007,1.0417,77764.27,60174.282
127,002556.SZ,20200727,7.65,7.83,7.59,7.68,7.56,0.1200000000000001,1.5873,101196.08,78109.134
128,002556.SZ,20200724,8.05,8.14,7.53,7.56,8.05,-0.4900000000000011,-6.087,188369.24,147255.778
129,002556.SZ,20200723,8.13,8.15,7.86,8.05,8.14,-0.08999999999999986,-1.1057,164396.95,131355.283
130,002556.SZ,20200722,8.18,8.27,8.05,8.14,8.18,-0.03999999999999915,-0.489,149705.88,122339.093
131,002556.SZ,20200721,8.37,8.45,8.15,8.18,8.43,-0.25,-2.9656,169924.84,140639.211
132,002556.SZ,20200720,8.23,8.47,8.11,8.43,8.18,0.25,3.0562,165330.99,137543.238
133,002556.SZ,20200717,8.18,8.34,8.02,8.18,8.18,0.0,0.0,150006.87,122495.169
134,002556.SZ,20200716,8.66,8.83,8.16,8.18,8.71,-0.5300000000000011,-6.085,245202.4,207421.981
135,002556.SZ,20200715,9.03,9.09,8.61,8.71,9.08,-0.3699999999999992,-4.0749,261608.03,230147.655
136,002556.SZ,20200714,8.99,9.29,8.9,9.08,9.01,0.07000000000000028,0.7769,417593.82,380067.659
137,002556.SZ,20200713,8.52,9.05,8.5,9.01,8.44,0.5700000000000003,6.7536,423239.57,375734.087
138,002556.SZ,20200710,8.79,8.79,8.2,8.44,8.87,-0.4299999999999997,-4.8478,349662.79,298495.982
139,002556.SZ,20200709,8.53,8.95,8.5,8.87,8.53,0.33999999999999986,3.9859,387997.66,340391.214
140,002556.SZ,20200708,8.6,8.6,8.38,8.53,8.63,-0.10000000000000142,-1.1587,309491.17,262452.368
141,002556.SZ,20200707,8.2,8.68,8.13,8.63,8.21,0.41999999999999993,5.1157,451273.44,379417.664
142,002556.SZ,20200706,8.02,8.24,7.95,8.21,8.03,0.1800000000000015,2.2416,343216.3,277711.069
143,002556.SZ,20200703,8.14,8.14,7.99,8.03,8.1,-0.07000000000000028,-0.8642,171274.29,137463.465
144,002556.SZ,20200702,8.26,8.35,8.0,8.1,8.27,-0.16999999999999993,-2.0556,226355.55,184288.579
145,002556.SZ,20200701,8.44,8.55,8.2,8.27,8.26,0.009999999999999787,0.1211,144434.29,120405.286
146,002556.SZ,20200630,8.16,8.3,8.15,8.26,8.21,0.049999999999998934,0.609,126524.95,103987.396
147,002556.SZ,20200629,7.97,8.33,7.96,8.21,7.93,0.28000000000000114,3.5309,161312.56,132076.991
148,002556.SZ,20200624,8.05,8.08,7.9,7.93,8.01,-0.08000000000000007,-0.9988,82821.8,66008.275
149,002556.SZ,20200623,8.14,8.14,8.0,8.01,8.05,-0.040000000000000924,-0.4969,67193.43,54064.014
150,002556.SZ,20200622,8.15,8.22,8.05,8.05,8.19,-0.1399999999999988,-1.7094,117063.98,94946.147
151,002556.SZ,20200619,8.28,8.39,8.12,8.19,8.15,0.03999999999999915,0.4908,114977.46,94456.8
152,002556.SZ,20200618,8.26,8.26,8.06,8.15,8.27,-0.11999999999999922,-1.451,104796.66,85476.482
153,002556.SZ,20200617,8.3,8.38,8.17,8.27,8.27,0.0,0.0,124244.43,102848.294
154,002556.SZ,20200616,7.82,8.33,7.77,8.27,7.83,0.4399999999999995,5.6194,194588.44,157281.745
155,002556.SZ,20200615,8.03,8.18,7.8,7.83,8.06,-0.23000000000000043,-2.8536,136169.08,108300.73
156,002556.SZ,20200612,7.88,8.09,7.81,8.06,7.98,0.08000000000000007,1.0025,116418.48,92993.712
157,002556.SZ,20200611,8.2077,8.3855,7.9805,7.9805,8.1978,-0.21730000000000071,-2.6507,177008.7,145527.506
158,002556.SZ,20200610,8.2966,8.5732,8.188,8.1978,8.2176,-0.019799999999998263,-0.2409,216302.03,183160.549
159,002556.SZ,20200609,8.2966,8.3657,8.1188,8.2176,8.1978,0.019799999999998263,0.2415,183136.82,152754.286
160,002556.SZ,20200608,7.9015,8.3756,7.7633,8.1978,7.7139,0.4839000000000011,6.2731,310932.73,256179.246
161,002556.SZ,20200605,7.6447,7.783,7.6052,7.7139,7.5855,0.12840000000000007,1.6927,105488.48,82233.709
162,002556.SZ,20200604,7.546,7.6645,7.5065,7.5855,7.5361,0.049399999999999444,0.6555,72849.79,55878.828
163,002556.SZ,20200603,7.625,7.6744,7.5361,7.5361,7.6645,-0.12840000000000007,-1.6753,91490.78,70257.068
164,002556.SZ,20200602,7.8521,7.8521,7.4077,7.6645,7.6151,0.04940000000000033,0.6487,142592.77,111214.853
165,002556.SZ,20200601,7.3781,7.7435,7.3089,7.6151,7.3682,0.24690000000000012,3.3509,137414.28,105066.87
166,002556.SZ,20200529,7.3089,7.4373,7.3089,7.3682,7.2793,0.08889999999999976,1.2213,81919.69,61128.729
167,002556.SZ,20200528,7.3188,7.4077,7.1706,7.2793,7.3484,-0.06909999999999972,-0.9403,94956.77,69944.518
168,002556.SZ,20200527,7.4571,7.5855,7.3287,7.3484,7.3978,-0.04940000000000033,-0.6678,100317.0,75819.84
169,002556.SZ,20200526,7.3879,7.4373,7.3385,7.3978,7.3682,0.029600000000000293,0.4017,74209.97,55448.21
170,002556.SZ,20200525,7.4669,7.4768,7.1805,7.3682,7.4768,-0.10860000000000003,-1.4525,98295.53,73152.024
171,002556.SZ,20200522,7.5855,7.6645,7.4571,7.4768,7.6052,-0.12840000000000007,-1.6883,93402.67,71193.898
172,002556.SZ,20200521,7.8719,7.9707,7.6052,7.6052,7.8719,-0.26670000000000016,-3.388,115741.4,90884.496
173,002556.SZ,20200520,7.9509,8.1485,7.8719,7.8719,7.8719,0.0,0.0,159963.36,129401.237
174,002556.SZ,20200519,7.9509,7.9509,7.7435,7.8719,7.9015,-0.029600000000000293,-0.3746,149965.27,119556.32
175,002556.SZ,20200518,7.7731,7.9213,7.3879,7.9015,7.8028,0.09870000000000001,1.2649,280096.76,214715.165
176,002556.SZ,20200515,8.0003,8.0793,7.8028,7.8028,8.0102,-0.20739999999999892,-2.5892,169507.0,136190.106
177,002556.SZ,20200514,8.2966,8.3065,7.9805,8.0102,8.3756,-0.36540000000000106,-4.3627,244793.49,200239.796
178,002556.SZ,20200513,8.1583,8.4448,8.0694,8.3756,8.0793,0.29630000000000045,3.6674,207387.02,173962.875
179,002556.SZ,20200512,8.1485,8.1781,7.9805,8.0793,8.2176,-0.1382999999999992,-1.683,101943.02,83331.481
180,002556.SZ,20200511,8.2472,8.346,8.0201,8.2176,8.1682,0.049399999999998556,0.6048,145571.83,120386.373
181,002556.SZ,20200508,8.3855,8.3954,8.1386,8.1682,8.2966,-0.12839999999999918,-1.5476,163581.74,135977.096
182,002556.SZ,20200507,8.2472,8.4448,8.1583,8.2966,8.1978,0.09879999999999889,1.2052,191792.56,161339.356
183,002556.SZ,20200506,8.0793,8.2472,7.9904,8.1978,8.1386,0.059200000000000585,0.7274,154017.58,127114.342
184,002556.SZ,20200430,8.0003,8.3756,7.9114,8.1386,7.9015,0.23709999999999987,3.0007,213892.38,176417.618
185,002556.SZ,20200429,8.1978,8.425,7.8423,7.9015,8.3262,-0.42469999999999963,-5.1008,265848.98,217523.812
186,002556.SZ,20200428,8.7608,8.8497,7.8719,8.3262,8.7509,-0.42469999999999963,-4.8532,287990.33,241476.366
187,002556.SZ,20200427,8.6225,8.7707,8.4645,8.7509,8.6127,0.13819999999999943,1.6046,188886.62,165171.312
188,002556.SZ,20200424,8.9682,9.0966,8.5929,8.6127,9.0571,-0.4443999999999999,-4.9066,329365.56,292350.857
189,002556.SZ,20200423,9.2942,9.6497,8.9979,9.0571,9.225,-0.1678999999999995,-1.8201,386419.41,364708.568
190,002556.SZ,20200422,9.1658,9.472,9.0966,9.225,9.2645,-0.03950000000000031,-0.4264,345115.48,323891.156
191,002556.SZ,20200421,8.8201,9.3534,8.6818,9.2645,8.909,0.35549999999999926,3.9903,404433.41,370012.359
192,002556.SZ,20200420,8.9485,8.9485,8.6028,8.909,8.9682,-0.05919999999999881,-0.6601,277429.63,246831.435
193,002556.SZ,20200417,9.2744,9.472,8.6818,8.9682,9.1559,-0.1877000000000013,-2.05,546338.56,501308.848
194,002556.SZ,20200416,9.1855,9.3139,9.0077,9.1559,9.1954,-0.039499999999998536,-0.4296,307627.59,284107.711
195,002556.SZ,20200415,8.9287,9.4423,8.7509,9.1954,8.8201,0.3752999999999993,4.2551,464487.88,430099.214
196,002556.SZ,20200414,8.8003,8.83,8.583,8.8201,8.8003,0.01980000000000004,0.225,299924.98,264871.491
197,002556.SZ,20200413,8.3065,8.9682,8.3065,8.8003,8.3954,0.4048999999999996,4.8229,452663.47,400706.769
198,002556.SZ,20200410,8.5929,9.1263,8.1978,8.3954,8.6028,-0.2073999999999998,-2.4108,496946.22,435093.463
199,002556.SZ,20200409,8.1682,8.9287,8.0793,8.6028,8.1682,0.43459999999999965,5.3206,493213.45,426797.959
200,002556.SZ,20200408,8.1583,8.1978,7.9015,8.1682,8.2077,-0.03950000000000031,-0.4813,312266.34,253382.158
201,002556.SZ,20200407,8.0497,8.2867,7.9904,8.2077,7.9608,0.246900000000001,3.1014,315800.98,261181.89
202,002556.SZ,20200403,7.8324,8.2176,7.8028,7.9608,7.862,0.09879999999999978,1.2567,269349.47,219247.41
203,002556.SZ,20200402,7.8028,7.8818,7.6151,7.862,7.941,-0.07899999999999974,-0.9948,264611.62,206752.869
204,002556.SZ,20200401,8.2966,8.3657,7.9015,7.941,8.4151,-0.47410000000000085,-5.6339,383563.79,314416.312
205,002556.SZ,20200331,8.0201,8.4843,7.8818,8.4151,8.0201,0.39500000000000135,4.9251,430657.93,356571.557
206,002556.SZ,20200330,7.704,8.3559,7.6349,8.0201,7.8028,0.21729999999999894,2.7849,425978.29,347307.356
207,002556.SZ,20200327,8.1682,8.1682,7.7139,7.8028,8.0596,-0.25679999999999925,-3.1863,357363.81,285866.323
208,002556.SZ,20200326,7.9608,8.5337,7.9015,8.0596,7.9805,0.0790999999999995,0.9912,499195.96,413576.219
209,002556.SZ,20200325,7.704,8.2275,7.6744,7.9805,7.8521,0.12840000000000007,1.6352,450958.34,363636.998
210,002556.SZ,20200324,7.9904,8.1188,7.3089,7.8521,7.6349,0.21720000000000006,2.8448,532927.7,413356.748
211,002556.SZ,20200323,7.7435,8.2571,7.5756,7.6349,7.5558,0.07910000000000039,1.0469,794246.45,639025.444
212,002556.SZ,20200320,7.22,7.5558,7.1311,7.5558,6.8645,0.6913,10.0707,511230.93,387684.782
213,002556.SZ,20200319,6.7459,7.0324,6.6274,6.8645,6.8645,0.0,0.0,285174.15,197263.126
214,002556.SZ,20200318,7.3583,7.4373,6.8447,6.8645,7.3089,-0.4444000000000008,-6.0803,531619.79,385496.301
215,002556.SZ,20200317,8.0596,8.2966,7.2497,7.3089,8.0497,-0.7407999999999992,-9.2028,860930.17,653501.366
216,002556.SZ,20200316,8.4941,8.6225,8.0003,8.0497,7.8423,0.2073999999999998,2.6446,1096726.12,943814.549
217,002556.SZ,20200313,7.1311,7.8423,7.1311,7.8423,7.1311,0.7111999999999998,9.9732,669272.08,520474.525
218,002556.SZ,20200312,7.4077,7.8028,7.1311,7.1311,7.5756,-0.4444999999999997,-5.8675,460766.41,345951.002
219,002556.SZ,20200311,7.2003,7.9707,7.1114,7.5756,7.2497,0.32589999999999986,4.4954,685587.61,541265.36
220,002556.SZ,20200310,7.3089,7.4077,6.9435,7.2497,7.4867,-0.2370000000000001,-3.1656,339726.69,245789.959
221,002556.SZ,20200309,7.1706,7.5657,7.0916,7.4867,7.0719,0.4147999999999996,5.8655,437915.16,327402.987
222,002556.SZ,20200306,7.299,7.5163,7.062,7.0719,7.3583,-0.28639999999999954,-3.8922,332264.71,243501.864
223,002556.SZ,20200305,7.4077,7.5657,7.2101,7.3583,7.3484,0.00990000000000002,0.1347,295986.17,221572.38
224,002556.SZ,20200304,7.2892,7.6842,7.2497,7.3484,7.3879,-0.03950000000000031,-0.5347,373042.17,281302.778
225,002556.SZ,20200303,7.0719,7.4274,7.0324,7.3879,7.1015,0.28640000000000043,4.033,439377.71,321564.978
226,002556.SZ,20200302,7.0126,7.2497,6.7756,7.1015,6.8546,0.24690000000000012,3.602,385344.06,275317.726
227,002556.SZ,20200228,6.4793,7.1015,6.3706,6.8546,6.6274,0.22719999999999985,3.4282,390501.65,267316.181
228,002556.SZ,20200227,6.8151,6.8249,6.4891,6.6274,6.8447,-0.21729999999999983,-3.1747,251624.25,169407.855
229,002556.SZ,20200226,6.9336,7.1608,6.8052,6.8447,6.8743,-0.029600000000000293,-0.4306,352599.98,249000.638
230,002556.SZ,20200225,6.6867,7.0027,6.6669,6.8743,6.8743,0.0,0.0,315292.09,218285.027
231,002556.SZ,20200224,6.8151,6.9731,6.657,6.8743,6.7953,0.07899999999999974,1.1626,357973.62,246633.981
232,002556.SZ,20200221,6.6965,6.9533,6.5484,6.7953,6.8151,-0.01980000000000004,-0.2905,403895.09,274328.935
233,002556.SZ,20200220,6.9533,7.0817,6.7558,6.8151,6.8151,0.0,0.0,445122.81,310297.014
234,002556.SZ,20200219,7.062,7.2497,6.7361,6.8151,7.4077,-0.5926,-7.9998,678546.44,478020.207
