,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma10,ma20,ma30,ma30_rank,ma30_rank_standard,signal,close5v,close10v,close20v,close30v
2318,300022.SZ,20110110,15.2724,15.312,14.7383,14.7531,15.3219,-0.5687999999999995,-3.7123,15075.18,45559.4578,15.380239999999986,15.35550999999999,16.214579999999994,16.15606,1.0,-1.0,-1.0,10.533040513519191,10.33857291010025,11.72309548501671,12.591387572781315
2317,300022.SZ,20110111,14.7927,14.9806,14.2932,14.3426,14.7531,-0.4105000000000007,-2.7825,12338.76,36128.9785,15.079539999999986,15.21207999999999,16.107009999999995,16.06786,1.0,-1.0,-1.0,10.658667187260331,10.179325924169955,11.813827339533976,12.858616987157141
2316,300022.SZ,20110112,15.7769,15.7769,15.7769,15.7769,14.3426,1.4343000000000004,10.0003,35852.44,114369.2836,15.101299999999986,15.31049999999999,16.050629999999995,16.051373333333334,1.0,-1.0,-1.0,10.128542362568059,9.4200381570524,11.003112144971446,11.680241365540759
2315,300022.SZ,20110113,16.3209,17.3101,15.95,17.1122,15.7769,1.335300000000002,8.4636,143368.74,483836.8026,15.461339999999987,15.489529999999991,16.060024999999996,16.084343333333333,3.0,0.33333333333333337,0.33333333333333337,9.765898014282207,9.037587218475707,9.994214653872675,10.257243370227087
2314,300022.SZ,20110114,16.4792,17.0628,16.4149,16.6473,17.1122,-0.4649000000000001,-2.7168,53841.57,181407.8571,15.726419999999987,15.66064999999999,16.039499999999997,16.096706666666666,4.0,1.0,1.0,10.014897310675003,9.432580658725438,9.872291602842502,10.567479411075668
2313,300022.SZ,20110117,16.5682,17.1469,15.4307,15.5395,16.6473,-1.107800000000001,-6.6545,58182.7,192665.4233,15.883699999999987,15.63196999999999,15.942314999999997,16.08698,3.0,0.33333333333333337,0.33333333333333337,9.815373725023328,10.206892113645871,11.301714984394607,11.330351684417131
2312,300022.SZ,20110118,15.0795,15.5791,15.0004,15.2873,15.5395,-0.2522000000000002,-1.623,29393.77,90810.2948,16.072639999999986,15.576089999999988,15.824609999999998,16.07247333333333,1.0,-1.0,-1.0,9.550280298025157,10.352580246348275,11.310237909899065,11.640184990155227
2311,300022.SZ,20110119,15.2081,16.1528,14.9856,15.9797,15.2873,0.6923999999999992,4.5292,37946.48,120265.4148,16.113199999999985,15.607249999999988,15.762789999999999,16.07247333333333,1.5,-0.6666666666666667,-0.6666666666666667,9.300487493507388,10.061891024237003,11.699155803926232,11.169859258934773
2310,300022.SZ,20110120,15.9797,17.0875,15.7324,16.7116,15.9797,0.7319000000000013,4.5802,80990.25,271845.179,16.033079999999988,15.747209999999987,15.721984999999998,16.10231,4.0,1.0,1.0,9.254230594317718,10.00299193374662,11.095047751262594,10.532743722923
2309,300022.SZ,20110121,16.4742,16.9095,16.3209,16.6721,16.7116,-0.0395000000000003,-0.2364,53026.07,178120.3544,16.038039999999988,15.882229999999987,15.709869999999999,16.13627333333333,4.0,1.0,1.0,9.418549552845771,10.14533262156537,11.317110621937248,10.40042945999604
2308,300022.SZ,20110124,16.3358,16.6622,15.2427,15.2526,16.6721,-1.419500000000001,-8.5142,47102.07,150543.6069,15.980659999999986,15.932179999999988,15.643844999999995,16.120446666666663,3.0,0.33333333333333337,0.33333333333333337,10.398882813421974,11.339181516593893,12.179038327891638,11.384616393270656
2307,300022.SZ,20110125,15.1834,15.1834,14.2437,14.5998,15.2526,-0.6527999999999992,-4.2799,33388.08,98219.7359,15.843159999999987,15.957899999999986,15.584989999999996,16.057306666666666,1.0,-1.0,-1.0,10.840080001095904,11.605706927492157,12.632090850559596,11.480362744695132
2306,300022.SZ,20110126,14.4415,15.04,14.4415,14.8619,14.5998,0.2621000000000002,1.7952,18094.04,54373.9373,15.619599999999986,15.866399999999985,15.588449999999995,15.989219999999998,1.0,-1.0,-1.0,10.818670560291753,11.68053882747159,12.399356744427026,11.504181834085816
2305,300022.SZ,20110127,14.7383,15.5296,14.3426,15.4653,14.8619,0.6033999999999988,4.06,27415.4,83024.4252,15.370339999999985,15.701709999999986,15.595619999999993,15.940586666666665,1.0,-1.0,-1.0,10.809101666311031,11.058498703549235,11.349537351360787,10.921029659948402
2304,300022.SZ,20110128,15.3318,16.0687,15.1834,15.7027,15.4653,0.2374000000000009,1.535,25580.0,81149.5617,15.176459999999986,15.607249999999985,15.633949999999993,15.895416666666666,1.0,-1.0,-1.0,10.77165073522388,10.46616187025161,11.20316888178466,10.954358167703644
2303,300022.SZ,20110131,15.4307,15.9846,15.4307,15.861,15.7027,0.1583000000000005,1.0081,21383.72,68242.5581,15.298139999999986,15.639399999999984,15.635684999999992,15.841343333333331,1.0,-1.0,-1.0,10.904230502490385,11.072630981653111,11.100687220225712,10.742071748313473
2302,300022.SZ,20110201,15.8758,15.9747,15.4307,15.8263,15.861,-0.0347000000000008,-0.2188,17831.64,56476.8669,15.543439999999986,15.693299999999985,15.634694999999994,15.78084,1.0,-1.0,-1.0,10.706292690015985,10.92504249255985,11.243752487947276,10.709388802183708
2301,300022.SZ,20110209,15.4307,16.7067,15.3961,16.0786,15.8263,0.2523000000000017,1.5942,33087.79,108709.1546,15.786779999999988,15.703189999999983,15.655219999999995,15.742923333333332,1.0,-1.0,-1.0,10.7966489619743,11.62719390991753,11.101153085467638,10.53518341149105
2300,300022.SZ,20110210,16.405,17.0628,16.405,16.7166,16.0786,0.6379999999999981,3.968,40958.12,138740.9086,16.037039999999987,15.703689999999984,15.725449999999995,15.715886666666666,1.0,-1.0,-1.0,10.230728736704833,11.091729179378582,10.529593338358278,10.13609226756637
2299,300022.SZ,20110211,16.8155,17.1963,16.5286,16.9144,16.7166,0.1978000000000008,1.1833,39085.88,133487.701,16.279379999999986,15.727919999999983,15.805074999999993,15.715886666666666,1.5,-0.6666666666666667,-0.6666666666666667,9.71639549732772,11.154992195998673,10.251442557820557,10.017559002979707
2298,300022.SZ,20110214,16.8649,17.6068,16.7561,17.2952,16.9144,0.3808000000000007,2.2513,61491.37,213840.3841,16.566219999999987,15.932179999999983,15.932179999999994,15.739956666666666,3.0,0.33333333333333337,0.33333333333333337,10.154435912854433,10.740667930986632,10.040068920856653,9.493848004070491
2297,300022.SZ,20110215,17.1122,17.3843,16.9144,16.9441,17.2952,-0.3511000000000024,-2.03,39514.7,136308.0395,16.789779999999986,16.166609999999984,16.062254999999993,15.778863333333332,4.0,1.0,1.0,10.204318907466316,10.884378633270577,9.891997804545534,9.340301343830596
2296,300022.SZ,20110216,16.8501,17.4832,16.8204,17.3595,16.9441,0.4154000000000017,2.4516,41527.39,144630.056,17.045959999999987,16.416369999999983,16.141384999999993,15.864423333333331,4.0,1.0,1.0,10.76926178749388,10.61539790892595,9.849016388720873,9.00573173190472
2295,300022.SZ,20110217,17.4485,17.4584,16.9589,17.1023,17.3595,-0.257200000000001,-1.4816,36723.67,127204.963,17.123099999999987,16.580069999999985,16.140889999999995,15.923769999999998,4.0,1.0,1.0,10.841582711097338,10.263180975658244,9.875689234781287,9.123802061710999
2294,300022.SZ,20110218,17.0974,17.0974,16.3209,16.4347,17.1023,-0.6676000000000002,-3.9036,32268.9,108725.2133,17.027159999999988,16.653269999999985,16.13026,15.973723333333332,4.0,1.0,1.0,11.480586807182364,10.704180788210312,10.466452080050137,9.596706967574706
2293,300022.SZ,20110221,16.4396,17.5623,16.4396,17.5623,16.4347,1.127600000000001,6.8611,56920.98,197319.1397,17.080579999999987,16.823399999999985,16.2314,16.031589999999998,4.0,1.0,1.0,10.57731618296009,10.025338366842611,9.701462792458846,8.774989608422587
2292,300022.SZ,20110222,17.77,17.7799,16.8649,17.2903,17.5623,-0.272000000000002,-1.5488,51523.83,180326.7392,17.149819999999988,16.969799999999985,16.33155,16.079729999999998,4.0,1.0,1.0,10.666443034533815,10.291724261580192,9.802606085493025,9.050334580660834
2291,300022.SZ,20110223,17.2062,18.9867,17.1221,18.6949,17.2903,1.404600000000002,8.1236,94141.06,348782.2579,17.41689999999999,17.231429999999982,16.46731,16.180623333333333,4.0,1.0,1.0,9.857126809985612,9.547577146708461,9.06081337691028,8.592557328469262
2290,300022.SZ,20110224,18.5811,18.5811,18.0569,18.5416,18.6949,-0.1533000000000015,-0.82,47830.34,177427.5445,17.70475999999999,17.413929999999983,16.55881,16.28827666666667,4.0,1.0,1.0,9.46649695819131,9.49319368339302,9.138423868490314,8.044774992449412
2289,300022.SZ,20110225,18.408,19.4318,18.1558,18.868,18.5416,0.3263999999999996,1.7604,59184.5,227302.6404,18.191419999999987,17.60928999999998,16.668605000000003,16.406480000000002,4.0,1.0,1.0,9.32372270510918,9.19000423998304,8.980337078651687,8.123171507313971
2288,300022.SZ,20110228,18.9916,18.9916,18.3981,18.5762,18.868,-0.2917999999999985,-1.5465,43517.0,164250.6334,18.39419999999999,17.737389999999984,16.834785000000004,16.533916666666666,4.0,1.0,1.0,9.478149460061799,9.347713741238788,8.839159785101366,8.115007375028263
2287,300022.SZ,20110301,18.4476,18.4476,17.9876,18.4426,18.5762,-0.1336000000000012,-0.7192,42268.34,155614.7417,18.624659999999988,17.887239999999984,17.026925000000006,16.670583333333337,4.0,1.0,1.0,9.648693785041155,9.088252198713848,8.581382234609004,8.173793282942754
2286,300022.SZ,20110302,18.5811,19.14,18.1063,18.4278,18.4426,-0.0147999999999974,-0.0802,42663.95,160565.7686,18.57123999999999,17.994069999999983,17.205220000000004,16.758946666666667,4.0,1.0,1.0,9.685963598476215,9.278047298103951,8.483649703165868,8.089082798814832
2285,300022.SZ,20110303,18.2992,18.4624,17.3843,17.5524,18.4278,-0.8754000000000026,-4.7504,45933.74,165713.8882,18.373399999999986,18.03907999999998,17.309575000000002,16.77362,4.0,1.0,1.0,10.028201271620976,9.622444793874344,8.889838426653906,8.748946013080833
2284,300022.SZ,20110304,17.6019,17.676,17.0677,17.592,17.5524,0.0396,0.2256,33760.99,118274.8426,18.118199999999987,18.15480999999998,17.404040000000002,16.80511,4.0,1.0,1.0,9.856582537517054,9.777910413824467,8.965381991814462,8.684288312869487
2283,300022.SZ,20110307,17.6315,17.6958,17.2606,17.6068,17.592,0.014800000000001,0.0841,43683.82,153862.0726,17.924319999999987,18.159259999999982,17.491330000000005,16.874019999999998,4.0,1.0,1.0,9.862382715768907,9.676942999295727,8.752811413771951,8.671365608742077
2282,300022.SZ,20110308,17.4931,18.047,17.1617,17.7947,17.6068,0.187899999999999,1.0672,37950.38,135150.1906,17.79473999999999,18.20969999999998,17.589750000000002,16.9576,4.0,1.0,1.0,9.419152893839177,9.524746132275343,8.79379815338275,8.290727014223338
2281,300022.SZ,20110309,17.77,18.042,17.4337,17.8491,17.7947,0.0544000000000011,0.3057,34816.84,125115.9016,17.67899999999999,18.12511999999998,17.678275000000006,17.01991333333333,4.0,1.0,1.0,9.578858317786331,9.49017037273588,8.99972547635455,8.409555663871007
2280,300022.SZ,20110310,17.7947,18.0519,17.5227,17.6019,17.8491,-0.2471999999999994,-1.3849,34320.47,123868.9566,17.68889999999999,18.031149999999982,17.722540000000002,17.049590000000002,4.0,1.0,1.0,9.59538458916367,9.626290343656082,8.474255620131917,8.35347320459723
2279,300022.SZ,20110311,17.315,17.7947,17.2111,17.3397,17.6019,-0.2622,-1.4896,28616.47,101144.1599,17.638439999999992,17.87831999999998,17.743805000000002,17.071843333333334,4.0,1.0,1.0,9.92018316349187,9.771853030905955,8.839137932028812,7.974936129229456
2278,300022.SZ,20110314,17.226,17.404,17.2111,17.3645,17.3397,0.024799999999999,0.143,21874.73,76538.0831,17.58997999999999,17.75714999999998,17.747270000000004,17.14224,4.0,1.0,1.0,9.811972702928388,9.455958996803824,8.681275015117048,8.068933744133146
2277,300022.SZ,20110315,17.3694,17.3694,16.405,16.7611,17.3645,-0.6034000000000006,-3.4749,31321.19,106236.6043,17.38325999999999,17.58899999999998,17.738120000000002,17.214283333333334,4.0,1.0,1.0,10.11210481412318,9.442280041286073,8.993801122838,8.456783862634316
2276,300022.SZ,20110316,16.7314,17.1221,16.7314,17.0974,16.7611,0.3363000000000014,2.0064,19444.39,66779.2768,17.23291999999999,17.455959999999983,17.725015000000003,17.2888,4.0,1.0,1.0,9.907412823002327,9.14378794436581,8.718518605168036,8.05613719045001
2275,300022.SZ,20110317,16.7561,17.2705,16.7413,16.8897,17.0974,-0.2076999999999991,-1.2148,19831.58,68294.3913,17.090479999999992,17.38968999999998,17.714385,17.33628,4.0,1.0,1.0,10.032208979437168,9.238648407017294,9.092227807480299,8.284042937411558
2274,300022.SZ,20110318,16.9292,17.409,16.9292,17.2013,16.8897,0.3115999999999985,1.8449,13567.06,47205.5446,17.062799999999992,17.35061999999998,17.752715000000002,17.386233333333333,4.0,1.0,1.0,9.850476417480074,9.169016295280008,8.881538023288938,8.110956730014593
2273,300022.SZ,20110321,17.2656,17.5326,16.9688,17.038,17.2013,-0.1632999999999995,-0.9493,16151.53,56248.6699,16.997499999999995,17.293739999999982,17.7265,17.42546666666667,4.0,1.0,1.0,9.637163986383378,9.045017020777086,8.960852212701022,8.33384200023477
2272,300022.SZ,20110322,17.2062,17.3793,16.8748,16.949,17.038,-0.0889999999999986,-0.5224,14333.0,49322.3203,17.035079999999994,17.209169999999983,17.709435000000003,17.46289,4.0,1.0,1.0,9.337601038409344,9.23258009322084,8.704407339666055,8.395126556139004
2271,300022.SZ,20110323,17.1073,17.1073,16.7413,16.9391,16.949,-0.0099000000000017,-0.0584,20531.26,70099.4123,17.003419999999995,17.118169999999985,17.621645,17.491573333333335,4.0,1.0,1.0,9.229238861568795,9.483207490362535,8.86133265639851,8.467155870146584
2270,300022.SZ,20110324,16.9886,17.1617,16.8155,16.9441,16.9391,0.004999999999999,0.0295,13503.69,46395.9928,17.01429999999999,17.05238999999998,17.54177,17.49915666666667,4.0,1.0,1.0,9.208987199084048,8.803241246215498,8.677769843190255,8.333343169598859
2269,300022.SZ,20110325,16.9688,17.0925,16.8452,16.9441,16.9441,0.0,0.0,15599.58,53522.6904,16.96285999999999,17.012829999999983,17.445574999999998,17.500146666666673,4.0,1.0,1.0,9.30819577315998,9.045508466073738,8.161129832803159,7.761226621655917
2268,300022.SZ,20110328,16.9589,17.0282,16.3209,16.4198,16.9441,-0.5243000000000002,-3.0943,31469.92,105807.5441,16.83921999999999,16.918359999999986,17.337754999999998,17.470966666666673,1.0,-1.0,-1.0,9.385558898403147,9.180745197870865,8.53317336386558,7.228955285691665
2267,300022.SZ,20110329,16.4198,16.4198,15.6285,15.8263,16.4198,-0.5934999999999988,-3.6145,37325.5,119540.9726,16.61467999999999,16.824879999999986,17.20694,17.433706666666673,1.0,-1.0,-1.0,9.887528986560346,9.525031119086584,8.956294269665051,7.453163405217897
2266,300022.SZ,20110330,15.8263,15.9896,15.4406,15.6335,15.8263,-0.1928,-1.2182,17460.57,55334.973,16.35355999999999,16.678489999999986,17.067225,17.376173333333337,1.0,-1.0,-1.0,10.275178303003168,9.534909009498833,8.810503086321042,7.7759938593405185
2265,300022.SZ,20110331,15.6285,16.0687,15.5692,15.6038,15.6335,-0.0297,-0.19,23044.38,73467.5267,16.08549999999999,16.549899999999987,16.969795,17.32622333333334,1.0,-1.0,-1.0,9.559402196900756,9.841512964790628,8.966726053909946,7.657685948294647
2264,300022.SZ,20110401,15.5889,15.8016,15.5049,15.7719,15.6038,0.1681000000000008,1.0773,13539.1,42820.6379,15.85105999999999,16.406959999999984,16.878790000000002,17.30413,1.0,-1.0,-1.0,9.717789232749382,9.68646770522258,8.84604898585459,7.4506559133649075
2263,300022.SZ,20110406,15.762,15.7719,15.3367,15.4109,15.7719,-0.3610000000000006,-2.2889,16090.04,50360.46,15.64927999999999,16.244249999999983,16.768995000000004,17.23241666666667,1.0,-1.0,-1.0,9.781777832573049,9.906948977671648,9.213738328066498,7.872285200734544
2262,300022.SZ,20110407,15.4109,15.7472,15.3763,15.6483,15.4109,0.2374000000000009,1.5405,13474.46,42519.0002,15.613679999999992,16.114179999999983,16.661675000000006,17.177683333333334,1.0,-1.0,-1.0,9.633378705674097,9.4279250781235,9.09293661292281,7.29644753743218
2261,300022.SZ,20110408,15.6285,16.2962,15.6038,16.0637,15.6483,0.4154,2.6546,30587.06,99128.6891,15.69971999999999,16.026639999999983,16.572405000000003,17.089976666666665,1.0,-1.0,-1.0,9.279555768596277,9.344235761375026,8.928578098445563,6.860561389966197
2260,300022.SZ,20110412,15.6285,15.7967,14.8372,14.9163,16.0637,-1.147400000000001,-7.1428,59965.75,183826.6018,15.562219999999991,15.823859999999986,16.438125000000003,16.969133333333332,1.0,-1.0,-1.0,10.295113399435518,9.857471356837822,9.466221516059614,7.161963757768347
2259,300022.SZ,20110414,15.4554,15.7719,15.2823,15.3268,14.9163,0.4105000000000007,2.752,46950.53,147505.0902,15.473199999999991,15.662129999999985,16.337480000000003,16.85109333333333,1.0,-1.0,-1.0,9.96776887543388,9.022300806430566,8.580199389305008,7.060834616488764
2258,300022.SZ,20110415,15.3318,15.4109,14.9312,15.0746,15.3268,-0.2522000000000002,-1.6455,20226.62,61627.9451,15.405939999999992,15.527609999999985,16.222985,16.73437333333333,1.0,-1.0,-1.0,10.127963594390563,9.294641317182545,7.874039775516431,7.244835683865576
2257,300022.SZ,20110418,14.9312,15.0845,14.8372,15.0746,15.0746,0.0,0.0,16184.25,48874.7651,15.291199999999993,15.452439999999985,16.138659999999998,16.622106666666664,1.0,-1.0,-1.0,9.786727342682394,9.402902896262587,7.82481790561607,7.620235362795695
2256,300022.SZ,20110419,14.9856,15.035,14.763,14.9064,15.0746,-0.1682000000000005,-1.1158,16828.87,50612.5488,15.059739999999994,15.379729999999984,16.02911,16.504726666666663,1.0,-1.0,-1.0,10.06970160467987,9.240259217517309,8.155289003381098,7.466457360596791
2255,300022.SZ,20110420,14.9905,15.4554,14.9163,15.3565,14.9064,0.4501000000000008,3.0195,21383.75,66034.7735,15.147779999999994,15.354999999999984,15.952449999999999,16.43153,1.0,-1.0,-1.0,9.57490313548009,9.111125582001108,7.781004786246866,7.286425943411584
2254,300022.SZ,20110421,15.3911,15.4604,15.2576,15.2774,15.3565,-0.0791000000000003,-0.5151,16724.3,51883.9855,15.137899999999997,15.305549999999986,15.856254999999999,16.354376666666663,1.0,-1.0,-1.0,9.051474727375076,9.132378546087685,7.691819288622409,7.369644049380131
2253,300022.SZ,20110422,15.2873,15.3812,15.0944,15.2675,15.2774,-0.0099,-0.0648,11993.01,36893.9153,15.176479999999994,15.291209999999987,15.767729999999997,16.2764,1.0,-1.0,-1.0,9.177206484362207,9.300278369084657,7.946225642705093,7.270345505158015
2252,300022.SZ,20110425,15.2329,15.2329,14.7333,14.7531,15.2675,-0.5144000000000002,-3.3692,17766.56,53600.1855,15.112179999999995,15.201689999999985,15.657934999999998,16.175013333333332,1.0,-1.0,-1.0,9.607811239671662,9.644684845896794,7.739187018321573,7.685367821000333
2251,300022.SZ,20110426,14.9361,15.1834,14.6888,15.0103,14.7531,0.257200000000001,1.7434,25649.7,77806.9331,15.132959999999997,15.096349999999983,15.561494999999997,16.080386666666662,1.0,-1.0,-1.0,9.176298941393576,9.555172115147597,7.342025142735321,7.434628221954257
2250,300022.SZ,20110427,15.0598,15.0795,14.669,14.7037,15.0103,-0.3066000000000013,-2.0426,18292.01,54731.3606,15.002399999999998,15.075089999999983,15.449474999999998,15.983779999999998,1.0,-1.0,-1.0,9.515632119806579,9.603093099015895,7.265518202901311,7.643654318300836
2249,300022.SZ,20110428,14.7037,14.8619,13.7244,13.8283,14.7037,-0.8753999999999991,-5.9536,18948.58,54386.7595,14.712579999999997,14.925239999999985,15.293685,15.866733333333332,1.0,-1.0,-1.0,10.08938191968644,9.509990382042622,7.825980055393648,8.13476710803208
2248,300022.SZ,20110429,13.8431,14.0261,13.7788,14.0113,13.8283,0.1829999999999998,1.3234,11542.16,32486.4615,14.461339999999998,14.818909999999985,15.173259999999999,15.754959999999999,1.0,-1.0,-1.0,10.134106042979594,8.471590787435856,7.794637185700114,7.893842826861176
2247,300022.SZ,20110503,14.0953,14.2338,13.9865,14.1745,14.0113,0.1631999999999998,1.1648,8686.83,24788.8384,14.345619999999997,14.728899999999985,15.09067,15.668739999999998,1.0,-1.0,-1.0,10.038378778792902,8.321704469293449,8.104130657166039,7.480757698684258
2246,300022.SZ,20110504,14.2833,14.3179,13.6107,13.7739,14.1745,-0.4006000000000007,-2.8262,12896.69,36450.4499,14.098339999999997,14.615649999999984,14.99769,15.557956666666666,1.0,-1.0,-1.0,10.412882335431505,8.82582275172609,8.080354874073429,7.49649699794539
2245,300022.SZ,20110505,13.7491,14.0756,13.6107,13.9915,13.7739,0.2176000000000009,1.5798,10192.23,28719.3796,13.955899999999996,14.479149999999985,14.917075,15.46135,1.0,-1.0,-1.0,10.091912947146483,8.540113640424543,7.997284065325375,7.2379659078726375
2244,300022.SZ,20110506,13.9222,14.031,13.7788,13.9519,13.9915,-0.0396,-0.283,8546.26,24076.0737,13.980619999999996,14.346599999999984,14.826075,15.353036666666666,1.0,-1.0,-1.0,9.425741296884295,8.422580437073087,8.06979694521893,7.343945985851389
2243,300022.SZ,20110509,14.0953,14.2833,14.0063,14.1992,13.9519,0.2472999999999992,1.7725,9502.05,27261.667,14.018199999999997,14.239769999999982,14.76549,15.25841,1.0,-1.0,-1.0,8.359485041410784,8.544072905515804,7.817341822074483,7.223012564088118
2242,300022.SZ,20110510,14.1943,14.2783,14.1003,14.2289,14.1992,0.0297,0.2092,7024.34,20097.0866,14.029079999999997,14.18734999999998,14.69452,15.16774,1.0,-1.0,-1.0,8.289888888108006,8.024302651645595,7.968500727392842,7.410270646360577
2241,300022.SZ,20110511,14.3674,14.5553,14.214,14.3426,14.2289,0.1136999999999996,0.7991,9746.7,28367.5027,14.142819999999997,14.12057999999998,14.608465,15.08119,1.0,-1.0,-1.0,8.47586908928646,7.683823016747313,7.780737104848493,7.642268486885224
2240,300022.SZ,20110512,14.1398,14.3377,14.0953,14.1201,14.3426,-0.2224999999999983,-1.5513,9035.51,25883.1333,14.168539999999997,14.062219999999982,14.568655000000001,14.987056666666666,1.0,-1.0,-1.0,8.462333836162633,7.565810440435974,7.959575357115035,7.833018179757934
2239,300022.SZ,20110516,14.2437,14.585,13.0567,13.1507,14.1201,-0.9694000000000004,-6.8654,39039.0,107220.1392,14.008299999999997,13.99445999999998,14.45985,14.860610000000001,1.0,-1.0,-1.0,8.93572205281848,8.229219737352384,8.553917281969781,8.410426821385933
2238,300022.SZ,20110517,12.6759,12.6759,11.8549,11.8698,13.1507,-1.2809000000000008,-9.7402,78251.83,190834.566,13.542419999999998,13.78030999999998,14.299610000000001,14.708943333333334,1.0,-1.0,-1.0,10.220812482097424,9.200913242009133,9.318017152774267,9.33478238891978
2237,300022.SZ,20110518,11.5236,11.85,11.3801,11.7956,11.8698,-0.0741999999999993,-0.6251,32821.4,77553.5978,13.055759999999998,13.542419999999982,14.135660000000001,14.574586666666667,1.0,-1.0,-1.0,9.6796263013327,9.738546576689613,8.989453694597985,9.587049408253925
2236,300022.SZ,20110519,11.8796,12.2803,11.8796,12.1566,11.7956,0.3609999999999989,3.0605,34160.53,83939.6055,12.618559999999999,13.380689999999982,13.998170000000002,14.458689999999999,1.0,-1.0,-1.0,9.065528190447989,9.155355938338023,8.493822285836501,9.253409670467072
2235,300022.SZ,20110520,12.1962,12.2011,11.9192,11.9489,12.1566,-0.2076999999999991,-1.7085,14139.01,34234.5427,12.184319999999998,13.176429999999982,13.827790000000002,14.33686,1.0,-1.0,-1.0,8.94057193549197,9.36437663717999,8.475257136640193,9.78809764915599
2234,300022.SZ,20110523,11.9687,12.0973,11.573,11.7511,11.9489,-0.1978000000000008,-1.6554,17835.78,42750.7277,11.904399999999999,12.956349999999983,13.651475000000001,14.202833333333333,1.0,-1.0,-1.0,9.209350613985073,9.58114559488048,8.71935393282331,10.071142276042245
2233,300022.SZ,20110524,11.7461,12.2654,11.2515,12.1319,11.7511,0.3808000000000007,3.2405,31163.18,74649.3575,11.956819999999999,12.749619999999982,13.494695000000002,14.093533333333331,1.0,-1.0,-1.0,9.002134867580512,9.149432487903791,8.45382833686397,9.697739018620332
2232,300022.SZ,20110525,12.1922,12.1922,11.3284,11.4177,12.1326,-0.7149000000000001,-5.8924,42882.55,50131.1941,11.88124,12.468499999999983,13.327925000000002,13.952513333333332,1.0,-1.0,-1.0,10.060870402970824,9.930458848980093,9.234784588840135,10.13049913730436
2231,300022.SZ,20110526,11.3482,11.6659,11.0107,11.0206,11.4177,-0.3971,-3.4779,35657.78,40616.5019,11.65404,12.136299999999983,13.128440000000001,13.78441,1.0,-1.0,-1.0,10.099087164038256,10.126127434077999,9.945919459920512,10.72074115746874
2230,300022.SZ,20110527,10.961,11.1298,10.5837,10.683,11.0206,-0.3376000000000001,-3.0634,35907.42,39000.386,11.40086,11.792589999999981,12.927405000000002,13.6433,1.0,-1.0,-1.0,10.474024150519517,10.520453056257606,10.353177946269774,10.715622952354206
2229,300022.SZ,20110530,10.6235,11.1695,10.4249,10.822,10.683,0.1389999999999993,1.3011,48993.94,53970.0252,11.215039999999998,11.559719999999981,12.777090000000001,13.49314,1.0,-1.0,-1.0,10.403714655331733,10.394566623544632,10.220199593420809,11.073461467381263
2228,300022.SZ,20110531,10.8518,10.9809,10.5639,10.9213,10.822,0.0993000000000012,0.9176,37861.94,41149.1344,10.972919999999998,11.464869999999982,12.62259,13.354696666666666,1.0,-1.0,-1.0,10.163625209453087,10.127274225595853,10.145495499620008,12.072738593390897
2227,300022.SZ,20110601,11.2688,11.8943,11.2688,11.4872,10.9213,0.5658999999999992,5.1816,68864.65,80050.3055,10.98682,11.434029999999982,12.488225000000002,13.235116666666666,1.0,-1.0,-1.0,9.870377463611673,9.230796016435685,9.844435545650812,12.39414304617313
2226,300022.SZ,20110602,11.1596,11.3681,10.8022,11.1298,11.4872,-0.3574000000000001,-3.1113,48399.43,54205.165,11.00866,11.331349999999983,12.356020000000001,13.109229999999998,1.0,-1.0,-1.0,10.026774964509695,9.277435353735017,10.10709985803878,12.970583478589013
2225,300022.SZ,20110603,11.0901,11.2787,10.9511,11.1894,11.1298,0.0595999999999996,0.5355,37028.89,41522.9664,11.10994,11.255399999999984,12.215915,12.970326666666665,1.0,-1.0,-1.0,10.044327667256512,9.050529965860548,10.452481813144585,12.315852503262017
2224,300022.SZ,20110607,11.3185,11.3482,11.1298,11.2589,11.1894,0.0695000000000014,0.6211,28944.34,32743.8264,11.19732,11.206179999999984,12.081265000000002,12.836376666666665,1.0,-1.0,-1.0,9.991206956274592,9.100533799927168,10.511417634049508,12.319231896544068
2223,300022.SZ,20110608,11.1795,11.1795,10.9213,11.1,11.2589,-0.1589000000000009,-1.4113,27617.74,30725.2734,11.233059999999998,11.102989999999982,11.926305000000003,12.69746,1.0,-1.0,-1.0,9.964234234234233,9.23972972972973,10.59927927927928,11.833693693693695
2222,300022.SZ,20110609,11.0901,12.0929,10.832,11.3383,11.1,0.2383000000000006,2.1468,64599.8,74323.0454,11.203279999999998,11.095049999999983,11.781775000000001,12.583633333333331,1.0,-1.0,-1.0,9.352019262146882,9.29945406277837,10.201441133150473,11.672472945679688
2221,300022.SZ,20110610,11.1397,11.3284,10.9511,11.1596,11.3383,-0.1787000000000009,-1.5761,31876.33,35671.3621,11.209239999999998,11.108949999999982,11.622625000000003,12.455276666666666,1.0,-1.0,-1.0,9.252661385712749,9.822036632137353,10.58720742678949,10.916341087494176
2220,300022.SZ,20110613,11.0802,11.3582,10.9412,11.239,11.1596,0.0794000000000014,0.7115,30061.69,33941.9842,11.219159999999997,11.164549999999982,11.478570000000001,12.339786666666665,1.0,-1.0,-1.0,9.010588130616602,9.841000088975886,10.185514725509385,10.954088442032209
