,date,lable,text,close,xclose
2422,20100603,1.102469809515861,0.8287880815791537,17.9576,21.6673
2421,20100604,1.102824167592806,0.8068532538447334,18.3522,22.7454
2420,20100607,1.1164227095414934,0.8273089738718791,18.9443,22.8987
2419,20100608,1.1257830319639721,0.9095293780842257,18.7444,20.6089
2418,20100609,1.1379402268530412,0.9531115433371073,19.6991,20.6682
2417,20100610,1.157142831686944,1.0425993648349534,21.6673,20.782
2416,20100611,1.1814452497691235,1.1002360544086063,22.7454,20.6732
2415,20100617,1.200252750735511,1.1103099831746972,22.8987,20.6237
2414,20100618,1.1991821180246036,1.0464610869355486,20.6089,19.6939
2413,20100621,1.1888478422890922,1.0671589002194397,20.6682,19.3675
2412,20100622,1.1601607049517304,1.1920590580312842,20.782,17.4337
2411,20100623,1.1197577114459507,1.1483516178308568,20.6732,18.0025
2410,20100624,1.082787867613165,1.2337257576301401,20.6237,16.7166
2409,20100625,1.0638962430881564,1.2641230879832595,19.6939,15.5791
2408,20100628,1.0425319618488447,1.3261141961149494,19.3675,14.6047
2407,20100629,1.0061852530356512,1.1660635814566347,17.4337,14.9509
2406,20100630,0.9769693309566765,1.1799037856543626,18.0025,15.2576
2405,20100701,0.9368408727697003,1.1259168457139779,16.7166,14.8471
2404,20100702,0.8971598925563801,0.9539704117373307,15.5791,16.3308
2403,20100705,0.8537532111685153,0.8616850551654963,14.6047,16.949
2402,20100706,0.8345132398865807,0.8711782632256712,14.9509,17.1617
2401,20100707,0.8123958776984879,0.9165209973989775,15.2576,16.6473
2400,20100708,0.8013473051899207,0.9464045538281095,14.8471,15.6879
2399,20100709,0.8145884144993351,1.0331633621398657,16.3308,15.8066
2398,20100712,0.8459528165165948,1.0609901907391064,16.949,15.9747
2397,20100713,0.8805384711250649,1.0518325569992646,17.1617,16.316
2396,20100714,0.9109122891763163,1.037602842183994,16.6473,16.044
2395,20100715,0.9390801627856782,0.9712186122529841,15.6879,16.1528
2394,20100716,0.9460182182044027,0.9149773666601062,15.8066,17.2754
2393,20100719,0.9476007059361888,0.9340673476666882,15.9747,17.1023
2392,20100720,0.9501084534639404,0.9685845225939734,16.316,16.8452
2391,20100721,0.9560517767764998,0.9273881226806626,16.044,17.3002
2390,20100722,0.9746665193836938,0.9393183417363037,16.1528,17.1963
2389,20100723,0.999833998714178,1.0270504863142376,17.2754,16.8204
2388,20100726,1.020691064881956,0.9959642665797013,17.1023,17.1716
2387,20100727,1.0290718150871452,0.9921372072066765,16.8452,16.9787
2386,20100728,1.0468357431110318,1.0198244507454064,17.3002,16.9639
2385,20100729,1.058167525435948,1.0034603489525589,17.1963,17.137
2384,20100730,1.0485340065772866,0.9457686014540424,16.8204,17.7849
2383,20100802,1.0411697491869452,0.9546354155084614,17.1716,17.9876
2382,20100803,1.0363881532357415,0.9991290787654102,16.9787,16.9935
2381,20100804,1.026997764285815,0.9962239109242316,16.9639,17.0282
2380,20100805,1.0192432916853615,1.0288043608769781,17.137,16.6572
2379,20100806,1.0263289035801757,1.0468726086905336,17.7849,16.9886
2378,20100809,1.0328638385988589,1.0382513030378242,17.9876,17.3249
2377,20100810,1.0335566916319905,0.9988362046163883,16.9935,17.0133
2376,20100811,1.0331511805071913,1.0049633795834538,17.0282,16.9441
2375,20100812,1.0244983875817875,1.0147609793541235,16.6572,16.4149
2374,20100813,1.0115195951800686,1.0340176631344455,16.9886,16.4297
2373,20100816,0.999708588294071,1.0224738994694318,17.3249,16.9441
2372,20100818,0.9978953299331507,1.04558891313032,17.0133,16.2715
2371,20100819,0.9942818441747658,1.0706292690015986,16.9441,15.8263
2370,20100820,0.9906851789352268,1.0371912575902138,16.4149,15.8263
2369,20100823,0.9865871160203175,1.0221543400358353,16.4297,16.0736
2368,20100824,0.9825770706282889,1.0706292690015986,16.9441,15.8263
2367,20100825,0.9755152481000472,1.0643802371903475,16.2715,15.2873
2366,20100826,0.9665639449392655,1.0322532253225323,15.8263,15.3318
2365,20100827,0.9635115391783331,1.0,15.8263,15.8263
2364,20100830,0.9614185061820006,1.0376759199483536,16.0736,15.49
2363,20100831,0.9519442504887978,1.016193552115371,15.8263,15.5741
2362,20100901,0.9449723603273609,0.9913428615895414,15.2873,15.4208
2361,20100902,0.9436603389852964,0.9785360062802764,15.3318,15.6681
2360,20100903,0.9473995436247127,0.9919397802555955,15.8263,15.9549
2359,20100906,0.946911811936904,0.9753978099202177,15.49,15.8807
2358,20100907,0.9508268112564094,1.004787127658888,15.5741,15.4999
2357,20100908,0.9570806470152627,1.0389904393583118,15.4208,14.8421
2356,20100909,0.9652719323437079,1.0849357753695947,15.6681,14.4415
2355,20100910,0.9689697426070025,1.1051701924275799,15.9549,14.4366
2354,20100913,0.9771741735106383,1.1455539605710205,15.8807,13.8629
2353,20100914,0.9818268315889623,1.168093508372647,15.4999,13.2694
2352,20100915,0.9812499684873415,1.0752417865034232,14.8421,13.8035
2351,20100916,0.9734656967470077,1.0867095084730458,14.4415,13.2892
2350,20100917,0.960208967885443,1.1222568583400059,14.4366,12.8639
2349,20100920,0.9421399867412255,1.063758440761203,13.8629,13.032
2348,20100921,0.9243326384232232,0.9907712984394832,13.2694,13.393
2347,20100927,0.9181738554045731,0.9584432717678101,13.8035,14.402
2346,20100928,0.9106152975428476,0.9401693680181678,13.2892,14.1349
2345,20100929,0.8985835591604551,0.8892322155630672,12.8639,14.4663
2344,20100930,0.8965860434307964,0.8968659243252172,13.032,14.5306
2343,20101008,0.9057141297822404,0.9531841603325077,13.393,14.0508
2342,20101011,0.916648162891611,1.0914574996968593,14.402,13.1952
2341,20101012,0.9320385948060669,0.9737663357605902,14.1349,14.5157
2340,20101013,0.9585366577639955,0.9615417849237948,14.4663,15.0449
2339,20101014,0.9824799561167776,1.0068599462291083,14.5306,14.4316
2338,20101015,0.9968504030209946,0.943849207682025,14.0508,14.8867
2337,20101018,0.9876979483715906,0.828828602476084,13.1952,15.9203
2336,20101019,0.9970736099647325,0.837614975360362,14.5157,17.3298
2335,20101020,1.0084596460710544,0.8817368778863962,15.0449,17.0628
2334,20101021,1.0122441439969299,0.8462842097238592,14.4316,17.0529
2333,20101022,1.0263573861629767,0.8514859979866386,14.8867,17.4832
2332,20101025,1.0610906795379658,0.8662553119711834,15.9203,18.3783
2331,20101026,1.0898475141938486,1.026057301195403,17.3298,16.8897
2330,20101027,1.107968227962801,1.0681139551916468,17.0628,15.9747
2329,20101028,1.131880739862836,1.0609259904439579,17.0529,16.0736
2328,20101029,1.1509268054147768,1.097825472675554,17.4832,15.9253
2327,20101101,1.1661765133116113,1.0881365565995842,18.3783,16.8897
2326,20101102,1.1465133176227102,0.9652360269745114,16.8897,17.498
2325,20101103,1.120649144248688,0.9332542705582689,15.9747,17.1172
2324,20101104,1.0969577998622317,0.9592685648808493,16.0736,16.7561
2323,20101105,1.0680582121595774,1.0327155530192986,15.9253,15.4208
2322,20101108,1.0406540286471668,1.0348510192452622,16.8897,16.3209
2321,20101109,1.0372956431688773,1.0916395805129422,17.498,16.0291
2320,20101110,1.0429794130229093,1.0678827881789994,17.1172,16.0291
2319,20101111,1.0442472552263489,1.032612513788832,16.7561,16.2269
2318,20101112,1.0335983251324308,0.919223409772352,15.4208,16.7759
2317,20101115,1.0167592229553453,0.953758137469174,16.3209,17.1122
2316,20101116,0.9941878730757139,0.9634377967711301,16.0291,16.6374
2315,20101117,0.9780076960012718,0.9228355613895702,16.0291,17.3694
2314,20101118,0.9663173090071964,0.9482649805401994,16.2269,17.1122
2313,20101119,0.9771076044943735,0.9794944853477823,16.7759,17.1271
2312,20101122,0.9830911791430555,1.007275467077923,17.1122,16.9886
2311,20101123,0.9924238836782311,1.0224871708201457,16.6374,16.2715
2310,20101124,1.007566166527528,1.0772990305834484,17.3694,16.1231
2309,20101125,1.0179890587291704,1.0513504214691212,17.1122,16.2764
2308,20101126,1.0232857285002015,1.0818505113288233,17.1271,15.8313
2307,20101129,1.026077582380078,1.0805279058673876,16.9886,15.7225
2306,20101130,1.0235771614960936,1.0182606682228077,16.2715,15.9797
2305,20101201,1.0080948366822466,1.0193848196503652,16.1231,15.8165
2304,20101202,0.9974093911903633,1.0398129455957887,16.2764,15.6532
2303,20101203,0.9820757192624927,1.006606304920076,15.8313,15.7274
2302,20101206,0.970229393760825,0.9532254153025342,15.7225,16.494
2301,20101207,0.9711585366224067,0.9452926735484635,15.9797,16.9045
2300,20101208,0.9712707138516006,0.9345438216056203,15.8165,16.9243
2299,20101209,0.966921013708303,0.9176564386966666,15.6532,17.0578
2298,20101210,0.9647443343694126,0.8995721607028461,15.7274,17.4832
2297,20101213,0.9736626708849728,0.9349598104458829,16.494,17.6414
2296,20101214,0.9823373775705866,0.9819006627517265,16.9045,17.2161
2295,20101215,0.9931307264837909,0.96557449066335,16.9243,17.5277
2294,20101216,1.0076597808460002,1.0084779832568698,17.0578,16.9144
2293,20101217,1.0267470387520357,1.054914288817421,17.4832,16.5731
2292,20101220,1.0389661217334571,1.1181791099645686,17.6414,15.7769
2291,20101221,1.040910984618964,1.1638240483481719,17.2161,14.7927
2290,20101222,1.04768703004262,1.1439638687107996,17.5277,15.3219
2289,20101223,1.0465824511344786,1.1324509075327562,16.9144,14.9361
2288,20101224,1.0373394836477992,1.0471872768745696,16.5731,15.8263
2287,20101227,1.0185435642513971,0.9956329948694,15.7769,15.8461
2286,20101228,0.9936151983246659,0.9441285159017366,14.7927,15.6681
2285,20101229,0.9691150212889333,1.0006465517241379,15.3219,15.312
2284,20101230,0.9488440970693047,0.9748203551778827,14.9361,15.3219
2283,20101231,0.9397035824299687,1.072744033457375,15.8263,14.7531
2282,20110104,0.940195757954715,1.1048275765900186,15.8461,14.3426
2281,20110105,0.9518318978404582,0.9931038416926012,15.6681,15.7769
2280,20110106,0.9531851011003775,0.8948002010261683,15.312,17.1122
2279,20110107,0.9589003950306498,0.920383485610279,15.3219,16.6473
2278,20110110,0.9485438414069308,0.9493934811287364,14.7531,15.5395
2277,20110111,0.9362097620849549,0.9382036069155442,14.3426,15.2873
2276,20110112,0.9408540350129553,0.9873088981645463,15.7769,15.9797
2275,20110113,0.9627220381039252,1.0239713731779123,17.1122,16.7116
2274,20110114,0.9804806883007569,0.998512484929913,16.6473,16.6721
2273,20110117,0.9963233068723074,1.018809907818995,15.5395,15.2526
2272,20110118,1.01567368800874,1.0470896861600845,15.2873,14.5998
2271,20110119,1.0222302016330855,1.075212456011681,15.9797,14.8619
2270,20110120,1.0197872596876278,1.080586862201186,16.7116,15.4653
2269,20110121,1.0208894153802666,1.0617346061505346,16.6721,15.7027
2268,20110124,1.021530192864989,0.9616417628144505,15.2526,15.861
2267,20110125,1.016565297764066,0.9225024168630697,14.5998,15.8263
2266,20110126,1.0019982743633904,0.9243279887552398,14.8619,16.0786
2265,20110127,0.9855549186245877,0.9251462617996482,15.4653,16.7166
2264,20110128,0.9707374016163537,0.9283628151161141,15.7027,16.9144
2263,20110131,0.9784118828180534,0.9170752578750173,15.861,17.2952
2262,20110201,0.9941633015546509,0.9340301343830596,15.8263,16.9441
2261,20110209,1.0084035867908592,0.926213312595409,16.0786,17.3595
2260,20110210,1.0198143773310138,0.97744747782462,16.7166,17.1023
2259,20110211,1.030009664617219,1.0291882419514808,16.9144,16.4347
2258,20110214,1.0397961860837621,0.9847912858794122,17.2952,17.5623
2257,20110215,1.0452940760808487,0.9799772126568076,16.9441,17.2903
2256,20110216,1.0560407300860486,0.9285687540452209,17.3595,18.6949
2255,20110217,1.0608522826188638,0.9223745523579411,17.1023,18.5416
2254,20110218,1.0556035674564446,0.8710356158575366,16.4347,18.868
2253,20110221,1.0523171137424983,0.9454194076291168,17.5623,18.5762
2252,20110222,1.0501036337640939,0.9375196555800158,17.2903,18.4426
2251,20110223,1.0576651559969412,1.0144944051921554,18.6949,18.4278
2250,20110224,1.0692048522810509,1.056356965429229,18.5416,17.5524
2249,20110225,1.0913582750326127,1.0725329695316053,18.868,17.592
2248,20110228,1.0926305266149812,1.0550582729400004,18.5762,17.6068
2247,20110301,1.0938357924287552,1.0364097175001545,18.4426,17.7947
2246,20110302,1.0793956717786801,1.032421802779972,18.4278,17.8491
2245,20110303,1.061458759097204,0.9971878035893851,17.5524,17.6019
2244,20110304,1.0410341506914478,1.014550424747833,17.592,17.3397
2243,20110307,1.024754549825541,1.0139537562267846,17.6068,17.3645
2242,20110308,1.011653946190252,1.0616665970610522,17.7947,16.7611
2241,20110309,1.0000410107886648,1.0439657491782377,17.8491,17.0974
2240,20110310,0.9981018522175709,1.0421677116822678,17.6019,16.8897
2239,20110311,0.9940618711713745,1.008045903507293,17.3397,17.2013
2238,20110314,0.991137228430062,1.0191630473060218,17.3645,17.038
2237,20110315,0.9799944977258012,0.9889138002242018,16.7611,16.949
2236,20110316,0.9722372590375797,1.0093452426634237,17.0974,16.9391
2235,20110317,0.9647797538554114,0.9967894429329385,16.8897,16.9441
2234,20110318,0.9611374936171729,1.0151793249567698,17.2013,16.9441
2233,20110321,0.9588751304544041,1.0376496668656137,17.038,16.4198
2232,20110322,0.961921145423329,1.0709388802183708,16.949,15.8263
2231,20110323,0.9649167259923801,1.083512968944894,16.9391,15.6335
2230,20110324,0.9699306284371527,1.08589574334457,16.9441,15.6038
2229,20110325,0.9723302327381007,1.0743220537791895,16.9441,15.7719
2228,20110328,0.971245700495825,1.0654666502280852,16.4198,15.4109
2227,20110329,0.9655801670721226,1.0113750375440143,15.8263,15.6483
2226,20110330,0.9581850593754984,0.9732191213730336,15.6335,16.0637
2225,20110331,0.947890059956528,1.0460905184261513,15.6038,14.9163
2224,20110401,0.9391111566646654,1.0290406347052223,15.7719,15.3268
2223,20110406,0.9332270657842039,1.0223090496596925,15.4109,15.0746
2222,20110407,0.9371014618878346,1.038057394557733,15.6483,15.0746
2221,20110408,0.9473410769287853,1.0776377931626684,16.0637,14.9064
2220,20110412,0.9467150298467731,0.971334614007098,14.9163,15.3565
2219,20110414,0.9470983285059867,1.003233534501944,15.3268,15.2774
2218,20110415,0.9496365804443505,0.9873653184869822,15.0746,15.2675
2217,20110418,0.9474888249705983,1.0217920301495957,15.0746,14.7531
2216,20110419,0.9395244027896742,0.9930780863806852,14.9064,15.0103
2215,20110420,0.9495582183300995,1.0443969885130955,15.3565,14.7037
2214,20110421,0.9546957967060947,1.1047923461307607,15.2774,13.8283
2213,20110422,0.9625025288992136,1.0896562060622497,15.2675,14.0113
2212,20110425,0.9651451484502903,1.0408197820028926,14.7531,14.1745
2211,20110426,0.9724618360896559,1.0897639738926521,15.0103,13.7739
2210,20110427,0.971062123470215,1.0509023335596612,14.7037,13.9915
2209,20110428,0.9620035982171725,0.991140991549538,13.8283,13.9519
2208,20110429,0.9530806168219618,0.9867668601047948,14.0113,14.1992
2207,20110503,0.95062843465532,0.9961767951141691,14.1745,14.2289
2206,20110504,0.9400340985845151,0.9603488907171642,13.7739,14.3426
2205,20110505,0.9355654510016204,0.9908924157760922,13.9915,14.1201
2204,20110506,0.9429751299652805,1.0609245135239949,13.9519,13.1507
2203,20110509,0.9493894208725885,1.1962459350620904,14.1992,11.8698
2202,20110510,0.9547150910679625,1.206288785648886,14.2289,11.7956
2201,20110511,0.9681249878067268,1.1798200154648504,14.3426,12.1566
2200,20110512,0.9725358998479953,1.1817071027458594,14.1201,11.9489
2199,20110516,0.9687721518549637,1.119103743479334,13.1507,11.7511
2198,20110517,0.9470482062098194,0.9783957995037875,11.8698,12.1319
2197,20110518,0.9236045575516103,1.0330977342196765,11.7956,11.4177
2196,20110519,0.9014435458349196,1.1030796871313722,12.1566,11.0206
2195,20110520,0.8811473127665372,1.1184966769633997,11.9489,10.683
2194,20110523,0.8720229865270968,1.0858528922565145,11.7511,10.822
2193,20110524,0.8860385507045544,1.1108476097167919,12.1319,10.9213
2192,20110525,0.8914545962706121,0.993949787589665,11.4177,11.4872
2191,20110526,0.8876941967210117,0.9901885029380583,11.0206,11.1298
2190,20110527,0.8819140423000593,0.954742881655853,10.683,11.1894
2189,20110530,0.8777460282427374,0.9611951433976675,10.822,11.2589
2188,20110531,0.8693081213918853,0.983900900900901,10.9213,11.1
2187,20110601,0.8797743474352839,1.0131324801778043,11.4872,11.3383
2186,20110602,0.8909551781237001,0.9973296533925947,11.1298,11.1596
2185,20110603,0.9094644158869801,0.9955867959782897,11.1894,11.239
2184,20110607,0.9268334069321381,1.000880078229176,11.2589,11.249
2183,20110608,0.9418726084902236,1.0035894143920148,11.1,11.0603
2182,20110609,0.9508991641751771,1.0692877890527746,11.3383,10.6036
2181,20110610,0.9644327335692234,1.080770124738514,11.1596,10.3256
2180,20110613,0.9774004950093954,1.109805470524341,11.239,10.127
2179,20110614,0.9853906778108809,1.0978704300130782,11.249,10.2462
2178,20110615,0.9882068339885087,1.0784118719591267,11.0603,10.2561
2177,20110616,0.9804039736214492,1.0056525037936266,10.6036,10.544
2176,20110617,0.9735200404579752,0.9420308366024998,10.3256,10.961
2175,20110620,0.9614742767728166,0.9156171170763904,10.127,11.0603
2174,20110621,0.9498454494663288,0.92639440159851,10.2462,11.0603
2173,20110622,0.9432816214816865,0.9256240862078302,10.2561,11.0802
2172,20110623,0.9459714760547001,0.9323959853207764,10.544,11.3085
2171,20110624,0.9579051663908296,0.9743977242421549,10.961,11.249
2170,20110627,0.9733664834605499,0.9456723411168206,11.0603,11.6957
2169,20110628,0.9872199541125759,0.9345653037254852,11.0603,11.8347
2168,20110629,1.001590107462702,0.9417774453472953,11.0802,11.7652
2167,20110630,1.0164184499015325,0.9776772977599488,11.3085,11.5667
2166,20110701,1.0211380744019556,0.9521028531769208,11.249,11.8149
2165,20110705,1.0303860816562558,1.0216815898667833,11.6957,11.4475
2164,20110706,1.0417952932686518,0.9875664444203376,11.8347,11.9837
2163,20110707,1.0510929145417311,0.8923170269245354,11.7652,13.185
2162,20110708,1.0546898254020105,0.8124165929172462,11.5667,14.2374
2161,20110711,1.0618035144514315,0.8184330839567747,11.8149,14.436
2160,20110712,1.0563158118340847,0.8306907486557287,11.4475,13.7807
2159,20110713,1.0555046274502733,0.8639952127237728,11.9837,13.8701
2158,20110714,1.0708385687360782,1.003776055544559,13.185,13.1354
2157,20110715,1.1006590588762186,1.0757710848835627,14.2374,13.2346
2156,20110718,1.1263653748780507,1.1850076340890807,14.436,12.1822
2155,20110719,1.1485187023566839,1.1193537644278022,13.7807,12.3113
2154,20110720,1.1626674249488784,1.0854757041454386,13.8701,12.7779
2153,20110721,1.1480152369902357,1.0450299934762202,13.1354,12.5694
2152,20110722,1.1190007310786902,1.0724003532910356,13.2346,12.3411
2151,20110725,1.0767862639527568,0.9676630154178548,12.1822,12.5893
2150,20110726,1.0475578234567569,0.9429683131764183,12.3113,13.0559
2149,20110727,1.0227761155531594,0.9568736988722312,12.7779,13.3538
2148,20110728,1.0076509899319412,0.9590861921621291,12.5694,13.1056
2147,20110729,0.989297128095188,0.9818368418540265,12.3411,12.5694
2146,20110801,0.990493703878955,1.1006942015807513,12.5893,11.4376
2145,20110802,0.9969124701419414,1.1555325438549908,13.0559,11.2986
2144,20110803,0.9999996088220026,1.1466327783549857,13.3538,11.6461
2143,20110804,1.0031298338187824,1.0909151447550236,13.1056,12.0134
2142,20110805,1.002770744534873,0.9976347704616166,12.5694,12.5992
2141,20110808,0.9863561848248413,0.8895733196447182,11.4376,12.8574
2140,20110809,0.9596240119632554,0.8981827432150977,11.2986,12.5794
2139,20110810,0.9343171640659088,0.9309506870558518,11.6461,12.5099
