,lable,text
1726,-0.0679549114331767,6.67
1725,-0.06729264475743776,6.55
1724,-0.0661577608142536,6.17
1723,-0.06553497942387261,6.22
1722,-0.0419243986254337,6.49
1721,-0.022551928783387024,6.5
1720,-0.00830875122910947,6.53
1719,0.0019005847953174678,6.77
1718,0.009789156626501668,6.74
1717,0.01324599708878761,6.81
1716,0.018582375478922858,6.78
1715,0.022222222222217727,6.67
1714,0.028067700987301658,6.88
1713,0.041910060268887606,6.88
1712,0.04621212121211688,6.93
1711,0.04502164502164071,7.11
1710,0.04625946969696542,7.15
1709,0.04838121295029223,7.01
1708,0.04785020804437846,6.95
1707,0.0508723599632648,7.03
1706,0.05700549450549036,7.31
1705,0.0586480186480143,7.24
1704,0.052161785216174386,7.23
1703,0.04772620721987372,7.28
1702,0.04781054512957579,7.14
1701,0.0462142197599216,7.17
1700,0.04405594405593951,7.03
1699,0.031064044377201352,7.39
1698,0.01743896362729946,7.2
1697,-0.0120795107033689,7.02
1696,-0.03302984319676783,6.65
1695,-0.05169964485033483,6.7
1694,-0.047477744807126444,6.55
1693,-0.04887892376682105,6.6
1692,-0.06733111849391492,6.52
1691,-0.08648648648649211,6.68
1690,-0.09911406423034906,6.6
1689,-0.12778730703259586,5.95
1688,-0.1467452300785693,5.95
1687,-0.11919504643963391,6.04
1686,-0.10666666666667213,5.84
1685,-0.09403063919704714,5.94
1684,-0.07507936507937056,6.3
1683,-0.06369529983793103,6.29
1682,-0.07873660462493526,6.23
1681,-0.08704018109791185,6.33
1680,-0.08787878787879354,6.11
1679,-0.08061767838126196,5.88
1678,-0.07696476964770214,5.89
1677,-0.06129032258065073,6.05
1676,-0.04145569620253706,6.27
1675,-0.034912854030506604,6.1
1674,-0.03344208809135951,6.19
1673,-0.03811965811966387,6.32
1672,-0.036060100166950576,6.07
1671,-0.036170212765963126,6.14
1670,-0.027643585614605573,5.85
1669,-0.03153759820427052,5.96
1668,-0.025267907501415672,6.11
1667,-0.02838226827864703,6.2
1666,-0.03729603729604297,5.92
1665,-0.048722415795592375,5.9
1664,-0.04329954954955521,5.78
1663,-0.030307941653165825,5.73
1662,-0.014973544973550162,5.79
1661,0.0042641705668176304,5.92
1660,0.020402755696868204,6.1
1659,0.029729729729724548,6.46
1658,0.03039058319956662,6.32
1657,0.030683624801266716,6.26
1656,0.029963711767750218,6.3
1655,0.031381856540079314,6.24
1654,0.03136942675158728,6.3
1653,0.030204962243792002,6.39
1652,0.03005208333332829,6.31
1651,0.026238914971304296,6.29
1650,0.02817337461299807,6.16
1649,0.029963138493938987,6.35
1648,0.031621187800957816,6.42
1647,0.028225381779878794,6.44
1646,0.027812499999994578,6.33
1645,0.024479166666661195,6.24
1644,0.023696682464449278,6.33
1643,0.024328593996834676,6.34
1642,0.026952526799382023,6.4
1641,0.028790199081158648,6.35
1640,0.03632793323514481,6.28
1639,0.04588235294117142,6.47
1638,0.05435212660731435,6.56
1637,0.0552238805970099,6.71
1636,0.056897398134506644,6.79
1635,0.04985029940119258,6.72
1634,0.041904761904756886,6.68
1633,0.03659638554216351,6.71
1632,0.03622549019607346,6.63
1631,0.026791277258561813,6.66
1630,0.01778471138845039,6.67
1629,0.01184615384614892,6.78
1628,0.012782694198618457,6.45
1627,0.0088526211671561,6.42
1626,0.017699115044242826,6.5
1625,0.02252525252524722,6.72
1624,0.025012531328315574,6.72
1623,0.021368783850314668,6.8
1622,0.02192982456139811,6.66
1621,0.024198947871826318,6.69
1620,0.04463276836157706,6.77
1619,0.06696619597774467,6.82
1618,0.08293118856121029,6.93
1617,0.09241379310344325,7.67
1616,0.1026733500417668,7.5
1615,0.09982222222221762,7.41
1614,0.08824814329401048,7.6
1613,0.08935538592026705,7.98
1612,0.09396433470507076,7.5
1611,0.07063711911356883,7.54
1610,0.05910798122065258,7.8
1609,0.03843537414965518,7.23
1608,-0.0018662519440173471,7.31
1607,-0.02601751674395145,7.1
1606,-0.05229067930490257,6.74
1605,-0.07554146856841513,6.38
1604,-0.08715548621945386,6.38
1603,-0.07205882352941663,6.35
1602,-0.07073170731707812,6.36
1601,-0.06478371501272778,6.4
1600,-0.05445445445445939,6.73
1599,-0.05068493150685448,6.52
1598,-0.05327336331834575,6.47
1597,-0.0605249343832074,6.58
1596,-0.061689994815972184,6.5
1595,-0.0668730650154853,6.57
1594,-0.05457184325109348,6.31
1593,-0.04845410628019826,6.35
1592,-0.033672974284333204,6.5
1591,-0.02010658914729203,6.9
1590,-0.005824767498781603,6.86
1589,-0.00514342235411021,6.84
1588,-0.005309734513279384,6.9
1587,-0.0031492248062066903,6.75
1586,0.0031310211945998517,6.77
1585,0.011789772727267833,6.79
1584,0.007255520504726439,6.89
1583,0.0003174603174546433,7.02
1582,-0.01116352201258416,6.7
1581,-0.02639109697933784,6.21
1580,-0.04261867501304673,6.34
1579,-0.036692506459953644,6.38
1578,-0.03153013910356005,6.27
1577,-0.0287338501292042,6.41
1576,-0.0226318484383052,6.49
1575,-0.0030260707635054976,6.44
1574,0.011362564827906907,6.43
1573,0.02066074950689878,7.0
1572,0.03124999999999559,7.88
1571,0.03302564102563643,7.03
1570,0.01699248120300304,6.78
1569,-0.0005667181865064768,6.82
1568,0.0074906367041155325,6.46
1567,0.010407876230656646,6.6
1566,0.02537243947858051,6.48
1565,0.03779926335174556,6.9
1564,0.05530516431924474,7.1
1563,0.051532567049804155,7.16
1562,0.049976689976685834,7.2
1561,0.051967435549521004,7.08
1560,0.047293447293442974,6.96
1559,0.05093833780160452,7.07
1558,0.06130473637175637,7.29
1557,0.06356911696717099,7.0
1556,0.05942622950819266,7.38
1555,0.07129870129869742,7.51
1554,0.07176826632079163,7.17
1553,0.07078947368420659,7.25
1552,0.07315315315314917,7.63
1551,0.07083333333332929,7.67
1550,0.05555555555555141,7.63
1549,0.03915635029802424,7.36
1548,0.027747502270658708,7.59
1547,0.022463768115937623,7.14
1546,0.015205479452050261,7.21
1545,0.013098591549291017,7.3
1544,0.0054441260744937684,7.35
1543,-0.003966005665727227,7.28
1542,-0.025276938569995196,7.08
1541,-0.040175953079183965,6.99
1540,-0.04306742640076467,6.66
1539,-0.04364066193853924,6.68
1538,-0.040363128491624906,6.82
1537,-0.02365145228216238,7.0
1536,-0.010670314637487558,7.03
1535,0.001023587004890975,7.15
1534,0.009991039426518675,7.3
1533,0.02028608582574341,7.29
1532,0.024932614555251583,7.55
1531,0.02804659498207445,7.43
1530,0.028894691035678977,7.65
1529,0.02508113120073734,7.42
1528,0.01134453781512163,7.48
1527,-0.0015918958031883078,7.62
1526,-0.014954172696579535,7.11
1525,-0.025884543761643078,7.11
1524,-0.02523408239700814,6.8
1523,-0.021435185185189425,6.91
1522,-0.008559782608699718,7.1
1521,0.0015632183908002603,7.2
1520,-0.004941860465120899,7.2
1519,-0.008249400479620894,7.36
1518,-0.018092428711902295,7.25
1517,-0.03176470588235767,6.85
1516,-0.04071914480078216,6.93
1515,-0.03658070678128434,6.78
1514,-0.035142857142861646,6.77
1513,-0.02913085004775979,6.94
1512,-0.029343065693435012,6.97
1511,-0.02667624521073237,6.95
1510,-0.028082851637769347,6.99
1509,-0.02920268972142617,6.79
1508,-0.026789947842583862,6.9
1507,-0.027058823529416492,6.89
1506,-0.04151041666667188,6.92
1505,-0.054153522607786525,7.06
1504,-0.06330749354005676,6.74
1503,-0.07830188679245803,6.36
1502,-0.08500000000000535,6.35
1501,-0.0776744186046563,6.45
1500,-0.06764705882353454,6.36
1499,-0.061451942740291525,6.42
1498,-0.05303726391016349,6.4
1497,-0.049098402885116,6.44
1496,-0.044905273937537085,6.55
1495,-0.042938733125654174,6.5
1494,-0.031026018654889326,6.45
1493,-0.026183282980871095,6.5
1492,-0.019047619047624104,6.42
1491,-0.017157622739023083,6.68
1490,-0.016274201988492953,6.63
1489,-0.025221008840358942,6.59
1488,-0.03328042328042871,6.47
1487,-0.04839955849890173,6.4
1486,-0.06354875283447274,6.41
1485,-0.07074944071588936,6.3
1484,-0.07962032384143504,6.06
1483,-0.0837777777777835,5.86
1482,-0.07875275938190412,5.96
1481,-0.07395480225989279,5.93
1480,-0.06863075196409096,6.0
1479,-0.07123842592593173,6.03
1478,-0.06655367231638995,5.9
1477,-0.06503653738055652,5.94
1476,-0.059098497495831875,5.82
1475,-0.06395147313692089,5.91
1474,-0.06245614035088309,5.9
1473,-0.04826839826840362,5.97
1472,-0.03883495145631603,5.78
1471,-0.032195121951225064,5.7
1470,-0.020902090209026516,6.17
1469,-0.007352128247656086,6.18
1468,-0.007742998352559054,6.11
1467,-0.011519198664446213,6.04
1466,-0.01100164203613022,6.01
1465,-0.01172529313233386,6.07
1464,-0.008862876254186235,5.99
1463,-0.007722222222227663,6.1
1462,-0.006183249016306903,5.98
1461,-0.006035437430791874,5.95
1460,-0.0018763796909547557,6.0
1459,0.002152317880789245,5.93
1458,0.007026143790844328,6.02
1457,0.012547735951985673,6.06
1456,0.012216694306241001,6.12
1455,0.013278688524584699,6.08
1454,0.014784506273862495,6.15
1453,0.01410675381263062,6.06
1452,0.010944444444438725,6.1
1451,0.003402537485576638,6.11
1450,-0.004379977246877404,6.13
1449,-0.012259887005655818,6.05
1448,-0.019717514124299815,5.79
1447,-0.025214408233282446,5.84
1446,-0.016611295681069112,5.9
1445,-0.011496149614967486,5.91
1444,-0.008195819581964256,5.86
1443,0.00010840108400476256,5.99
1442,0.012433011789919035,6.04
1441,0.017770597738281727,6.06
1440,0.020562770562764694,6.11
1439,0.022403480152250715,6.22
1438,0.02259978425026382,6.18
1437,0.020043219881139735,6.12
1436,0.017755991285397323,6.16
1435,0.016855753646671873,6.19
1434,0.018566078116634233,6.14
1433,0.021960167714879134,6.12
1432,0.025681341719071944,6.13
1431,0.03144654088049745,6.24
1430,0.03386496544390689,6.33
1429,0.03475964078182185,6.35
1428,0.03301837270340613,6.34
1427,0.02772384034519364,6.27
1426,0.022489316239310417,6.31
1425,0.02239830956153654,6.32
1424,0.02405391394504356,6.18
1423,0.02559339525283241,6.27
1422,0.03251155624036423,6.32
1421,0.037167689161548396,6.44
1420,0.04100609756096994,6.48
1419,0.04256177508824436,6.46
1418,0.04643032988674959,6.48
1417,0.04920634920634339,6.51
1416,0.05012569130215617,6.6
1415,0.05230392156862176,6.75
1414,0.054922027290442876,6.72
1413,0.05377128953770743,6.63
1412,0.05267062314539499,6.77
1411,0.05321463897130993,6.84
1410,0.04926253687315065,6.85
1409,0.04607558139534331,6.74
1408,0.044090689821509085,6.76
1407,0.04631226053639267,6.76
1406,0.047584541062795985,6.87
1405,0.05072872590502479,6.91
1404,0.0516358463726826,6.96
1403,0.046398410332830264,6.9
1402,0.03910915320606344,7.05
1401,0.031077694235582876,7.0
1400,0.019696969696963815,6.71
1399,0.01504761904761333,6.84
1398,0.020446980504036174,6.65
1397,0.024438202247185452,6.78
1396,0.03352059925093064,6.96
1395,0.03851540616245944,7.02
1394,0.03930069930069379,7.15
1393,0.043278837420521486,7.12
1392,0.043738489871081004,7.13
1391,0.046558704453435865,7.15
1390,0.04970681100585843,7.31
1389,0.048692810457510914,7.25
1388,0.04427724578202844,7.44
1387,0.04614011601962889,7.41
1386,0.04593763724197989,7.18
1385,0.0431828545371584,7.33
1384,0.05106753812635649,7.48
1383,0.058311910882599974,7.52
1382,0.06534161490682741,7.31
1381,0.07286063569681675,7.64
1380,0.09555555555555124,7.7
1379,0.11601532567049348,8.01
1378,0.1308418271045631,8.27
1377,0.14056271981242213,9.16
1376,0.14242779078844192,8.55
1375,0.12570754716980678,8.75
1374,0.11475796930341917,8.52
1373,0.09745145631067496,8.44
1372,0.08402607986959595,8.5
1371,0.06578282828282345,8.38
1370,0.04909015715466881,8.2
1369,0.03047740835464143,8.07
1368,0.01647509578543579,7.91
1367,-0.0008355321020278722,8.04
1366,-0.006130268199238713,7.78
1365,-0.0149425287356374,7.77
1364,-0.013216957605990226,7.55
1363,-0.011527257594678542,7.77
1362,-0.0035699460357045978,7.88
1361,-0.003924050632916525,8.04
1360,-0.0007021891780306497,8.03
1359,-0.0006097560975660535,8.0
1358,0.004365079365074549,7.88
1357,0.007972756410251636,8.08
1356,0.012739112739107704,8.17
1355,0.012839206156333568,8.4
1354,-0.0007853403141415031,8.33
1353,-0.019339417644507497,8.21
1352,-0.033592736705582285,8.23
1351,-0.04483506944444963,7.66
1350,-0.052288428324702756,7.62
1349,-0.0414026193493922,7.59
1348,-0.02670781893004594,7.68
1347,-0.01575907590759551,7.72
1346,0.003703703703698991,7.89
1345,0.02397525135343691,8.3
1344,0.04725877192982,8.23
1343,0.06416292974588476,8.36
1342,0.08221978824388024,8.57
1341,0.08899082568806868,9.12
1340,0.08730529595015123,8.98
1339,0.07189314750289924,9.1
1338,0.07120732136571234,8.76
1337,0.07567476383265467,8.51
1336,0.08827292110873815,8.75
1335,0.1008799718408972,9.89
1334,0.10846930846930418,9.74
1333,0.08903753251578912,9.31
1332,0.0745018574805771,9.37
1331,0.081653746770022,8.57
1330,0.0912246865959459,8.98
1329,0.11825860948667564,10.1
1328,0.13692713484997956,10.28
1327,0.13857913669064384,10.2
1326,0.14391871398240455,10.17
1325,0.14727164887306887,9.99
1324,0.15296010296009924,11.27
1323,0.1485181485181446,11.12
1322,0.11938976377952364,10.96
1321,0.09420145791914769,10.66
1320,0.05582713425433491,10.0
1319,0.03295138888888457,10.16
1318,0.015258467023168376,9.95
1317,-0.01038251366120672,9.43
1316,-0.02343750000000459,9.5
1315,-0.01863543788187805,9.38
1314,-0.022502628811781604,9.15
1313,-0.02340425531915335,9.61
1312,-0.014231433506049228,9.69
1311,-0.007046869878732182,9.36
1310,-0.01103214890017331,9.37
1309,-0.009938524590168073,9.85
1308,0.00036703370036303694,10.0
1307,-0.0034078807241788188,9.76
1306,-0.014837819185649246,9.7
1305,-0.01602303523035618,9.72
1304,-0.011252032520329077,9.34
1303,-0.00965338516359293,9.69
1302,0.021054181389866977,9.99
1301,0.05825970548861816,10.19
1300,0.10119221411191953,11.32
1299,0.14057853473911558,12.45
1298,0.16762645914396596,13.7
1297,0.18645912427233322,15.0
1296,0.19176114890400314,12.25
1295,0.17987179487179183,12.85
1294,0.18291044776119142,13.35
1293,0.18197812648596992,12.9
1292,0.1832684824902701,13.22
1291,0.20015161360190373,13.4
1290,0.2151108399430526,13.7
1289,0.23551880291395758,15.98
1288,0.24695667740780355,15.2
1287,0.2598224953063647,16.71
1286,0.28377148634984684,16.99
1285,0.2960317460317447,18.0
1284,0.32964959568732993,19.53
1283,0.32102359208523407,19.6
1282,0.27517730496453713,20.75
1281,0.24647863247863064,18.39
1280,0.21759999999999832,18.5
1279,0.21731239092495463,18.7
1278,0.2142463979277952,19.3
1277,0.21172897196261561,19.9
1276,0.21345115365733794,19.4
1275,0.19996715927750258,21.22
1274,0.19411116359628247,20.6
1273,0.18186363636363498,20.0
1272,0.17106636838180322,20.01
1271,0.17483432736911703,21.7
1270,0.16238761238761104,22.7
1269,0.13504698728579176,22.0
1268,0.07276822276822113,19.79
1267,-0.011786833855801083,19.84
1266,-0.0642580118391528,17.9
1265,-0.13139784946236735,16.23
1264,-0.20666666666666902,16.1
1263,-0.2848991507431022,16.5
1262,-0.30678778703003035,14.6
1261,-0.40571909167367814,14.3
1260,-0.5228348909657354,11.58
1259,-0.5103896103896137,12.91
1258,-0.5431175934366489,11.66
1257,-0.5001957494407192,11.77
1256,-0.46603514552444036,10.4
1255,-0.3937483582873684,10.94
1254,-0.3124403056351508,11.8
1253,-0.2515172735760999,11.8
1252,-0.23132440476190755,12.59
1251,-0.23721763085399783,14.0
1250,-0.26361161524501275,13.92
1249,-0.25857142857143184,12.83
1248,-0.30685920577617687,11.09
1247,-0.3219393939393976,11.55
1246,-0.36262525050100625,11.81
1245,-0.3024612579763027,10.7
1244,-0.2818808026355232,10.78
1243,-0.25143288084464915,9.94
1242,-0.19209039548022935,10.96
1241,-0.12465531224655636,10.77
1240,-0.08020413644910374,11.23
1239,-0.059051724137934906,12.09
1238,-0.029688369504733768,12.08
1237,-0.011183496199786242,12.12
1236,0.004668240230786165,11.6
1235,5.8275058271247596e-05,12.2
1234,0.00513937282229572,12.13
1233,-0.012616822429910673,12.7
1232,-0.04797072521623858,10.7
1231,-0.12450110864745496,11.1
1230,-0.2094827586206952,10.51
1229,-0.3274509803921629,9.5
1228,-0.38392778511669445,8.12
1227,-0.3810275080906201,8.0
1226,-0.4442350829968654,7.33
1225,-0.5022288261515667,7.7
1224,-0.5302547770700707,8.18
1223,-0.48527363184080263,7.1
1222,-0.4464646464646527,6.3
1221,-0.40453544693967985,6.5
1220,-0.36574440052701485,6.61
1219,-0.31292875989446495,7.26
1218,-0.32346041055719116,7.4
1217,-0.36938110749186387,7.52
1216,-0.344345679012352,7.58
1215,-0.3483950617284015,6.5
1214,-0.33001893939394555,6.19
1213,-0.28367254635911937,6.73
1212,-0.2302578018995991,6.82
1211,-0.19393524851801766,6.85
1210,-0.13984375000000565,7.38
1209,-0.1180253623188464,7.14
1208,-0.08869908015769307,7.32
1207,-0.06684563758389848,7.54
1206,-0.04553406998158988,7.25
1205,-0.026103896103901708,7.4
1204,0.006971947194714032,7.54
1203,0.04064393939393436,7.49
1202,0.07594696969696481,7.69
1201,0.11044600938966613,8.07
1200,0.1305066079295103,8.63
1199,0.1458054936896758,8.88
1198,0.14379084967319775,8.5
1197,0.14014814814814336,9.08
1196,0.14696969696969275,8.96
1195,0.1532019704433456,8.71
1194,0.16320582877959458,9.9
1193,0.1649453823237295,9.9
1192,0.17648554178582349,9.55
1191,0.1787908496731984,9.45
1190,0.17116249197173647,10.49
1189,0.18600064662139926,10.14
1188,0.1792386436340332,10.15
1187,0.16418918918918513,10.17
1186,0.1561597542242667,10.45
1185,0.15207945375542756,10.21
1184,0.14920492049204562,10.45
1183,0.14998461064942675,10.6
1182,0.1471119716037393,10.75
1181,0.12793650793650407,11.22
1180,0.1143129770992326,10.65
1179,0.09172281039460621,10.39
1178,0.0763339610797199,10.45
1177,0.07470319634702804,10.41
1176,0.0718018839258545,10.34
1175,0.06022267206477289,10.55
1174,0.04469011725292685,11.04
1173,0.028481222997669493,10.81
1172,0.003279242731571109,9.88
1171,-0.01924092409241341,9.98
1170,-0.0014401440144054386,10.12
1169,0.018260869565213604,9.8
1168,0.03003928679358936,10.09
1167,0.04066416040099861,11.2
1166,0.05013901760889305,11.3
1165,0.036183997408482924,10.78
1164,0.013584905660373015,10.65
1163,0.006820987654316494,10.62
1162,0.008093023255809633,10.06
1161,0.015223097112856653,10.53
1160,0.03753148614609162,10.75
1159,0.060234854550303016,10.96
1158,0.08039056143205466,11.3
1157,0.09577546296295897,11.86
1156,0.09796373779636998,12.3
1155,0.09416595865193612,12.15
1154,0.07408416590977482,11.5
1153,0.05174887892376267,11.8
1152,0.045166959578203415,11.75
1151,0.027560012154356328,10.98
1150,-0.0058088483620442515,11.1
1149,-0.03947557471264828,11.3
1148,-0.07112053729233404,10.9
1147,-0.1374165685119798,9.05
1146,-0.1865172955974891,9.38
1145,-0.255076252723317,9.19
1144,-0.2772243507875745,8.65
1143,-0.3411550704865906,8.34
1142,-0.33204467353952444,7.7
1141,-0.37103825136612606,7.9
1140,-0.3360138348465249,7.12
1139,-0.30500000000000493,7.68
1138,-0.26536426536427044,7.07
1137,-0.2768421052631633,7.61
1136,-0.2394514767932541,8.1
1135,-0.20705360741636902,7.98
1134,-0.22525386313466303,7.75
1133,-0.20152451586321027,8.0
1132,-0.19452350150927616,8.11
1131,-0.1771840542832957,7.66
1130,-0.18995065051593146,8.0
1129,-0.15614261168385352,7.66
1128,-0.15050240279598545,7.7
1127,-0.12357621440536477,7.44
1126,-0.10435510887772641,7.61
1125,-0.07357469829380385,7.62
1124,-0.045067621320608604,7.95
1123,-0.015281076801270943,7.64
1122,0.0048652995576959155,8.1
1121,0.02238442822383987,8.27
1120,0.04077071290943705,8.43
1119,0.044645006016842945,8.23
1118,0.04458027709861025,8.14
1117,0.029393115942024237,8.47
1116,0.006077606358106362,8.2
1115,-0.05325140809012309,8.12
1114,-0.09379036264282682,7.36
1113,-0.12040719696970181,7.16
1112,-0.12361502347418313,6.55
1111,-0.13937592867756812,6.67
1110,-0.11621493105088426,7.03
1109,-0.10103871576959857,7.01
1108,-0.10082006753497805,6.85
1107,-0.10735294117647548,6.98
1106,-0.09603864734299977,6.9
1105,-0.08459737827715814,6.9
1104,-0.08406827880512548,6.75
1103,-0.07736389684814211,6.99
1102,-0.058002735978116726,7.1
1101,-0.03569553805774701,7.11
1100,-0.016666666666670844,6.97
1099,0.0007782101167271695,7.43
1098,0.019559585492223697,7.66
1097,0.026871657754006486,7.75
1096,0.027132805628843744,7.62
1095,0.021156373193162627,7.71
1094,0.015753424657529654,7.48
1093,0.01616426387068155,7.63
1092,0.024285714285710053,7.56
1091,0.030537634408597872,7.41
1090,0.04327557755775172,7.66
1089,0.06391286477599246,7.68
1088,0.07339255499153546,7.73
1087,0.07599156118143033,8.0
1086,0.078438661710033,8.14
1085,0.0701931150293828,7.83
1084,0.06485068603712274,7.93
1083,0.07199373286329401,8.02
1082,0.07968253968253566,7.95
1081,0.07882113821137772,8.22
1080,0.08000815993471633,8.45
1079,0.06560706401765552,8.24
1078,0.03786279683376839,8.3
1077,0.013201754385960362,8.2
1076,-0.01031531531531988,7.46
1075,-0.014291564291568335,7.45
1074,-0.008427672955979109,7.51
1073,-4.1152263378593005e-05,7.52
1072,0.006482643245499861,7.96
1071,0.023455284552841592,7.91
1070,0.024220332118262758,8.02
1069,0.028583028826630386,8.01
1068,0.021492921492917354,8.11
1067,0.0037805440295023375,8.16
1066,-0.021698984302866674,8.23
1065,-0.0524280999528567,7.61
1064,-0.08754789272031079,7.23
1063,-0.11201946472019918,7.28
1062,-0.10969868173258439,6.9
1061,-0.10932958274730871,6.95
1060,-0.11639666175749114,6.86
1059,-0.11368523949169564,7.1
1058,-0.1042206235012036,7.03
1057,-0.0980724024447621,6.77
1056,-0.09775870290892186,6.78
1055,-0.08678078934855388,6.95
1054,-0.07541607227770276,7.1
1053,-0.06723891273247938,7.1
1052,-0.06436781609195855,7.01
1051,-0.04788540245566626,6.96
1050,-0.03561020036430317,6.95
1049,-0.024525745257456794,6.9
1048,-0.011843876177662457,7.37
1047,0.0024542614904016964,7.4
1046,0.008640350877188934,7.41
1045,0.021059431524543818,7.45
1044,0.021514312096025334,7.48
1043,0.01914696337505368,7.55
1042,0.02105028927458418,7.59
1041,0.02223695844385084,7.22
1040,0.02094861660078616,7.1
1039,0.035153879497178325,7.45
1038,0.04804177545691481,7.6
1037,0.053273809523805185,7.62
1036,0.0574550128534661,7.7
1035,0.05675438596490778,7.61
1034,0.05380645161289896,7.78
1033,0.05706633704161091,7.78
1032,0.059085290482072436,7.52
1031,0.06398046398045987,7.71
1030,0.07152863617634515,8.06
1029,0.07537832310838025,8.1
1028,0.07320419693300641,8.21
1027,0.07282608695651775,8.1
1026,0.0687423687423647,8.15
1025,0.0717148362235029,8.2
1024,0.07450514647663903,8.28
1023,0.0715144230769192,8.17
1022,0.06762246117084433,8.65
1021,0.06694779116465495,8.28
1020,0.05578069129916207,8.3
1019,0.04951690821255665,8.36
1018,0.04714964370545952,8.38
1017,0.0454402515723235,8.39
1016,0.04551206010280384,8.35
1015,0.04120258272800283,8.37
1014,0.036521388216299716,8.45
1013,0.028995983935739243,8.45
1012,0.010492227979270638,8.22
1011,-0.009362808842656846,8.24
1010,-0.029205503772751683,8.28
1009,-0.05486968449931844,7.72
1008,-0.07622252131000859,7.65
1007,-0.0815212527964246,7.52
1006,-0.08247468075737972,7.3
1005,-0.08644144144144542,7.42
1004,-0.07566974088713621,7.39
1003,-0.06649305555555969,7.61
1002,-0.06139657444005682,7.39
1001,-0.06246085011186091,7.6
1000,-0.05586542718017209,7.67
999,-0.04898663216904217,7.54
998,-0.04137055837563808,7.47
997,-0.03435897435897809,7.53
996,-0.02274659863945945,7.73
995,-0.013928417421306094,7.88
994,-0.01446789797713666,7.83
993,-0.015288544358315682,7.85
992,-0.013659793814436865,7.76
991,-0.012939160239935275,7.6
990,-0.006371308016881488,7.73
989,0.00775862068965142,7.72
988,0.01706004140786352,7.85
987,0.02551953449708658,7.89
986,0.03237139272270615,8.13
985,0.03792537925378874,8.07
984,0.0382304526748934,8.03
983,0.0424352750809025,7.97
982,0.04463484292125291,8.13
981,0.04943775100401249,8.08
980,0.049086479902554124,8.24
979,0.04274809160304929,8.19
978,0.034615384615380634,8.29
977,0.02936311000826718,8.08
976,0.025582329317265028,7.92
975,0.02292426083434185,8.02
974,0.030972388955578075,8.05
973,0.035326953748002383,8.28
972,0.03773737373736958,8.19
971,0.03198694410444321,8.35
970,0.03186682520808147,8.37
969,0.032981633450562584,8.25
968,0.0350447296771644,8.19
967,0.040693641618493245,8.39
966,0.04988558352402359,8.53
965,0.05781938325990802,8.55
964,0.06759160441123771,8.75
963,0.07714907508160634,8.7
962,0.08398409255241836,9.02
961,0.08585972850678315,9.3
960,0.0788716814159252,9.23
959,0.06839587932302778,9.05
958,0.060521415270014985,8.82
957,0.05192165558018847,9.04
956,0.0520325203251993,9.01
955,0.04777282850779097,8.98
954,0.044358974358970404,8.96
953,0.04543802253725524,9.03
952,0.04277777777777361,8.98
951,0.03656036446468861,9.05
950,0.03076923076922698,9.14
949,0.017824074074070155,8.93
948,0.004630692690390257,8.74
947,-0.005107526881724421,8.82
946,-0.007865597556323121,8.65
945,-0.009073865766783049,8.73
944,-0.004586129753919004,8.72
943,0.0056031406138434495,8.76
942,0.016168091168087206,8.9
941,0.024633011099172653,8.99
940,0.03202406227883568,9.33
939,0.03838491639985381,9.3
938,0.03420007222823743,9.31
937,0.031773049645386194,9.46
936,0.034166666666662904,9.3
935,0.03556485355648144,9.18
934,0.03487953973390511,9.39
933,0.033296783625727085,9.52
932,0.027826404084606075,9.56
931,0.01780673181324277,9.25
930,0.005925925925922115,9.12
929,-3.707823507961236e-05,9.3
928,-0.0030774935113126226,9.21
927,-0.007856341189678344,9.0
926,-0.014994363021424626,9.07
925,-0.01689138576779414,8.97
924,-0.013508579773643682,8.76
923,-0.01365327380952741,8.92
922,-0.012188777406172515,8.89
921,-0.008324165749912049,9.18
920,-0.017196702002359992,8.96
919,-0.03622489959839782,8.95
918,-0.04512338425382346,8.9
917,-0.05269066976384465,8.33
916,-0.04248504047870877,8.27
915,-0.0273118279569934,8.48
914,0.0014314928425320879,8.6
913,0.02251308900523168,9.46
912,0.044353462981913644,9.34
911,0.05174825174824809,9.63
910,0.06101404590612866,9.65
909,0.05919481405663231,9.7
908,0.0603322949117306,9.98
907,0.05488748241912424,9.62
906,0.04788684389911043,9.69
905,0.05018425460636205,9.66
904,0.05858490566037439,9.45
903,0.07106017191976752,9.76
902,0.08519230769230438,10.05
901,0.09067065073040821,10.3
900,0.08799192734611126,10.38
899,0.07097208207197737,10.3
898,0.053960055096414945,10.08
897,0.027212389380526898,9.79
896,0.005884502923972503,9.85
895,-0.004188481675396859,9.49
894,-0.020851528384284015,8.9
893,-0.02971715001790635,9.12
892,-0.018184955141481267,9.4
891,-0.009885535900108378,9.04
890,-0.012335412335416887,9.35
889,-0.006088751289994188,9.65
888,0.0002710027100227379,9.6
887,0.00010141987829176606,9.6
886,0.007090788601718771,9.75
885,0.012245578912241518,10.0
884,0.016800804828969538,9.88
883,0.014442162902117599,9.95
882,0.014425345466797199,9.92
881,0.009645535105653429,9.91
880,-0.000281888653985965,9.65
879,-0.007314524555908165,9.82
878,-0.017190321415677987,9.73
877,-0.02805704099822212,9.39
876,-0.03231685944620155,9.53
875,-0.030552622316090773,9.16
874,-0.030982905982910827,9.43
873,-0.022433862433867108,9.49
872,-0.0207343412527046,9.45
871,-0.022305764411032315,9.36
870,-0.02197373091942235,9.46
