,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma30,ma5_rank,ma5_rank_standard,ma30_rank,ma30_rank_standard,signal,close5v,close10v,close20v,close30v,assets,bmoney,count,bprice,sdate,smoney,sprice,free,earnings
56,002028.SZ,20041210,1.2329,1.2749,1.2096,1.2562,1.2329,0.0232999999999998,1.8899,13269.9,32698.1836,1.18404,1.1499966666666674,3.0,1.0,3.0,1.0,1.0,9.347237701003024,9.746059544658493,9.839197580003184,8.944435599426843,9170.26,,,,,,,,
57,002028.SZ,20041213,1.2451,1.2906,1.2349,1.2441,1.2562,-0.0121,-0.9632,9617.45,24010.181,1.20358,1.153810000000001,3.0,1.0,3.0,1.0,1.0,9.07242183104252,9.934892693513383,9.767703560807009,8.624708624708624,9081.93,,,,,,,,
58,002028.SZ,20041214,1.2476,1.2866,1.2309,1.2805,1.2441,0.0363999999999999,2.9258,6752.33,16792.9488,1.23364,1.1597500000000012,3.0,1.0,3.0,1.0,1.0,8.830144474814526,9.593127684498242,9.407262787973448,8.320187426786411,9347.65,,,,,,,,
59,002028.SZ,20041215,1.2861,1.2957,1.2137,1.2299,1.2805,-0.0505999999999999,-3.9516,9214.11,22755.591,1.24872,1.1628366666666676,3.0,1.0,3.0,1.0,1.0,9.744694690625252,9.712171721278152,9.864216602975853,8.686885112610781,8978.27,,,,,,,,
60,002028.SZ,20041216,1.2253,1.2425,1.2101,1.2198,1.2299,-0.0100999999999999,-0.8212,4018.88,9711.8816,1.2461,1.1660433333333342,2.0,0.0,3.0,1.0,1.0,9.513854730283654,9.962288899819644,9.71306771601902,8.319396622397115,8904.54,,,,,,,,
61,002028.SZ,20041217,1.2187,1.2349,1.1656,1.1742,1.2198,-0.0456,-3.7383,6729.38,15801.4874,1.2297,1.1679000000000008,1.0,-1.0,3.0,1.0,1.0,10.426673479816044,10.560381536365187,9.913983989098961,8.534321239993188,8571.66,,,,,,,,
62,002028.SZ,20041220,1.159,1.1691,1.118,1.1287,1.1742,-0.0454999999999998,-3.875,9597.84,21600.1943,1.2066200000000002,1.1685766666666675,1.0,-1.0,3.0,1.0,1.0,10.950651191636396,11.120758394613272,10.192256578364491,8.708248427394347,8239.51,,,,,,,,
63,002028.SZ,20041221,1.1292,1.1479,1.1251,1.1307,1.1287,0.002,0.1772,2222.48,4991.5805,1.1766600000000003,1.1689833333333342,1.0,-1.0,3.0,1.0,1.0,10.864066507473247,11.136464137260106,9.79393296188202,9.211992570973734,8254.11,,,,,,,,
64,002028.SZ,20041222,1.1317,1.1985,1.1287,1.1985,1.1307,0.0677999999999998,5.9963,3857.25,8929.8054,1.1703800000000002,1.1700966666666675,1.0,-1.0,3.0,1.0,1.0,9.966624947851482,10.266166040884439,8.868585732165208,8.382978723404255,8749.05,,,,,,,,
65,002028.SZ,20041223,1.1955,1.1955,1.159,1.1605,1.1985,-0.0379999999999998,-3.1706,2727.64,6324.5627,1.1585200000000002,1.1702300000000008,1.0,-1.0,3.0,1.0,1.0,10.471348556656611,10.292977165015078,9.572598018095647,8.848772080999566,8471.650000000001,,,,,,,,
66,002028.SZ,20041224,1.1605,1.2446,1.1545,1.2243,1.1605,0.0637999999999998,5.4976,6835.33,16456.1435,1.1685400000000001,1.172103333333334,2.0,0.0,3.0,1.0,1.0,10.128236543330884,10.095564812545945,9.177489177489178,8.515886629094176,8937.39,,,,,,,,
67,002028.SZ,20041227,1.2253,1.2522,1.2147,1.236,1.2243,0.0117,0.9556,3468.65,8479.2871,1.19,1.173993333333334,3.0,1.0,3.0,1.0,1.0,10.155339805825243,9.831715210355988,8.681229773462784,8.504854368932037,9022.8,,,,,,,,
68,002028.SZ,20041228,1.2349,1.2446,1.2086,1.2284,1.236,-0.0076,-0.6149,2107.51,5128.0514,1.20954,1.176003333333334,3.0,1.0,3.0,1.0,1.0,10.250732660371217,9.806252035167697,8.673070661022468,8.52084011722566,8967.32,,,,,,,,
69,002028.SZ,20041229,1.2228,1.24,1.1884,1.1945,1.2284,-0.0339,-2.7597,3746.72,8918.6546,1.20874,1.1773700000000005,2.0,0.0,3.0,1.0,1.0,10.300544160736711,10.156550858099624,8.944328170782756,8.812892423608204,8719.849999999999,,,,,,,,
70,002028.SZ,20041230,1.1889,1.2248,1.1833,1.2152,1.1945,0.0207000000000001,1.7329,1704.8,4070.5648,1.2196799999999999,1.179243333333334,3.0,1.0,3.0,1.0,1.0,9.829657669519419,9.749835418038183,8.35088874259381,9.266787360105333,8870.960000000001,,,,,,,,
71,002028.SZ,20041231,1.2147,1.2567,1.2147,1.24,1.2152,0.0247999999999999,2.0408,4993.66,12271.1977,1.22282,1.1818933333333341,3.0,1.0,3.0,1.0,1.0,9.967741935483872,9.38790322580645,8.081451612903226,9.987903225806452,9052.0,,,,,,,,
72,002028.SZ,20050104,1.2339,1.2653,1.2096,1.2552,1.24,0.0152000000000001,1.2258,4446.96,10940.6738,1.2266600000000003,1.1852500000000008,3.0,1.0,3.0,1.0,1.0,9.681325685149776,9.165073295092416,7.830624601657106,9.838272785213512,9162.960000000001,,,,,,,,
73,002028.SZ,20050105,1.2547,1.2744,1.239,1.2592,1.2552,0.004,0.3187,4268.7,10631.7483,1.2328200000000002,1.1891800000000008,3.0,1.0,3.0,1.0,1.0,9.566391359593391,8.794472681067344,8.271918678526047,10.578939008894537,9192.16,,,,,,,,
74,002028.SZ,20050106,1.2552,1.2628,1.2299,1.2304,1.2592,-0.0288000000000001,-2.2872,2726.13,6689.1103,1.2400000000000002,1.191390000000001,3.0,1.0,3.0,1.0,1.0,9.860208062418726,8.63865409622887,8.165637191157346,11.085825747724318,8981.92,,,,,,,,
75,002028.SZ,20050107,1.2162,1.2486,1.1904,1.1945,1.2304,-0.0359,-2.9178,4134.24,9907.7485,1.2358600000000002,1.1926066666666675,2.0,0.0,3.0,1.0,1.0,9.918794474675598,9.300125575554626,8.596902469652575,11.211385516952701,8719.849999999999,,,,,,,,
76,002028.SZ,20050110,1.1945,1.2425,1.1767,1.236,1.1945,0.0415,3.4743,3625.54,8700.7391,1.23506,1.1952066666666674,1.0,-1.0,3.0,1.0,1.0,9.418284789644012,9.090614886731391,8.435275080906148,11.58818770226537,9022.8,,,,,,,,
77,002028.SZ,20050111,1.2324,1.2375,1.2061,1.2152,1.236,-0.0207999999999999,-1.6828,2188.9,5269.5488,1.22706,1.1978400000000007,1.0,-1.0,3.0,1.0,1.0,9.466754443712968,8.829822251481236,8.650427913100723,11.661454904542461,8870.960000000001,,,,,,,,
78,002028.SZ,20050112,1.2137,1.236,1.1945,1.2046,1.2152,-0.0106000000000001,-0.8723,2605.46,6237.8106,1.21614,1.1999500000000007,1.0,-1.0,3.0,1.0,1.0,9.193093142952018,8.84442968620289,8.689191432840778,11.575626764071064,8793.58,,,,,,,,
79,002028.SZ,20050113,1.2061,1.2253,1.1995,1.2132,1.2046,0.0086000000000001,0.7139,1661.57,3968.9765,1.2127000000000003,1.2031066666666674,1.0,-1.0,3.0,1.0,1.0,8.761127596439168,8.806462248598747,8.677052423343223,11.631223211341906,8856.36,,,,,,,,
80,002028.SZ,20050114,1.2152,1.2152,1.1818,1.1848,1.2132,-0.0283999999999999,-2.3409,3483.35,8218.07,1.2107600000000003,1.205450000000001,1.0,-1.0,3.0,1.0,1.0,9.37626603646185,8.565158676569883,9.504557731262661,13.101789331532746,8649.04,,,,,,,,
81,002028.SZ,20050117,1.159,1.2046,1.154,1.1641,1.1848,-0.0207000000000001,-1.7471,3482.56,8025.2978,1.1963800000000002,1.2060900000000008,1.0,-1.0,3.0,1.0,1.0,9.652091744695474,8.608366978781891,10.639120350485353,13.26088823984194,8497.929999999998,,,,,,,,
82,002028.SZ,20050118,1.158,1.1778,1.0983,1.1504,1.1641,-0.0136999999999998,-1.1769,5513.62,12371.2295,1.1834200000000004,1.206223333333334,1.0,-1.0,3.0,1.0,1.0,9.327190542420027,8.543984700973574,10.734527121001392,13.735222531293463,8397.92,,,,,,,,
83,002028.SZ,20050119,1.1438,1.1464,1.0937,1.1074,1.1504,-0.0430000000000001,-3.7378,5540.74,12159.699,1.1639800000000002,1.205463333333334,1.0,-1.0,1.0,-1.0,-1.0,9.620733249051833,9.40581542351454,12.029077117572694,14.753476611883691,8187.016260000004,,,,,,,,
84,002028.SZ,20050120,1.0806,1.0917,1.0568,1.0629,1.1074,-0.0444999999999999,-4.0184,2977.29,6304.4698,1.1339200000000003,1.2024100000000006,1.0,-1.0,1.0,-1.0,-1.0,10.051745225326936,9.452441433813153,12.832815881080066,13.83290996330793,8187.016260000004,,,,,,,,
85,002028.SZ,20050121,1.0634,1.119,1.0603,1.1109,1.0629,0.048,4.5159,2710.84,5834.4831,1.1191400000000002,1.198343333333334,1.0,-1.0,1.0,-1.0,-1.0,9.134935637771175,9.243856332703213,12.055090467188766,12.200918174453147,8187.016260000004,,,,,,,,
86,002028.SZ,20050124,1.1362,1.1469,1.1135,1.1236,1.1109,0.0126999999999999,1.1432,2610.35,5808.7698,1.1110400000000002,1.1939233333333341,1.0,-1.0,1.0,-1.0,-1.0,8.918654325382699,9.279102883588466,12.74741901032396,12.130651477394093,8187.016260000004,,,,,,,,
87,002028.SZ,20050125,1.0937,1.0937,1.0578,1.073,1.1236,-0.0505999999999999,-4.5034,4621.71,9772.8039,1.09556,1.1882200000000007,1.0,-1.0,1.0,-1.0,-1.0,9.160298229263747,9.796831314072692,13.206896551724139,11.849021435228334,8187.016260000004,,,,,,,,
88,002028.SZ,20050126,1.0629,1.0816,1.0629,1.0654,1.073,-0.0076,-0.7083,1028.04,2176.8216,1.0871600000000001,1.1810500000000004,1.0,-1.0,1.0,-1.0,-1.0,9.776609724047308,9.824479068894313,13.088042049934298,12.018960015017834,8187.016260000004,,,,,,,,
89,002028.SZ,20050127,1.0654,1.0856,1.0578,1.0684,1.0654,0.0030000000000001,0.2816,1061.19,2250.6823,1.08826,1.175666666666667,2.0,0.0,1.0,-1.0,-1.0,9.40378135529764,9.853051291651067,13.207600149756647,11.748408835642081,8187.016260000004,,,,,,,,
90,002028.SZ,20050128,1.0274,1.0679,1.0031,1.0148,1.0684,-0.0536,-5.0168,3615.91,7335.6391,1.06904,1.1688333333333338,1.0,-1.0,1.0,-1.0,-1.0,10.119235317303904,11.096767836026803,15.296610169491526,12.76803310997241,8187.016260000004,,,,,,,,
91,002028.SZ,20050131,1.0107,1.0219,0.9874,1.0021,1.0148,-0.0126999999999999,-1.2515,1492.63,2950.0223,1.0447400000000002,1.1630966666666671,1.0,-1.0,1.0,-1.0,-1.0,10.404151282307154,12.359046003392875,15.404650234507535,12.75820776369624,8187.016260000004,,,,,,,,
