,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma30,ma5_-1,ma30_-1,close5v,close10v,close20v,close30v,select
2168,300022.SZ,20110819,11.9142,12.4801,11.7454,12.4503,12.2517,0.1986000000000007,1.621,37590.92,45867.495,12.529739999999993,12.654159999999994,12.559519999999992,12.624706666666661,10.510349148213296,9.976064833779105,9.027091716665462,8.580516132141394,False
2167,300022.SZ,20110822,12.4106,12.9765,12.4106,12.7978,12.4503,0.3475000000000001,2.7911,66866.71,85671.4626,12.517819999999993,12.686923333333327,12.529739999999993,12.654159999999994,10.372407757583336,9.200956414383722,8.960446326712404,8.440669490068604,False
2166,300022.SZ,20110823,13.2049,13.88,13.185,13.324,12.7978,0.5261999999999993,4.1116,139674.9,189197.4677,12.666739999999994,12.749473333333327,12.517819999999993,12.686923333333327,9.634869408586011,8.695962173521464,8.852446712698889,8.464950465325728,False
2165,300022.SZ,20110824,13.1056,13.4729,12.9666,12.9964,13.324,-0.3276000000000003,-2.4587,83032.08,110737.9305,12.764039999999993,12.783229999999994,12.666739999999994,12.749473333333327,9.724923825059248,9.289495552614571,8.701255732356653,8.785279000338557,False
2164,300022.SZ,20110825,12.9864,13.2644,12.7581,13.0956,12.9964,0.0991999999999997,0.7633,63797.09,83813.4279,12.932819999999992,12.780249999999993,12.764039999999993,12.783229999999994,9.772595375545986,8.96896667583005,8.642979321298757,8.673294847124225,True
2163,300022.SZ,20110826,13.1155,13.3935,13.0261,13.0857,13.0956,-0.0099,-0.0756,43620.25,57814.7081,13.059899999999994,12.741859999999994,12.932819999999992,12.780249999999993,9.491658833688684,8.801210481670832,8.543295352942526,8.619103295964297,False
2162,300022.SZ,20110829,13.0162,13.324,12.8375,13.2744,13.0857,0.1887000000000007,1.442,67459.15,89720.0595,13.155219999999991,12.703139999999994,13.059899999999994,12.741859999999994,8.870608087747845,8.571385524016153,8.481663954679684,8.332052672813838,False
2161,300022.SZ,20110830,13.3736,13.4729,12.7978,12.8375,13.2744,-0.4368999999999996,-3.2913,53411.0,70627.9924,13.057919999999992,12.671699999999992,13.155219999999991,12.703139999999994,9.025511197663095,9.443193768257059,8.700681596884127,8.623330087633885,False
2160,300022.SZ,20110831,12.8077,12.9269,12.5099,12.6389,12.8375,-0.1986000000000007,-1.547,35212.4,44905.2103,12.986419999999992,12.630659999999994,13.057919999999992,12.671699999999992,9.552255338676627,9.371622530441732,8.428898084485201,8.633188014779767,False
2159,300022.SZ,20110901,12.768,12.8077,12.4106,12.7978,12.6389,0.1589000000000009,1.2572,35899.34,45829.1983,12.926859999999994,12.61940666666666,12.986419999999992,12.630659999999994,9.177671162231007,9.115551110347091,8.324243229305036,8.308771820156588,False
2158,300022.SZ,20110902,12.7581,12.8971,12.4205,12.4205,12.7978,-0.3772999999999999,-2.9482,39469.01,50228.9826,12.793819999999993,12.592269999999992,12.926859999999994,12.61940666666666,9.27257356789179,9.048750050320036,8.601103015176522,8.633066301678676,False
2157,300022.SZ,20110905,12.1723,12.1723,11.7156,11.7752,12.4205,-0.6453000000000007,-5.1954,51455.83,61748.8487,12.493979999999993,12.578703333333324,12.793819999999993,12.592269999999992,9.662680888647326,9.738603165975949,9.17368707113255,9.342261702561315,False
2156,300022.SZ,20110906,11.6163,11.8149,11.4773,11.5865,11.7752,-0.1887000000000007,-1.6025,32038.23,37462.0117,12.243779999999994,12.554543333333324,12.493979999999993,12.578703333333324,10.46277995943555,10.179950804815949,9.734346006127822,9.554395201311872,False
2155,300022.SZ,20110907,11.5865,12.0929,11.5766,12.073,11.5865,0.4865000000000012,4.1989,41912.72,49824.0795,12.130599999999994,12.531046666666658,12.243779999999994,12.554543333333324,9.810900356166652,9.366768822993457,9.457218586929512,9.531268118943096,False
2154,300022.SZ,20110908,12.1723,12.1922,11.7454,11.7454,12.073,-0.3276000000000003,-2.7135,32258.38,38771.5285,11.920119999999994,12.503579999999992,12.130599999999994,12.531046666666658,9.93231392715446,9.636538559776595,9.670339026342226,9.822483695744715,False
2153,300022.SZ,20110909,11.7255,11.8943,11.4674,11.517,11.7454,-0.2284000000000006,-1.9446,30246.42,35409.7344,11.739419999999992,12.476109999999993,11.920119999999994,12.503579999999992,9.758617695580448,9.706954936181297,9.793088477902232,11.017278805244421,False
2152,300022.SZ,20110913,11.2986,11.4277,11.1199,11.378,11.517,-0.1389999999999993,-1.2069,20169.69,22881.3682,11.659979999999994,12.435733333333326,11.739419999999992,12.476109999999993,10.078572684127263,9.89532431007207,9.720776937950431,11.291439620319917,False
2151,300022.SZ,20110914,12.212,12.5198,11.6659,12.1227,11.378,0.7446999999999999,6.5451,105374.5,128689.5538,11.767219999999993,12.40462666666666,11.659979999999994,12.435733333333326,9.729680681696323,9.213706517524972,9.131794072277629,10.835374957723939,False
2150,300022.SZ,20110915,11.9241,12.1227,11.8149,11.8447,12.1227,-0.2780000000000004,-2.2932,53409.84,64278.933,11.721559999999993,12.354323333333326,11.767219999999993,12.40462666666666,9.547308078718753,8.99406485601155,9.21205264801979,10.9136575852491,False
2149,300022.SZ,20110916,11.9142,12.0035,11.6262,11.6659,11.8447,-0.1787999999999989,-1.5095,29099.58,34626.5844,11.705659999999993,12.306333333333328,11.721559999999993,12.354323333333326,9.702209002305866,9.131914382945164,9.114941839035136,11.370232901019211,False
2148,300022.SZ,20110919,11.6163,11.6163,11.2192,11.239,11.6659,-0.4268999999999998,-3.6594,28752.84,33050.5825,11.650059999999993,12.261986666666662,11.705659999999993,12.306333333333328,9.947059346916985,9.5052940653083,9.54061749265949,11.616602900613932,False
2147,300022.SZ,20110920,11.1199,11.517,11.1199,11.4674,11.239,0.2283999999999988,2.0322,22947.13,26287.3619,11.667939999999993,12.262979999999995,11.650059999999993,12.261986666666662,9.81818023265954,9.419920819017388,9.593020213823536,11.151525193156253,False
2146,300022.SZ,20110921,11.3979,11.8447,11.2986,11.795,11.4674,0.3276000000000003,2.8568,32864.81,38559.4538,11.602399999999992,12.279526666666662,11.667939999999993,12.262979999999995,9.469690546841882,9.56227214921577,9.385502331496397,11.405765154726579,False
2145,300022.SZ,20110922,11.6759,11.7553,11.2986,11.3085,11.795,-0.4864999999999995,-4.1246,32774.61,37957.8402,11.495159999999995,12.268273333333328,11.602399999999992,12.279526666666662,9.420524384312685,10.09656453110492,10.17562010876774,11.720829464562055,False
2144,300022.SZ,20110923,11.1199,11.3979,11.0206,11.3185,11.3085,0.0099999999999997,0.0884,24853.15,28067.8683,11.425679999999995,12.245109999999995,11.495159999999995,12.268273333333328,9.412201263418297,10.035075319167735,10.192958430887485,11.50868047886204,False
2143,300022.SZ,20110926,11.3979,11.5071,11.0901,11.1795,11.3185,-0.1389999999999993,-1.2281,21457.13,24395.448,11.413779999999994,12.197786666666664,11.425679999999995,12.245109999999995,9.555883536830805,10.088733843195135,11.349881479493716,11.900442774721586,False
2142,300022.SZ,20110927,11.3681,11.4078,11.1596,11.2589,11.1795,0.0793999999999996,0.7102,16642.46,18905.2282,11.372079999999993,12.14450333333333,11.413779999999994,12.197786666666664,9.594365346525858,9.823606213750898,11.410883834122338,11.781257494071355,False
2141,300022.SZ,20110928,11.4277,11.4277,11.1,11.1695,11.2589,-0.0894000000000012,-0.794,19155.29,21683.487,11.246979999999994,12.097506666666664,11.372079999999993,12.14450333333333,10.097766238417119,9.911097184296523,11.760060880075207,11.324499753793813,False
2140,300022.SZ,20110929,11.0504,11.0504,10.6235,10.6532,11.1695,-0.5162999999999993,-4.6224,30938.12,33661.6304,11.115919999999992,12.035616666666664,11.246979999999994,12.097506666666664,10.71762475124845,10.242368490218903,12.134288288964818,11.854654000675852,False
2139,300022.SZ,20110930,10.7227,10.7724,10.4249,10.6532,10.6532,0.0,0.0,19458.77,20811.2591,10.982859999999992,11.982333333333333,11.115919999999992,12.035616666666664,10.661772988397853,9.981414035219466,12.451094506814854,11.798708369316262,False
2138,300022.SZ,20111010,10.7823,10.8617,10.6334,10.683,10.6532,0.0297999999999998,0.2797,11960.44,12917.8803,10.883559999999992,11.92342333333333,10.982859999999992,11.982333333333333,10.557614902181037,10.03716184592343,12.221192548909483,11.338294486567444,False
2137,300022.SZ,20111011,10.9412,11.1199,10.6532,10.8022,10.683,0.1191999999999993,1.1158,20145.8,22157.5337,10.792219999999991,11.856903333333332,10.883559999999992,11.92342333333333,10.238932809983153,10.183758863935125,11.838236655496104,11.047749532502637,False
2136,300022.SZ,20111012,10.8121,11.3681,10.5937,11.2787,10.8022,0.4765000000000015,4.4111,32629.86,36439.4803,10.814059999999992,11.788726666666665,10.792219999999991,11.856903333333332,9.815138269481412,9.815138269481412,11.927881759422627,10.528163706810181,False
2135,300022.SZ,20111013,11.2787,11.5667,11.1596,11.4177,11.2787,0.1389999999999993,1.2324,36818.44,42271.9115,10.966959999999991,11.736103333333334,10.814059999999992,11.788726666666665,9.556565683106054,10.078299482382615,11.608730304702348,10.39999299333491,False
2134,300022.SZ,20111014,11.4872,11.6858,11.239,11.3582,11.4177,-0.0594999999999998,-0.5211,30986.52,35673.2302,11.107959999999991,11.67819,10.966959999999991,11.736103333333334,9.361870718951947,10.157331267278265,11.468454508636931,10.31466253455653,False
2133,300022.SZ,20111017,11.3681,11.5071,11.2192,11.2787,11.3582,-0.0794999999999994,-0.6999,21348.87,24354.7484,11.227099999999991,11.617956666666668,11.107959999999991,11.67819,9.507035385283764,11.250055414187806,11.795774335694716,10.836266591007828,False
2132,300022.SZ,20111018,11.239,11.5468,11.0405,11.0603,11.2787,-0.2184000000000008,-1.9364,36771.91,41793.8053,11.278719999999991,11.544153333333334,11.227099999999991,11.617956666666668,9.9461135773894,11.615778957171143,11.99280308852382,11.22980389320362,False
2131,300022.SZ,20111019,11.1,11.2688,10.9213,11.0702,11.0603,0.0099,0.0895,22694.2,25374.6583,11.23701999999999,11.485243333333335,11.278719999999991,11.544153333333334,10.0,11.86554895123846,11.42608082961464,10.511282542320826,False
2130,300022.SZ,20111020,11.1199,11.1199,10.8121,10.9114,11.0702,-0.1587999999999993,-1.4345,30070.19,33036.733,11.13575999999999,11.427660000000003,11.23701999999999,11.485243333333335,10.545942775445862,11.847150686438038,11.574133475081108,10.900800997122275,False
2129,300022.SZ,20111021,10.9015,10.9015,10.4447,10.6334,10.9114,-0.2780000000000004,-2.5478,21827.39,23385.3912,10.990799999999991,11.355513333333336,11.13575999999999,11.427660000000003,10.84968119322136,12.474279158124402,11.820678240261817,10.887016382342429,False
2128,300022.SZ,20111024,10.6334,10.7525,10.2263,10.7227,10.6334,0.0892999999999997,0.8398,24416.37,25911.6037,10.879599999999991,11.298920000000003,10.990799999999991,11.355513333333336,11.833400169733368,12.175944491592603,11.296315293722664,10.611133389911123,False
2127,300022.SZ,20111025,10.7227,11.0206,10.6235,11.0007,10.7227,0.2780000000000004,2.5926,30098.98,32919.8175,10.867679999999991,11.273103333333335,10.879599999999991,11.298920000000003,11.678711354731972,11.624623887570792,10.848400556328233,10.460334342360031,False
2126,300022.SZ,20111026,10.9511,11.1993,10.693,11.0702,11.0007,0.0694999999999996,0.6318,52271.43,57635.49,10.867679999999991,11.255893333333336,10.867679999999991,11.273103333333335,11.86554895123846,12.152535636212534,10.726454806597893,10.834131271341079,False
2125,300022.SZ,20111027,11.0206,11.7057,10.971,11.5071,11.0702,0.4368999999999996,3.9466,88504.96,101987.3047,10.986819999999991,11.237030000000003,10.867679999999991,11.255893333333336,11.233846929287136,11.5185407270294,10.31919423660175,10.422782456048875,False
2124,300022.SZ,20111028,11.4972,11.656,11.3681,11.5369,11.5071,0.0297999999999998,0.259,71499.1,82810.8787,11.16751999999999,11.230080000000003,10.986819999999991,11.237030000000003,11.497369310646707,11.290814690254749,10.154894295694685,10.344199915055171,False
2123,300022.SZ,20111031,11.4177,12.6886,11.3681,12.6886,11.5369,1.1517,9.9828,215721.41,267874.3186,11.56069999999999,11.269133333333336,11.16751999999999,11.230080000000003,10.289472439827879,10.485081096417257,9.632189524455022,9.475749885724195,True
2122,300022.SZ,20111101,12.4304,13.1056,12.4304,12.8474,12.6886,0.1588000000000011,1.2515,196174.04,253150.8667,11.93003999999999,11.318113333333336,11.56069999999999,11.269133333333336,9.953687127356508,10.324579292308172,9.667714868378038,9.188551769229571,False
2121,300022.SZ,20111102,12.49,13.4034,12.4205,13.1354,12.8474,0.2880000000000002,2.2417,147689.75,193121.491,12.34307999999999,11.351870000000002,11.93003999999999,11.318113333333336,10.241865493247255,9.629626809994365,8.858656759596204,9.03246189685887,False
2120,300022.SZ,20111103,13.2049,13.7509,12.7978,12.9269,13.1354,-0.2085000000000008,-1.5873,163772.66,219143.7425,12.627039999999988,11.387943333333336,12.34307999999999,11.351870000000002,10.25342502842909,9.769550317554867,9.201200597204279,8.740378590381297,False
2119,300022.SZ,20111104,13.0063,13.4431,12.8077,13.2644,12.9269,0.3375000000000003,2.6108,112366.17,148266.7836,12.972539999999986,11.441226666666669,12.627039999999988,11.387943333333336,9.820346189801272,9.47604113265583,8.727571544887065,9.13173607551039,False
2118,300022.SZ,20111107,13.2049,13.2049,12.8176,13.0559,13.2644,-0.2085000000000008,-1.5719,56399.18,73726.5449,13.045999999999987,11.501790000000003,12.972539999999986,11.441226666666669,10.190105622745273,9.277567996078401,8.714833906509702,9.673021392627088,False
2117,300022.SZ,20111108,12.9566,13.0361,12.5893,12.7879,13.0559,-0.2679999999999989,-2.0527,60098.53,77614.0584,13.034099999999986,11.54580666666667,13.045999999999987,11.501790000000003,10.372617865325815,9.332259401465446,8.998428201659381,9.604000656870948,False
2116,300022.SZ,20111109,12.9368,13.4531,12.7779,13.4531,12.7879,0.6651999999999987,5.2018,117582.18,155100.118,13.097639999999984,11.60107666666667,13.034099999999986,11.54580666666667,9.402219562777352,8.826515821632189,8.915119935182226,8.937270963569736,False
2115,300022.SZ,20111110,13.2049,13.7807,13.0063,13.2545,13.4531,-0.198599999999999,-1.4762,131189.16,176875.0538,13.163159999999982,11.665943333333336,13.097639999999984,11.60107666666667,9.528084801388207,8.95876872005734,9.04870044135954,9.430683918669132,False
2114,300022.SZ,20111111,13.2744,13.3339,12.7184,13.0261,13.2545,-0.2284000000000006,-1.7232,72967.52,95614.8672,13.11549999999998,11.722863333333338,13.163159999999982,11.665943333333336,9.649396212220081,8.993942929963689,9.161606313478325,9.83993674238644,False
2113,300022.SZ,20111114,13.0758,13.3736,13.0063,13.3041,13.0261,0.2780000000000004,2.1342,80740.25,107687.3589,13.16513999999998,11.793683333333338,13.11549999999998,11.722863333333338,9.10448658684165,9.186566547154637,9.037364421494127,9.4851211280733,False
2112,300022.SZ,20111115,13.2644,13.3538,13.0857,13.2644,13.3041,-0.0396999999999998,-0.2984,45123.65,60139.9805,13.26043999999998,11.860533333333338,13.16513999999998,11.793683333333338,8.997014565302614,9.363785772443533,8.899686378577243,8.77250384487802,False
2111,300022.SZ,20111116,13.2843,13.3736,12.5198,12.6489,13.2644,-0.6155000000000008,-4.6402,61641.41,79903.5367,13.099599999999981,11.909846666666674,13.26043999999998,11.860533333333338,9.387693791554998,9.199377020926722,9.379867024009993,8.948208935164324,False
2110,300022.SZ,20111117,12.5992,12.8375,12.5099,12.629,12.6489,-0.0198999999999998,-0.1573,37844.91,48311.5501,12.974499999999981,11.975706666666673,13.099599999999981,11.909846666666674,9.402486340961278,9.418243724760472,8.946551587615804,9.284583102383404,False
2109,300022.SZ,20111118,13.0162,13.2843,12.5397,12.5694,12.629,-0.0595999999999996,-0.4719,99132.27,128536.2983,12.88315999999998,12.039580000000004,12.974499999999981,11.975706666666673,9.32073129982338,9.21014527344185,9.636657278788169,9.099559247060322,False
2108,300022.SZ,20111121,12.2617,12.3212,11.7156,12.1127,12.5694,-0.4566999999999996,-3.6334,68644.65,83126.7819,12.644879999999981,12.087236666666673,12.88315999999998,12.039580000000004,10.09015331016206,9.393446547838218,10.426246831837657,8.500004127898817,False
2107,300022.SZ,20111122,12.0134,12.073,11.7354,11.934,12.1127,-0.1787000000000009,-1.4753,30063.83,36026.6766,12.37879999999998,12.12496333333334,12.644879999999981,12.087236666666673,10.40765879001173,9.64228255404726,10.29118485000838,8.65225406401877,False
2106,300022.SZ,20111123,11.9539,12.0532,11.8347,11.8744,11.934,-0.0595999999999996,-0.4994,27563.8,33121.3963,12.223899999999981,12.144820000000006,12.37879999999998,12.12496333333334,9.799400390756587,10.100384019403085,10.125480024253857,8.94655729973725,False
2105,300022.SZ,20111124,11.7156,12.0134,11.6262,11.8744,11.8744,0.0,0.0,27816.51,33102.1106,12.072979999999982,12.160043333333338,12.223899999999981,12.144820000000006,10.016758741494307,10.100384019403085,10.526763457522065,9.155578387118508,False
2104,300022.SZ,20111125,11.8744,12.1028,11.6759,11.7156,11.8744,-0.1587999999999993,-1.3373,24288.91,29053.4018,11.902219999999982,12.17195666666667,12.072979999999982,12.160043333333338,9.88135477483014,10.186418109187748,10.94062617364881,9.296578920413808,False
2103,300022.SZ,20111128,11.9042,12.4304,11.9042,12.2219,11.7156,0.5062999999999995,4.3216,69261.05,85193.7324,11.924059999999981,12.20339666666667,11.902219999999982,12.17195666666667,9.309518160024219,9.83758662728381,10.32499038611018,8.659619208142761,False
2102,300022.SZ,20111129,12.4106,12.49,12.2418,12.4205,12.2219,0.1986000000000007,1.625,46033.53,57290.4558,12.021359999999982,12.248736666666671,11.924059999999981,12.20339666666667,9.264602874280424,9.504367779074915,9.368543939454932,8.001610241133609,False
2101,300022.SZ,20111130,12.3113,12.3609,11.3284,11.6362,12.4205,-0.7843,-6.3146,47824.54,57320.698,11.973719999999982,12.267603333333337,12.021359999999982,12.248736666666671,10.30714494422578,10.196198071535381,9.726972723053917,8.131348722091404,False
2100,300022.SZ,20111201,12.1624,12.1624,11.8347,11.8943,11.6362,0.2580999999999989,2.2181,40299.49,48629.4031,11.977699999999981,12.300366666666669,11.973719999999982,12.267603333333337,10.083485366940469,9.499171872241327,9.85808328358962,8.422353564312317,False
2099,300022.SZ,20111202,11.8447,11.8645,11.4277,11.5766,11.8943,-0.3177000000000003,-2.671,31699.47,37153.3576,11.949899999999982,12.331806666666669,11.977699999999981,12.300366666666669,10.308726223588964,10.463089335383447,9.879930204032272,8.190401326814436,False
2098,300022.SZ,20111205,11.5468,11.9042,11.3284,11.378,11.5766,-0.198599999999999,-1.7155,37940.42,44459.0515,11.781119999999982,12.353650000000004,11.949899999999982,12.331806666666669,10.567235014941115,11.099490244331164,9.048866233081386,8.33336262963614,False
2097,300022.SZ,20111206,10.9312,11.6064,10.832,11.5071,11.378,0.1290999999999993,1.1346,28815.95,32516.5374,11.59843999999998,12.370530000000002,11.781119999999982,12.353650000000004,10.258796742880483,10.67297581493165,8.973242606738449,8.576357205551355,False
2096,300022.SZ,20111207,11.3284,12.0134,11.2986,11.9936,11.5071,0.4865000000000012,4.2278,42955.2,50675.2333,11.66991999999998,12.401310000000002,11.59843999999998,12.370530000000002,9.892359258271078,10.02484658484525,8.857640741728922,8.228471851654216,False
2095,300022.SZ,20111208,11.8546,12.212,11.6262,11.9936,11.9936,0.0,0.0,50043.34,60282.2897,11.689779999999981,12.41752666666667,11.66991999999998,12.401310000000002,9.420524279615796,10.42214180896478,9.064584445037354,8.402314567769478,False
2094,300022.SZ,20111209,11.7652,12.0532,11.7156,11.934,11.9936,-0.0596000000000014,-0.4969,23401.49,27964.7105,11.76125999999998,12.430763333333338,11.689779999999981,12.41752666666667,10.149740237975532,10.740405563934976,9.126445449974863,8.68552036199095,False
2093,300022.SZ,20111212,11.9737,12.4404,11.9737,12.0234,11.934,0.0894000000000012,0.7491,44188.51,54434.4817,11.89033999999998,12.408590000000004,11.76125999999998,12.430763333333338,10.503684481926909,10.495450538117337,8.802584959329309,8.794351015519737,False
2092,300022.SZ,20111213,11.7752,11.9042,11.378,11.8049,12.0234,-0.2185000000000005,-1.8173,42474.74,49794.6171,11.94989999999998,12.373840000000003,11.89033999999998,12.408590000000004,10.403730654219858,9.857093240942321,8.418876907047073,9.024388177790579,False
2091,300022.SZ,20111214,11.6858,12.2914,11.2192,11.8645,11.8049,0.0595999999999996,0.5049,55225.63,67086.227,11.924079999999979,12.33147666666667,11.94989999999998,12.373840000000003,10.133928947701126,9.539803615828733,7.974883054490287,8.895444392936913,False
2090,300022.SZ,20111215,11.388,11.6957,11.2291,11.2986,11.8645,-0.5658999999999992,-4.7697,41703.33,48220.5451,11.78507999999998,12.277200000000004,11.924079999999979,12.33147666666667,11.063229072628467,10.377834421963783,8.866408227568016,9.077319313897297,False
2089,300022.SZ,20111216,11.3681,12.1127,11.2986,12.1127,11.2986,0.8140999999999998,7.2053,46667.43,55143.58,11.82081999999998,12.238810000000004,11.78507999999998,12.277200000000004,10.581951175212794,9.442651101736194,7.827899642523962,8.696739785514378,False
2088,300022.SZ,20111219,12.1028,12.6985,11.9142,12.629,12.1127,0.5162999999999993,4.2625,94008.47,116778.1038,11.94193999999998,12.224580000000005,11.82081999999998,12.238810000000004,9.992160899516984,8.15250613666957,7.507878691899597,8.349037928577086,False
2087,300022.SZ,20111220,12.5198,12.6886,12.2418,12.2815,12.629,-0.3475000000000001,-2.7516,54993.94,68899.2965,12.037259999999979,12.207700000000006,11.94193999999998,12.224580000000005,9.474575581158653,8.407442087692871,8.03558197288605,8.666123844807231,False
2086,300022.SZ,20111221,12.4602,12.8077,11.9936,12.0234,12.2815,-0.2580999999999989,-2.1015,68426.58,85614.1007,12.06903999999998,12.160043333333338,12.037259999999979,12.207700000000006,9.413726566528602,8.835687076866776,8.20807758204834,8.959528918608711,False
2085,300022.SZ,20111222,11.7156,12.629,11.2688,12.4999,12.0234,0.4764999999999997,3.9631,79889.62,95206.1169,12.309299999999979,12.134890000000006,12.06903999999998,12.160043333333338,9.38047504380035,8.697429579436637,8.061984495875969,8.46702773622189,True
2084,300022.SZ,20111223,12.3907,12.9566,12.1822,12.8176,12.4999,0.3177000000000003,2.5416,118973.0,151492.0419,12.450279999999978,12.127940000000006,12.309299999999979,12.134890000000006,8.923355386343776,8.497300586693298,8.086771314442641,8.357882910997379,False
2083,300022.SZ,20111226,12.6687,13.1056,12.5297,12.6191,12.8176,-0.198500000000001,-1.5487,96234.14,124358.3606,12.448299999999978,12.105106666666673,12.450279999999978,12.127940000000006,8.158901981916301,8.387048204705566,8.37920295425189,8.544428683503577,False
2082,300022.SZ,20111228,11.7553,12.0234,11.4177,11.6362,12.6191,-0.982899999999999,-7.789,80076.26,94427.4708,12.319239999999978,12.050833333333339,12.448299999999978,12.105106666666673,8.873687286227462,8.540932606864782,9.15522249531634,9.15522249531634,False
2081,300022.SZ,20111229,11.4674,11.795,11.3185,11.3185,11.6362,-0.3177000000000003,-2.7303,42229.96,49213.0631,12.178259999999977,12.006486666666671,12.319239999999978,12.050833333333339,9.385961037239918,8.359588284666696,9.324557140963908,9.377125944250563,False
2080,300022.SZ,20111230,11.4177,11.7752,11.3979,11.7255,11.3185,0.407,3.5959,41820.99,48708.1302,12.023379999999978,11.976370000000005,12.178259999999977,12.006486666666671,9.271843418191123,8.543601552172614,8.746833823717537,9.144769945844526,False
2079,300022.SZ,20120104,11.8844,11.9936,11.4277,11.4376,11.7255,-0.2879000000000005,-2.4553,42814.46,50137.0962,11.747379999999978,11.938643333333339,12.023379999999978,11.976370000000005,9.522539693642024,8.289938448625586,9.210061551374414,9.609358606700706,False
2078,300022.SZ,20120105,11.3185,11.3185,10.2958,10.2958,11.4376,-1.1418,-9.9829,77555.61,82723.7659,11.282719999999978,11.878080000000004,11.747379999999978,11.938643333333339,10.279628586413878,9.209289224732416,10.241069173837875,10.617144855183668,False
2077,300022.SZ,20120106,10.2065,10.5142,9.432,10.3256,10.2958,0.0297999999999998,0.2894,44851.32,44546.6084,11.020599999999977,11.82446666666667,11.282719999999978,11.878080000000004,9.625009684667235,9.55770124738514,10.30768187805067,10.913457813589527,False
2076,300022.SZ,20120109,10.1767,10.6731,9.9384,10.6235,10.3256,0.2979000000000003,2.8851,55383.18,58094.9177,10.881599999999978,11.782770000000003,11.020599999999977,11.82446666666667,8.906480914952699,9.289687955946722,10.140160963900787,10.448533910669742,False
2075,300022.SZ,20120110,10.6235,11.1199,10.5837,10.8717,10.6235,0.2482000000000006,2.3363,86472.54,95326.7926,10.71083999999998,11.74934666666667,10.881599999999978,11.782770000000003,9.214566259186695,9.269387492296513,9.735092027925715,10.447492112549096,False
2074,300022.SZ,20120111,10.8816,11.0405,10.7029,10.8915,10.8717,0.0198,0.1821,64170.18,70167.6363,10.60161999999998,11.72187666666667,10.71083999999998,11.74934666666667,8.70559610705596,9.516870954413992,9.835927099113986,10.082082357801955,False
2073,300022.SZ,20120112,10.8518,11.0107,10.5043,10.5837,10.8915,-0.3078000000000003,-2.8261,70946.4,76578.0726,10.659199999999979,11.667270000000004,10.60161999999998,11.72187666666667,8.95877623137466,9.990645993367158,10.187647042149719,10.412804595746287,False
2072,300022.SZ,20120113,10.5837,10.6731,9.8888,9.9384,10.5837,-0.6453000000000007,-6.0971,68036.0,69489.9839,10.581759999999978,11.584533333333336,10.659199999999979,11.667270000000004,9.930069226434838,10.71923045963133,10.71923045963133,11.308661353940273,False
2071,300022.SZ,20120116,9.9384,10.0079,9.4618,9.4618,9.9384,-0.4765999999999994,-4.7955,40952.53,40157.6383,10.349419999999977,11.512053333333338,10.581759999999978,11.584533333333336,10.430256399416603,11.154325815383965,11.217210255976664,11.836331353442262,False
2070,300022.SZ,20120117,9.432,10.0972,9.3129,10.0178,9.4618,0.5559999999999992,5.8763,59947.39,58946.7396,10.178639999999977,11.449503333333338,10.349419999999977,11.512053333333338,10.059494100501109,10.237876579688157,10.703647507436763,10.783006248876998,False
2069,300022.SZ,20120118,10.0278,10.0774,9.3328,9.4817,10.0178,-0.5360999999999994,-5.3515,71354.9,69564.7326,9.896679999999979,11.379673333333338,10.178639999999977,11.449503333333338,10.931900397608024,11.10992754463862,11.59159222502294,11.151797673412995,False
2068,300022.SZ,20120119,9.5015,9.6505,9.2037,9.4817,9.4817,0.0,0.0,39970.94,38160.2921,9.676279999999977,11.316463333333338,9.896679999999979,11.379673333333338,11.151797673412995,11.120368710252382,11.52873429870171,11.361253783604205,False
2067,300022.SZ,20120120,9.571,9.8689,9.5512,9.8689,9.4817,0.3872,4.0837,44662.22,43870.7657,9.662379999999976,11.261856666666672,9.676279999999977,11.316463333333338,10.794718762982702,10.784687249845476,11.418496488970401,10.985925483083221,False
2066,300022.SZ,20120130,9.9185,10.0575,9.7795,9.8689,9.8689,0.0,0.0,41651.08,41728.0616,9.743799999999975,11.191033333333339,9.662379999999976,11.261856666666672,10.694200974779358,10.91550223429156,11.24745412355987,10.955729615256004,False
2065,300022.SZ,20120131,9.8193,10.0774,9.5909,10.0774,9.8689,0.2085000000000008,2.1127,38343.17,37918.8354,9.755719999999977,11.127160000000005,9.743799999999975,11.191033333333339,10.177327485264057,10.502411336257367,11.270962748327943,10.81777045666541,False
2064,300022.SZ,20120201,9.9781,10.5242,9.9285,10.3653,10.0774,0.2878999999999987,2.8569,93491.09,96732.6713,9.932439999999975,11.074870000000004,9.755719999999977,11.127160000000005,10.162851051103202,10.335253200582715,10.593904662672571,10.296952331336286,False
2063,300022.SZ,20120202,10.544,10.961,10.4745,10.5738,10.3653,0.2085000000000008,2.0115,198042.63,212883.0794,10.150859999999977,11.026550000000006,9.932439999999975,11.074870000000004,9.971817132913428,10.197185496226522,10.422553859539615,9.577446140460385,False
2062,300022.SZ,20120203,10.6235,10.8518,10.5738,10.6532,10.5738,0.0793999999999996,0.7509,104387.14,112501.0684,10.307719999999975,10.988160000000006,10.150859999999977,11.026550000000006,9.990707017609733,10.0,10.54988172567867,9.6459279840799,False
