,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
0,300058.SZ,20210514,6.4,6.46,6.37,6.44,6.4,0.040000000000000036,0.625,339334.88,217550.94,6.378,360021.324,6.27,320851.612,6.308,363073.891,6.3253,351420.8203
1,300058.SZ,20210513,6.29,6.47,6.28,6.4,6.37,0.03000000000000025,0.471,383188.96,245396.461,6.326,366458.026,6.233,317888.869,6.2905,367245.2495,6.328,359690.0903
2,300058.SZ,20210512,6.3,6.38,6.27,6.37,6.34,0.03000000000000025,0.4732,247230.93,156352.597,6.262,338287.422,6.202,318545.624,6.288,370255.0585,6.337,376056.934
3,300058.SZ,20210511,6.4,6.4,6.22,6.34,6.34,0.0,0.0,339724.09,213628.098,6.224,331601.626,6.189,337066.267,6.284,371914.407,6.3397,390571.5477
4,300058.SZ,20210510,6.3,6.42,6.23,6.34,6.18,0.16000000000000014,2.589,490627.76,310603.449,6.198,322177.554,6.2,327361.338,6.2815,368967.2965,6.343,423915.1413
5,300058.SZ,20210507,6.14,6.32,6.11,6.18,6.08,0.09999999999999964,1.6447,371518.39,231409.228,6.162,281681.9,6.214,306428.265,6.2825,360351.172,6.331,414583.5883
6,300058.SZ,20210506,6.18,6.21,6.08,6.08,6.18,-0.09999999999999964,-1.6181,242335.94,148299.648,6.14,269319.712,6.253,322226.799,6.2955,355943.7685,6.3223,407656.0243
7,300058.SZ,20210430,6.25,6.27,6.12,6.18,6.21,-0.03000000000000025,-0.4831,213801.95,132161.367,6.142,298803.826,6.306,354780.156,6.313,362965.423,6.3147,404597.962
8,300058.SZ,20210429,6.1,6.28,6.09,6.21,6.16,0.04999999999999982,0.8117,292603.73,182098.413,6.154,342530.908,6.334,388238.831,6.3265,366115.1135,6.3043,406488.4993
9,300058.SZ,20210428,6.13,6.19,6.06,6.16,6.07,0.08999999999999986,1.4827,288149.49,176558.761,6.202,332545.122,6.33,387819.913,6.337,364217.432,6.297,402235.407
10,300058.SZ,20210427,6.09,6.12,5.99,6.07,6.09,-0.019999999999999574,-0.3284,309707.45,186881.916,6.266,331174.63,6.346,405296.17,6.353,366705.4245,6.2927,398472.409
11,300058.SZ,20210426,6.14,6.24,6.07,6.09,6.24,-0.15000000000000036,-2.4038,389756.51,239669.067,6.366,375133.886,6.348,416601.63,6.3755,380590.701,6.291,396186.786
12,300058.SZ,20210423,6.45,6.46,6.21,6.24,6.45,-0.20999999999999996,-3.2558,432437.36,271846.296,6.47,410756.486,6.374,421964.493,6.4045,404812.589,6.2863,392171.377
13,300058.SZ,20210422,6.51,6.52,6.43,6.45,6.48,-0.03000000000000025,-0.463,242674.8,157048.57,6.514,433946.754,6.379,406762.547,6.415,417324.188,6.2813,385906.1253
14,300058.SZ,20210421,6.53,6.58,6.45,6.48,6.57,-0.08999999999999986,-1.3699,281297.03,182796.975,6.458,443094.704,6.363,410573.255,6.4145,472192.043,6.2657,391268.312
15,300058.SZ,20210420,6.62,6.72,6.55,6.57,6.61,-0.040000000000000036,-0.6051,529503.73,350929.185,6.426,479417.71,6.351,414274.079,6.3895,468661.25,6.2577,396845.411
16,300058.SZ,20210419,6.41,6.64,6.41,6.61,6.46,0.15000000000000036,2.322,567869.51,371354.805,6.33,458069.374,6.338,389660.738,6.357,450370.637,6.253,394611.13
17,300058.SZ,20210416,6.17,6.49,6.15,6.46,6.17,0.29000000000000004,4.7002,548388.7,350067.664,6.278,433172.5,6.32,371150.69,6.319,429506.865,6.245,391259.1007
18,300058.SZ,20210415,6.25,6.27,6.15,6.17,6.32,-0.15000000000000036,-2.3734,288414.55,178748.58,6.244,379578.34,6.319,343991.396,6.2895,415613.3335,6.2383,383470.619
19,300058.SZ,20210414,6.12,6.38,6.07,6.32,6.09,0.23000000000000043,3.7767,462912.06,289752.775,6.268,378051.806,6.344,340614.951,6.2805,409443.154,6.2463,382670.3443
20,300058.SZ,20210413,6.3,6.32,6.05,6.09,6.35,-0.2599999999999998,-4.0945,422762.05,259596.98,6.276,349130.448,6.36,328114.679,6.266,395060.5285,6.2477,376915.0867
21,300058.SZ,20210412,6.35,6.43,6.26,6.35,6.29,0.05999999999999961,0.9539,443385.14,280940.759,6.346,321252.102,6.403,344579.772,6.2625,385979.364,6.2593,374807.0037
22,300058.SZ,20210409,6.27,6.36,6.25,6.29,6.29,0.0,0.0,280417.9,176575.987,6.362,309128.88,6.435,387660.685,6.2425,377274.819,6.2543,370958.76
23,300058.SZ,20210408,6.36,6.41,6.29,6.29,6.36,-0.07000000000000028,-1.1006,280781.88,177745.587,6.394,308404.452,6.451,427885.829,6.2325,375477.9145,6.2557,371670.0337
24,300058.SZ,20210407,6.43,6.46,6.31,6.36,6.44,-0.08000000000000007,-1.2422,318305.27,203041.804,6.42,303178.096,6.466,533810.831,6.217,381615.8405,6.259,376372.51
