,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
2721,600548.SH,20100226,4.1083,4.1468,4.0697,4.1403,4.1211,0.019199999999999662,0.4659,129670.28,83139.004,4.0864,110105.768,4.0575,104244.317,3.9747,96736.944,3.9696,103747.6
2722,600548.SH,20100225,4.0826,4.1468,4.0633,4.1211,4.089,0.032099999999999795,0.785,116251.86,74345.404,4.062,93595.046,4.0441,101480.322,3.9648,95605.955,3.9583,101319.501
2723,600548.SH,20100224,4.012,4.1018,3.9799,4.089,4.0376,0.05140000000000011,1.273,115862.54,73292.249,4.0376,83348.972,4.037,104088.388,3.9584,96240.565,3.9488,99909.519
2724,600548.SH,20100223,4.0441,4.0569,3.9542,4.0376,4.0441,-0.00649999999999995,-0.1607,76657.81,47802.839,4.0299,77198.256,4.0299,106473.919,3.9564,102075.1185,3.9411,99206.886
2725,600548.SH,20100222,4.0441,4.0826,4.012,4.0441,4.0184,0.0257000000000005,0.6396,112086.35,70594.236,4.0402,103327.058,4.0139,109280.14,3.9571,105556.9055,3.9345,98737.3123
2726,600548.SH,20100212,4.012,4.0248,3.967,4.0184,3.9991,0.019299999999999873,0.4826,47116.67,29376.299,4.0287,98382.866,3.9882,104593.56,3.9555,104866.6285,3.9268,97170.5627
2727,600548.SH,20100211,4.0569,4.0633,3.967,3.9991,4.0505,-0.051400000000000556,-1.269,65021.49,40568.442,4.0261,109365.598,3.9702,106369.763,3.9523,106649.148,3.92,97820.3753
2728,600548.SH,20100210,4.0826,4.0954,4.0055,4.0505,4.089,-0.03849999999999998,-0.9416,85108.96,53531.512,4.0364,124827.804,3.9542,106260.263,3.9503,108242.387,3.9135,97855.6743
2729,600548.SH,20100209,3.9799,4.288,3.9349,4.089,3.9863,0.10270000000000046,2.5763,207301.82,134099.97,4.0299,135749.582,3.9285,103419.694,3.9436,110090.224,3.9048,96573.891
2730,600548.SH,20100208,4.0055,4.012,3.9349,3.9863,4.0055,-0.019199999999999662,-0.4793,87365.39,54180.598,3.9876,115233.222,3.899,90797.081,3.9349,105505.718,3.8949,92196.342
2731,600548.SH,20100205,3.9799,4.0248,3.9349,4.0055,4.0505,-0.04500000000000082,-1.111,102030.33,63232.643,3.9478,110804.254,3.8919,89229.571,3.9256,103499.2415,3.8874,91766.6667
2732,600548.SH,20100204,3.9991,4.089,3.9478,4.0505,4.0184,0.032100000000000684,0.7988,142332.52,89237.501,3.9144,103373.928,3.8855,89731.588,3.9154,101239.0905,3.8791,91116.973
2733,600548.SH,20100203,3.9093,4.0312,3.8579,4.0184,3.8772,0.14119999999999955,3.6418,139717.85,86176.348,3.872,87692.722,3.8797,88392.742,3.9048,97820.0845,3.8667,89038.4767
2734,600548.SH,20100202,3.768,3.9157,3.768,3.8772,3.7873,0.08990000000000009,2.3737,104720.02,63095.992,3.8271,71089.806,3.8829,97676.318,3.8967,95573.3695,3.8543,86722.757
2735,600548.SH,20100201,3.8322,3.8322,3.6974,3.7873,3.8386,-0.0512999999999999,-1.3364,65220.55,38238.629,3.8104,66360.94,3.9003,101833.671,3.8948,93465.8985,3.8498,85629.7813
2736,600548.SH,20100129,3.8066,3.8643,3.7616,3.8386,3.8386,0.0,0.0,64878.7,38651.011,3.8361,67654.888,3.9227,105139.697,3.8961,93459.064,3.8481,86750.289
2737,600548.SH,20100128,3.813,3.8451,3.7488,3.8386,3.7937,0.04490000000000016,1.1835,63926.49,37807.813,3.8566,76089.248,3.9343,106928.533,3.8948,93545.6815,3.8474,87967.4823
