,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
0,300750.SZ,20210519,366.5,380.0,363.0,375.05,369.1,5.949999999999989,1.612,117464.35,4407782.455,365.486,138089.256,367.502,140378.707,366.018,159163.017,352.9007,146411.9787
1,300750.SZ,20210518,372.0,379.2,366.46,369.1,373.18,-4.079999999999984,-1.0933,89620.1,3323751.525,362.776,141316.706,368.814,154497.378,363.9575,159057.934,351.3987,146274.438
2,300750.SZ,20210517,360.0,375.88,359.99,373.18,359.0,14.180000000000007,3.9499,193309.18,7172265.166,362.276,146216.854,369.903,163621.688,362.3525,160813.9975,349.8343,148638.619
3,300750.SZ,20210514,353.52,360.5,343.17,359.0,351.1,7.899999999999977,2.2501,176576.6,6228877.398,361.282,132465.578,369.288,167923.384,360.9935,160400.711,348.0277,146408.4417
4,300750.SZ,20210513,354.3,358.78,349.7,351.1,361.5,-10.399999999999977,-2.8769,113476.05,4017576.452,362.938,127427.316,368.248,165446.703,359.2815,158582.4265,346.4477,145710.3027
5,300750.SZ,20210512,367.0,369.07,355.59,361.5,366.6,-5.100000000000023,-1.3912,133601.6,4812795.101,369.518,142668.158,368.038,179722.763,357.477,159938.397,345.1983,149831.196
6,300750.SZ,20210511,362.0,369.9,353.0,366.6,368.21,-1.6099999999999568,-0.4373,114120.84,4142445.89,374.852,167678.05,369.038,177899.141,355.002,157920.16,342.8667,151524.439
7,300750.SZ,20210510,364.8,373.99,360.0,368.21,367.28,0.9300000000000068,0.2532,124552.8,4573789.55,377.53,181026.522,368.614,177278.403,352.6645,156149.6045,340.273,156123.1397
8,300750.SZ,20210507,384.0,387.55,366.13,367.28,384.0,-16.720000000000027,-4.3542,151385.29,5685506.805,377.294,203381.19,367.362,177222.766,350.254,156618.538,338.1297,157010.354
9,300750.SZ,20210506,390.0,390.0,368.5,384.0,388.17,-4.170000000000016,-1.0743,189680.26,7198512.557,373.558,203466.09,366.534,176367.671,348.18,154281.182,336.147,159688.1387
10,300750.SZ,20210430,373.0,392.0,367.92,388.17,379.99,8.180000000000007,2.1527,258651.06,9896566.189,366.558,216777.368,364.534,177947.327,345.6,149428.6145,333.897,159689.3267
11,300750.SZ,20210429,370.81,381.9,367.87,379.99,367.03,12.960000000000036,3.531,180863.2,6806129.765,363.224,188120.232,359.101,163618.49,342.691,142162.968,332.1513,154856.61
12,300750.SZ,20210428,353.01,375.0,352.0,367.03,348.6,18.42999999999995,5.2869,236326.14,8597828.977,359.698,173530.284,354.802,158006.307,339.8,141147.0845,330.585,153718.696
13,300750.SZ,20210427,350.0,350.8,340.26,348.6,349.0,-0.39999999999997726,-0.1146,151809.79,5243699.574,357.43,151064.342,352.699,152878.038,337.3975,135650.9705,329.1173,150411.957
14,300750.SZ,20210426,373.6,380.0,347.2,349.0,371.5,-22.5,-6.0565,256236.65,9238754.935,359.51,149269.252,350.315,151718.15,335.5475,135842.1025,327.9073,153031.748
15,300750.SZ,20210423,362.36,373.0,360.01,371.5,362.36,9.139999999999986,2.5224,115365.38,4255126.795,362.51,139117.286,346.916,140154.031,333.7785,134885.4125,327.656,150807.8733
16,300750.SZ,20210422,366.0,366.6,353.63,362.36,355.69,6.670000000000016,1.8752,107913.46,3907120.259,354.978,139116.748,340.966,137941.179,329.781,138337.088,326.3153,153950.4543
17,300750.SZ,20210421,351.16,357.9,347.8,355.69,359.0,-3.3100000000000023,-0.922,123996.43,4373022.068,349.906,142482.33,336.715,135020.806,326.1025,145545.508,324.72,158274.595
18,300750.SZ,20210420,357.98,368.79,353.5,359.0,364.0,-5.0,-1.3736,142834.34,5154523.734,347.968,154691.734,333.146,136014.31,323.5135,146904.148,322.8637,163260.6203
19,300750.SZ,20210419,335.0,364.5,331.35,364.0,333.84,30.160000000000025,9.0343,205476.82,7250923.622,341.12,154167.048,329.826,132194.693,320.9535,151348.3725,321.0637,165597.9803
20,300750.SZ,20210416,340.0,340.4,324.6,333.84,337.0,-3.160000000000025,-0.9377,115362.69,3834287.11,331.322,141190.776,326.666,120909.902,318.5785,150560.3265,319.597,164517.8667
21,300750.SZ,20210415,339.96,341.5,333.17,337.0,346.0,-9.0,-2.6012,124741.37,4202803.202,326.954,136765.61,326.281,120707.446,318.6765,150475.67,319.3213,166706.9113
22,300750.SZ,20210414,331.26,347.49,328.68,346.0,324.76,21.24000000000001,6.5402,185043.45,6295708.676,323.524,127559.282,324.798,124287.862,318.4765,151574.8905,319.7423,166037.01
23,300750.SZ,20210413,313.3,333.0,313.1,324.76,315.01,9.75,3.0951,140210.91,4558191.605,318.324,117336.886,322.096,118423.903,317.3265,149178.9165,319.8623,164962.6053
24,300750.SZ,20210412,318.26,325.04,313.1,315.01,312.0,3.009999999999991,0.9647,140595.46,4483570.206,318.532,110222.338,320.78,119966.055,316.7035,153688.547,320.5237,167135.3757
25,300750.SZ,20210409,324.01,324.01,310.0,312.0,319.85,-7.850000000000023,-2.4543,93236.86,2918718.12,322.01,100629.028,320.641,129616.794,318.026,156134.7945,320.7643,170099.072
26,300750.SZ,20210408,314.0,321.66,311.0,319.85,320.0,-0.14999999999997726,-0.0469,78709.73,2507089.321,325.608,104649.282,318.596,138732.997,318.99,161955.092,321.601,175183.0773
27,300750.SZ,20210407,332.91,332.91,312.15,320.0,325.8,-5.800000000000011,-1.7802,133931.47,4245479.57,326.072,121016.442,315.49,156070.21,318.7225,169901.4895,322.506,182650.1143
28,300750.SZ,20210406,335.0,338.0,319.09,325.8,332.4,-6.599999999999966,-1.9856,104638.17,3421873.64,325.868,119510.92,313.881,157793.986,317.7225,176883.7755,324.3907,182720.6473
29,300750.SZ,20210402,332.95,336.18,326.88,332.4,329.99,2.409999999999968,0.7303,92628.91,3074575.828,323.028,129709.772,312.081,170502.052,316.6825,182299.624,326.0307,184806.1587
30,300750.SZ,20210401,323.8,335.49,323.3,329.99,322.17,7.819999999999993,2.4273,113338.13,3741712.771,319.272,158604.56,310.491,180210.751,316.0625,186321.849,327.8673,187948.6463
31,300750.SZ,20210331,318.89,326.16,313.0,322.17,318.98,3.1899999999999977,1.0001,160545.53,5133802.498,311.584,172816.712,311.072,180243.894,315.8415,189706.644,330.101,192112.3517
