,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
0,601865.SH,20210519,28.81,29.09,28.1,28.85,28.91,-0.05999999999999872,-0.2075,156624.81,449132.322,27.738,188042.332,26.571,208541.292,26.5505,188498.2765,26.4847,161290.7363
1,601865.SH,20210518,27.76,29.28,27.63,28.91,27.91,1.0,3.5829,225675.12,648209.734,27.2,204889.248,26.53,220765.088,26.361,187356.1765,26.4427,161911.394
2,601865.SH,20210517,26.57,28.01,26.57,27.91,26.34,1.5700000000000003,5.9605,228354.68,629470.037,26.346,185541.348,26.474,234866.34,26.1915,180418.539,26.376,160377.0817
3,601865.SH,20210514,26.75,26.87,25.92,26.34,26.68,-0.33999999999999986,-1.2744,137642.16,361767.025,25.844,183667.144,26.278,221371.5,26.084,172723.1485,26.371,161406.395
4,601865.SH,20210513,26.14,27.09,25.64,26.68,26.16,0.5199999999999996,1.9878,191914.89,512983.762,25.616,196605.458,26.176,218727.457,26.017,170288.552,26.3763,160697.793
5,601865.SH,20210512,24.4,26.56,24.37,26.16,24.64,1.5199999999999996,6.1688,240859.39,625299.414,25.404,229040.252,26.118,214116.35,25.957,167698.809,26.383,158853.678
6,601865.SH,20210511,24.78,24.96,24.21,24.64,25.4,-0.759999999999998,-2.9921,128935.62,316657.493,25.86,236640.928,26.188,203865.96,26.01,160512.202,26.37,153184.8577
7,601865.SH,20210510,25.0,25.65,23.53,25.4,25.2,0.1999999999999993,0.7937,218983.66,538531.151,26.602,284191.332,26.382,206374.016,26.124,158297.219,26.4,152403.7757
8,601865.SH,20210507,25.1,25.92,24.89,25.2,25.62,-0.4200000000000017,-1.6393,202333.73,512904.086,26.712,259075.856,26.412,194300.727,26.2155,153530.3465,26.418,150358.465
9,601865.SH,20210506,27.5,27.5,25.6,25.62,28.44,-2.8200000000000003,-9.9156,354088.86,922172.776,26.736,240849.456,26.505,187409.46,26.3515,149556.388,26.468,147117.4023
10,601865.SH,20210430,28.31,28.61,27.37,28.44,28.35,0.08999999999999986,0.3175,278862.77,784512.7,26.832,199192.448,26.53,168455.261,26.4415,137665.4585,26.505,140285.2413
11,601865.SH,20210429,27.0,28.5,26.03,28.35,25.95,2.400000000000002,9.2486,366687.64,1005474.601,26.516,171090.992,26.192,153947.265,26.399,132484.547,26.4753,134438.2427
12,601865.SH,20210428,25.32,25.99,25.01,25.95,25.32,0.629999999999999,2.4882,93406.28,239583.453,26.162,128556.7,25.909,125970.738,26.327,123132.4525,26.4463,124990.1867
13,601865.SH,20210427,26.09,26.1,25.06,25.32,26.1,-0.7800000000000011,-2.9885,111201.73,282455.486,26.112,129525.598,25.89,124074.797,26.4175,131423.8425,26.482,124604.978
