,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
0,002594.SZ,20210519,159.9,174.0,159.88,172.78,158.7,14.080000000000013,8.8721,596490.87,10150054.899,158.756,333484.06,153.502,338359.661,160.416,317638.396,163.2563,291592.7927
1,002594.SZ,20210518,160.0,161.8,156.88,158.7,159.78,-1.0800000000000125,-0.6759,194952.12,3094498.22,154.946,291117.714,152.081,314700.488,160.042,299543.8245,163.1327,281708.357
2,002594.SZ,20210517,155.43,160.88,154.45,159.78,153.53,6.25,4.0709,363002.56,5761021.601,152.518,306055.282,152.506,322790.68,160.382,302291.825,163.3263,284215.054
3,002594.SZ,20210514,147.9,154.1,146.31,153.53,148.99,4.539999999999992,3.0472,300278.66,4532481.587,149.962,285602.52,153.078,308331.622,160.9405,299065.3555,163.6337,283412.6653
4,002594.SZ,20210513,150.75,151.0,148.56,148.99,153.73,-4.739999999999981,-3.0833,212696.09,3180710.318,148.046,301142.864,154.219,303867.677,161.4645,291980.3695,164.1193,281227.6647
5,002594.SZ,20210512,148.26,155.0,148.26,153.73,146.56,7.1699999999999875,4.8922,384659.14,5872804.588,148.248,343235.262,156.07,314549.478,162.188,291408.965,164.8527,285088.8057
6,002594.SZ,20210511,143.7,148.76,140.97,146.56,147.0,-0.4399999999999977,-0.2993,269639.96,3893703.682,149.216,338283.262,157.622,298966.363,162.8375,282425.7965,165.1017,280806.5223
7,002594.SZ,20210510,143.95,148.35,141.44,147.0,143.95,3.0500000000000114,2.1188,260738.75,3802268.898,152.494,339526.078,159.837,291753.211,164.0335,276945.9515,165.641,280094.167
8,002594.SZ,20210507,148.12,149.96,143.39,143.95,150.0,-6.050000000000011,-4.0333,377980.38,5528741.179,156.194,331060.724,161.996,288728.224,165.233,277994.189,166.3733,278957.841
9,002594.SZ,20210506,157.0,157.0,150.0,150.0,158.57,-8.569999999999993,-5.4046,423158.08,6423783.465,160.392,306592.49,164.725,288497.889,166.84,271890.6625,167.3683,272547.9253
10,002594.SZ,20210430,161.49,162.2,156.71,158.57,162.95,-4.3799999999999955,-2.6879,359899.14,5715463.804,163.892,285863.694,167.33,296917.131,168.1335,268209.3585,168.0733,267050.23
11,002594.SZ,20210429,163.0,164.93,162.2,162.95,165.5,-2.5500000000000114,-1.5408,275854.04,4496785.166,166.028,259649.464,168.003,284387.161,168.6585,265212.2915,168.7393,261755.7377
12,002594.SZ,20210428,164.86,168.54,162.96,165.5,164.94,0.5600000000000023,0.3395,218411.98,3621682.455,167.18,243980.344,168.258,281792.97,168.7365,264927.241,169.2037,259684.1123
13,002594.SZ,20210427,166.0,167.4,163.4,164.94,167.5,-2.5600000000000023,-1.5284,255639.21,4211994.738,167.798,246395.724,168.803,289799.089,168.9115,270953.187,169.5693,258972.2597
14,002594.SZ,20210426,170.0,173.0,167.25,167.5,169.25,-1.75,-1.034,319514.1,5432612.153,169.058,270403.288,168.71,280093.062,169.0695,269907.6585,169.88,260304.3657
15,002594.SZ,20210423,167.18,171.38,166.27,169.25,168.71,0.539999999999992,0.3201,228827.99,3878511.212,170.768,307970.568,168.306,268268.452,169.244,270358.4695,170.3527,259715.503
16,002594.SZ,20210422,170.0,171.78,167.22,168.71,168.59,0.12000000000000455,0.0712,197508.44,3336754.764,169.978,309124.858,168.053,265885.23,168.8415,271726.602,170.81,264348.8333
17,002594.SZ,20210421,169.0,170.59,167.17,168.59,171.24,-2.6500000000000057,-1.5475,230488.88,3880491.43,169.336,319605.596,168.23,262138.692,168.543,274264.645,171.0927,272148.791
18,002594.SZ,20210420,175.0,175.0,169.78,171.24,176.05,-4.810000000000002,-2.7322,375677.03,6460740.489,169.808,333202.454,168.47,267260.154,168.562,274072.6495,171.1623,284439.3267
19,002594.SZ,20210419,165.0,177.0,164.18,176.05,165.3,10.75,6.5033,507350.5,8764759.455,168.362,289782.836,168.955,255283.436,168.69,264572.9435,171.3453,291627.7
20,002594.SZ,20210416,165.4,166.4,160.33,165.3,165.5,-0.19999999999998863,-0.1208,234599.44,3837152.368,165.844,228566.336,168.937,239501.586,168.445,252116.7795,172.0227,285559.9863
21,002594.SZ,20210415,168.5,168.65,163.5,165.5,170.95,-5.449999999999989,-3.1881,249912.13,4136742.969,166.128,222645.602,169.314,246037.422,169.1075,250440.026,173.1293,289301.6687
22,002594.SZ,20210414,167.0,171.0,167.0,170.95,164.01,6.939999999999998,4.2314,298473.17,5057752.083,167.124,204671.788,169.215,248061.512,169.6765,248629.6835,174.6043,289739.991
23,002594.SZ,20210413,163.48,167.63,163.48,164.01,163.46,0.549999999999983,0.3365,158578.94,2617908.978,167.132,201317.854,169.02,252107.285,169.9525,243558.845,175.9527,292721.8303
